职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
多源融合算法工程师,杭州,烟台奇创智能软件技术有限公司,硕士,经验不限,"C++,Python,导航算法",20000-30000,岗位职责：1、算法研发与创新： 负责多源（传感器）数据融合核心算法的研发、实现和调试。2、系统架构设计： 参与设计高可靠性、低延迟的多源融合系统架构，定义数据流、接口协议和模块化设计。3、算法实现与优化： 将算法模型高效地转化为高性能、可部署的代码（C++/Python），并进行性能优化和内存优化。4、大规模数据处理： 处理和分析大规模真实场景采集的传感器数据，进行数据挖掘、特征分析和融合效果评估...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1493038520J40802239314.htm,300-499人,2025-09-12 13:24:38,20000.0,30000.0,12.0
ai算法工程师,杭州,凌纪元(深圳)科技有限公司杭州分公司,本科,经验不限,"Transformer,深度学习,机器学习",23000-30000,简历筛选关键词：Transformer、LoRA、RLHF、DeepSpeed、ACL/EMNLP、LLaMA、ChatGPT；1、编程能力：精通 Python，熟悉 C++ 更佳；具备良好的代码规范与工程能力。深度学习框架 熟练使用 PyTorch（优先）、TensorFlow，了解 Hugging Face Transformers、DeepSpeed、Megatron-LM 等训练/推理加速...,人工智能,http://jobs.zhaopin.com/CCL1508459310J40772435711.htm,20-99人,2025-08-27 16:09:38,23000.0,30000.0,12.0
通信算法工程师,杭州,杭州万智微电子有限公司,硕士,3-5年,"算法,通信算法,C++,C语言,仿真,物理层,无线通信",20000-30000,职位描述：1、 负责通信算法技术的研究；2、 熟读相关通信协议，对无线通信系统物理层的通信信号处理算法进行仿真评估和实现设计；3、 负责无线通信链路层和协议层关键技术的分析以及解决方案设计4、 使用Matlab和C语言对相关算法进行实现，仿真以及性能优化；5、 完成相关算法代码从浮点到定点的转换，并确保性能没有损失；6、 配合ASIC工程师对相关算法进行实现；7、 对通信芯片整体性能进行规划，对模...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1357105490J40765875501.htm,20-99人,2025-08-27 00:00:02,20000.0,30000.0,12.0
雷达算法工程师,杭州,浙江灵犀感知科技有限公司,硕士,1-3年,"多模态算法,大模型算法,深度学习",20000-30000,1、负责车载雷视融合框架搭建，涉及目标信号检测、多目标跟踪算法、识别等相关算法开发； 2、负责无人机载毫米波雷达避障功能框架搭建及实现； 3、负责河道船只基于雷视融合的避障功能框架搭建及实现； 4、负责雷达参数标定、信号采集及性能调优； 5、设计毫米波雷达的数字信号处理流程，并判断每个流程信号处理结果优劣； 6、设计毫末波雷达验证与测试实验或场景； 7、根据雷达工作的场景设计针对行的雷达参数，完成...,人工智能,http://jobs.zhaopin.com/CCL1503486570J40792475214.htm,20-99人,2025-08-19 14:08:20,20000.0,30000.0,14.0
AI开发工程师,杭州,新华三,本科,3-5年,"Python,GO,研究AI模型",15000-30000,岗位职责研究AI模型与GPU硬件协同高效运行基于上述研究，设计并给出代码实现职位要求熟练的Python/Go语言编程能力。能使用主流框架如Megatron-LM、DeepSpeed、Pytorch以及VLLM等了解ROCE高性能网络，GPU服务器，并行文件系统者优先考虑对大模型、智能代理Agent技术及部署流程有基本的了解和认识良好的沟通能力，理解业务并将其转化为技术实现,通信/网络设备,http://jobs.zhaopin.com/CC146908420J40813288612.htm,10000人以上,2025-08-14 16:15:10,15000.0,30000.0,14.0
ai算法工程师,杭州,杭州和智科技有限公司,本科,3-5年,"深度学习,多模态算法,大模型算法,MODELARTS,GES,Python,Java",23000-30000,1、本科及以上，需具备3年及以上工作经验，熟练掌握数据挖掘知识；2、熟练掌握Linux、docker，网络排错命令；3、熟练掌握算法训练开发，部署流程，独立使用ModelArts、GES等平台训练模型，部署服务，对接上层应用；4、掌握产品内部服务组件、依赖云服务，能够定位问题，独立支撑技术支持工作。5、熟悉AI服务解决方案，能够独立完成需求规划，业务沟通，对接方案设计，服务上线；6、掌握至少1种常...,IT服务,http://jobs.zhaopin.com/CC390635580J40767853811.htm,100-299人,2025-08-07 11:20:50,23000.0,30000.0,12.0
软件工程师,杭州,东富龙科技集团股份有限公司,本科,3-5年,C语言,15000-30000,"岗位职责：1、参与项目需求分析, 全程参与设计、开发、测试、部署产品软件；2、参与GUI图形界面的开发；3. 参与子系统接口设计以及集成；4. 完成相应模块的单元测试，模块集成测试；4. 参与并完成产品配套算法并测试应用5. 根据质量体系，完成相应的文档撰写、评审、风险评估工作，并专注于持续的性能、质量改进""任职要求：1、计算机、自动化控制、电子信息等相关专业；本科及以上学历；2、精通QT/C++...",专用设备制造,http://jobs.zhaopin.com/CC130851680J40639554103.htm,1000-9999人,2025-07-30 11:58:37,15000.0,30000.0,14.0
系统建模及效能评估技术研究（水声）,杭州,中国船舶集团有限公司第七一五研究所,硕士,经验不限,"机器学习,深度学习",17000-30000,岗位职责：1.负责系统建模，进行效能评估仿真分析；2.熟悉各类水声建模方法，并能有效使用。任职要求：1.水声工程、数学、信号处理、系统工程、指控等专业硕士及以上学历；2.熟悉常用的水声建模方法，有相关经验者优先；3.积极主动，能接受一定量的出差。,电子/半导体/集成电路,http://jobs.zhaopin.com/CC165194910J40647687110.htm,1000-9999人,2025-07-18 00:13:03,17000.0,30000.0,12.0
ai算法工程师,杭州,杭州链能数智科技有限公司,硕士,3-5年,"机器学习,深度学习,多模态算法",15000-30000,岗位职责】：1.参与海量数据分析与统计，能够深入分析现有模型不足，持续优化算法。2.对技术有热情，能够及时跟进数据挖掘，机器学习相关技术的最前沿技术发展，并合理的运用到实际产品。3.负责公司的数据挖掘、算法设计和研发工作，通过数据分析、机器学习和数据挖掘算法发现业务问题和机会点。4.研究和开发基于大型语言模型（LLM）、检索增强生成（RAG）和生成式人工智能（AIGC）、预测模型等的高级应用5.优...,环保,http://jobs.zhaopin.com/CCL1502541660J40784778713.htm,20-99人,2025-07-03 10:11:25,15000.0,30000.0,12.0
高级图像开发工程师-厦门工作(J10034),杭州,厦门星纵物联科技有限公司,本科,5-10年,"图像处理,图像检测识别,人脸识别,人体识别,车牌识别,图形识别,C++,行为识别",20000-30000,PS：厦门工作工作职责1.负责开发和调试图像ISP算法和程序，包括但不限于AWB、AE、AF等方面。2.参与产品图像功能规划和设计，提供技术支持和解决方案，促进产品的不断创新和升级。3.跟踪行业前沿技术和市场需求，进行技术调研和分析，并提出相应建议和改进建议。4.研究和优化图像ISP算法和程序，提高图像质量和处理速度，满足用户需求。任职资格1.本科及以上学历，5年及以上图像tuning经验，熟悉了...,IT服务,http://jobs.zhaopin.com/CCL1235720690J40715844808.htm,500-999人,2025-05-22 18:26:17,20000.0,30000.0,15.0
软件开发（Linux高性能应用开发）,杭州,中国船舶集团有限公司第七一五研究所,硕士,经验不限,"C语言,Linux开发",19000-30000,岗位职责：1.负责Linux系统应用程序的开发；2.优化应用程序，提高程序运算效率和性能。任职资格：1.计算机科学与技术、电子信息等专业，硕士研究生学历；2.熟悉Linux系统内核，熟练开发Linux应用程序；3.熟悉C/C++的开发；4.积极主动，敢于创新。,电子/半导体/集成电路,http://jobs.zhaopin.com/CC165194910J40666860710.htm,1000-9999人,2025-07-18 00:01:03,19000.0,30000.0,12.0
机器视觉工程师（高级）,杭州,杭州沃镭智能科技股份有限公司,本科,3-5年,"OpenCV,HALCON,图像识别产品",20000-30000,一、岗位职责： 1、负责机器视觉的集成和开发，对相机、光源、工控机和镜头选型并能提供技术解决方案。 2、负责自动化生产线中视觉定位、视觉质量检测等应用领域的有关图像处理与模式识别算法研究及实现； 3、负责视觉检测系统及设备的现场软硬件调试、验收及相关的售后服务支持工作； 4、负责指定和维护所研发项目的技术文档。 5、编写整合视觉、运动控制、外部通讯等一体的软件框架。 二、任职要求： 1、三年及以上...,工业自动化,http://jobs.zhaopin.com/CC346054610J40661729206.htm,1000-9999人,2025-04-18 15:41:09,20000.0,30000.0,13.0
高级嵌入式软件工程师,杭州,图南益(杭州)智能科技有限公司,硕士,3-5年,"C语言,C#,Python,图形图像处理,嵌入式开发,Linux开发,图像识别",18000-30000,岗位内容： 1. 设计和开发嵌入式系统的软件2. 解决和优化系统中的技术难题3. 与团队成员合作，确保项目按时交付任职要求： 1. 有嵌入式软件开发经验2. 熟练掌握C/C++语言及嵌入式系统设计3. 能够独立分析和解决问题【工作内容】1、工业质检后端分析引擎的开发、维护；2、基于qt的用户交互客户端开发、维护；3、服务日常维护和接口的定制开发。【职位要求】1、本科及以上学历，计算机相关专业；2、...,人工智能,http://jobs.zhaopin.com/CCL1395509180J40763756805.htm,20-99人,2025-04-09 11:28:45,18000.0,30000.0,12.0
C++开发工程师,杭州,杭州理博私募基金管理有限公司,本科,1-3年,"C++,C/C++,QT",15000-30000,1. 本科及以上学历（欢迎应届毕业生），计算机专业 2. 具有扎实的算法及计算机系统理论基础，熟练掌握C/C++编程及QT3. 对金融行业具有浓厚的兴趣，有志于投身量化投资行业4. 有多线程编程、性能调优及大规模数据处理等相关经验者优先5. 能独立承担工作，有良好的责任心,基金,http://jobs.zhaopin.com/CCL1367113760J40195545409.htm,20人以下,2025-03-10 09:44:35,15000.0,30000.0,12.0
视觉算法工程师（J10001）,杭州,易思维,硕士,经验不限,,18000-30000,23年及以前毕业可投递（24年应届请投递校招） 岗位职责: 1.在视觉类产品开发项目中负责视觉算法开发、测试、验证、优化等工作； 2.参与视觉类产品开发全流程工作，协助技术经理完成需求沟通与确认、方案设计及技术路。 任职要求: 1.硕士及以上学历，仪器、电子、电气自动化、机械、遥感、模式识别、计算机、数学等专业毕业； 2.精通图像处理与识别理论和方法，如传统图形图像算法、机器学习常用算法和学习方式...,人工智能,http://jobs.zhaopin.com/CC622090030J40461863510.htm,500-999人,2025-03-10 09:18:13,18000.0,30000.0,14.0
研究院-智能音频算法工程师-杭州,杭州,杭州海康威视数字技术股份有限公司,硕士,1年以下,,15000-30000,职位描述：负责音频理解与生成大模型、语音识别、声纹识别、语音合成、语音唤醒、异常检测相关算法的研究与实现。 任职资格：1、硕士及以上学历，计算机、模式识别、电子工程、应用数学类等相关专业； 2、具有较好的数学功底，对模式识别、机器学习有较深入的理解与认识；3、在下述任一领域有研究经历：音频大模型\语音识别\声纹识别\音频生成\语音事件检测分类\语音唤醒；4、熟练掌握C\C++\Python，具备扎...,人工智能,http://jobs.zhaopin.com/CC120975580J40816932315.htm,10000人以上,2025-03-05 10:54:19,15000.0,30000.0,12.0
自然语言处理工程师,杭州,杭州慧简医疗科技有限公司,本科,经验不限,"文本分析,实体识别,信息抽取,文本挖掘,语义分析",20000-30000,文献数据挖掘。 知识图谱构建。 自然语言生成与对话。 生物医药领域方向应用研究。需要具有如上所述的技术能力和工作经历，并在一年内能持续参与项目，按照研发任务完成情况支付薪酬。本岗位为可选远程协同工作岗，可以不到现场。但有需要时需与开发组见面协同，一般一周最多一次左右的碰面进度协同会，有特殊情况可以全部远程工作。,计算机软件,http://jobs.zhaopin.com/CC273756880J40519560112.htm,20-99人,2024-06-04 18:43:02,20000.0,30000.0,12.0
算法工程师（CV/搜广推/NLP/自动驾驶）,杭州,外企德科数字技术有限公司,本科,1-3年,"深度学习,语音识别,多模态算法,PyTorch,OpenCV,Python,C++,Java",14000-28000,"岗位职责：1、基于异腾芯片，构筑深度学习：机器学习算子加速库，开发、优化昇腾芯片算子，驱动深度学习／机器学习等高性能运行需求；2、围绕PyTorch深度学习框架行深度适配开发，提升其与昇腾软硬件平台亲和度。岗位要求：1、计算机、通信、数学及相关专业本科以上学,1年以上工作经验；2、具有独立研发能力，熟练使用python/C+＋/java等其中一种或多种编程语言；3、熟悉Linux开发环境，有Lin...",专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40830227305.htm,10000人以上,2026-01-12 00:26:36,14000.0,28000.0,15.0
研究院-声学算法工程师-超声无损-杭州,杭州,杭州海康威视数字技术股份有限公司,硕士,无经验,,15000-30000,职位描述：1、负责开展超声无损检测算法方向技术研发工作；2、跟进超声无损或结构健康检测行业前沿新技术，负责相关项目方案论证，通过声学设计和算法优化，形成可实施技术方案。 任职资格：1、硕士及以上学历，电子、微电子、材料、计算机、声学、物理、数学等相关专业，1年及以上工作经验；2、熟悉信号处理算法、超声无损检测、深度学习、结构健康检测等技术方向之一即可；3、具备良好的沟通与协作能力，能够系统、全面地...,人工智能,http://jobs.zhaopin.com/CC120975580J40574755315.htm,10000人以上,2025-02-23 16:34:50,15000.0,30000.0,12.0
图像算法工程师,杭州,昆山和博芯创电子科技有限公司,本科,3-5年,"HALCON,C++,C#,图像识别产品,图像算法",15000-28000,招聘目的：图像视觉算法开发工程师，使用Halcon或OpenCV，开发工业视觉图形检测算法，实现对象识别，定位，测量等功能。主要工作职责：（描述具体的工作职责） 1.负责工业视觉图形处理算法设计与开发，基于2D/3D线结构光视觉技术， 设计目标检测，图像分割，边缘检测，中心线提取，特征提取等算法。解决缺陷检测，物体识别与定位，尺寸测量等实际问题。2.基于设备检测需求，进行相机镜头选型，与光源供应商...,通用设备制造,http://jobs.zhaopin.com/CCL1372984250J40903639808.htm,300-499人,2026-01-10 01:22:23,15000.0,28000.0,12.0
ai机器视觉算法工程师,杭州,外企德科数字技术有限公司,本科,经验不限,"JAVA研发,机器人,PYTHON开发,ViT,CLIP,CCD,OpenCV,PyTorch,Qt,Python,C++,Java,可接受无工作经验考研考公失败同学",14000-28000,岗位福利：不受限岗位/年限/地域/专业，健身房，年终奖，下午茶蛋糕零食奶茶~前端/后端/嵌入式开发、大数据、测试等等岗位均有；欢迎投递简历~ 欢迎加入岗位要求：1.计算机、软件、通信等相关专业本科及以上学历；2.热爱编程，基础扎实，熟悉掌握但不限于JAVA/C++/C/Python/JS/HTML/GO等编程语言中的一种或数种，有良好的编程习惯；3.熟悉数据结构、算法，数据库，docker等；具备...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40826768705.htm,10000人以上,2026-01-12 00:26:22,14000.0,28000.0,16.0
AI算法总监,杭州,杭州摩斯智工科技有限公司,硕士,5-10年,"多模态算法,大模型算法",23000-28000,职责描述： 1.聚焦能源设备运维核心场景，主导AI领域关键技术研发工作，涵盖大模型应用（包括RAG技术落地、行业适配与微调优化）、计算机视觉算法开发、智能体（Agent）研发及软硬件一体化集成等核心技术方向； 2.负责公司AI算法团队管理，构建技术过硬、创新、敏捷的算法团队；与软件工程、市场售前等多部门紧密协作，深入理解业务痛点，将技术方案与业务需求精准结合，推动AI算法产品的顺利落地与迭代优化。...,计算机软件,http://jobs.zhaopin.com/CCL1510868510J40976479204.htm,20-99人,2026-01-09 14:52:59,23000.0,28000.0,12.0
