职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
测试线负责人（半导体封装） (MJ092993),杭州,吉利科技集团,本科,5-10年,功率器件,2-4万,岗位职责：1.管理测试线的日常运营，确保测试设备高效运行和产能达标；2.协调测试团队工作，分配任务并监督执行进度，保障测试计划按时完成；3.开发和优化测试流程，提升功率半导体封装产品的测试效率和准确性；4.确保测试结果符合行业质量标准和客户规范，及时处理异常问题；5.分析测试数据，识别潜在缺陷并推动改进措施，降低不良率；6.与研发和生产部门协作，支持新产品导入和工艺验证；7.维护和校准测试设备，确...,新能源,http://jobs.zhaopin.com/CC868520640J40909718308.htm,10000人以上,2026-01-04 14:15:44
【国企正式】试制工程师与测试工程师,杭州,汇智优才(沈阳)人力资源服务有限公司,本科,3-5年,测试工程师,2-4万,【职位描述】1、负责复合材料构件（如无人机机臂、机身框架）的试制工艺实施，包括铺层、固化、脱模等关键工序操作，确保工艺稳定性。2、负责智能产品原型机的精密装配、系统集成与调试，严格执行装配工艺纪律，确保产品符合设计规范。3、策划并执行部件及整机的性能测试、环境试验与耐久性测试，制定测试方案，搭建测试环境，准确获取验证数据。4、操作和维护试制与测试专用设备（如热压罐、万能试验机、三维扫描仪等），确保...,人力资源服务,http://jobs.zhaopin.com/CCL1218081850J40812342901.htm,500-999人,2025-12-23 15:02:55
游戏高级测试开发工程师-江南工作室,杭州,字节跳动,本科,3-5年,,2.8-4万,岗位职责：团队介绍：江南游戏工作室成立于2019年初，我们立志于提供优质的游戏内容服务全球玩家。团队全力聚焦于高品质RPG、射击、UGC赛道的产品研发与运营。欢迎热爱游戏的伙伴加入我们，为每位玩家带来有趣和激励人心的体验。1、游戏质量保障团队测试效能工具平台开发及维护，满足不同业务测试工具需求；2、负责大模型在游戏质量保障工作中的应用开发，针对游戏研发及测试阶段的配置、代码、资源等内容实现自动化监...,互联网,http://jobs.zhaopin.com/CC469217510J40796324001.htm,10000人以上,2025-12-11 18:33:39
质量总监,杭州,杭州新剑机电传动股份有限公司,本科,5-10年,汽车行业质量管理体系,3-4万,1、学历专业：大学本科及以上，机械、机电一体化类相关专业；2、岗位经验：5年以上汽车零部件、航空航天行业同等岗位经验；3、岗位技能：熟悉IATF16949体系及其五大工具，掌握相关的分析工具，具备用英语沟通的能力。,汽车零部件,http://jobs.zhaopin.com/CC141883140J40750920311.htm,300-499人,2025-11-17 00:04:01
QPM,杭州,乡八哥(武汉市)电子商务有限公司,本科,3-5年,"MIM件,质量工程师,AITF16949",2-4万,岗位介绍：一、产品质量策划1. 产品开发到量产过程及市场全过程产品质量控制的策划并实施管控；2. 参与学习项目小组流程图、FMEA、CP讨论评审，负责外购件、成品CP的编制维护工作；3. 对外购件、过程、出货的检验规范、检验作业指导书、仪器作业规范、仪器保养规范的制定和培训，促使供应商、客户验收标准统一，并持续完善、监督标准的有效性及实施效果；4.根据项目及量产的需求策划并评估所需的检测设备、量具...,电子商务,http://jobs.zhaopin.com/CCL1495507900J40778730003.htm,20-99人,2025-04-16 11:30:46
质量部长 (MJ001612),杭州,浙江晶盛机电股份有限公司,本科,5-10年,"汽车行业质量管理体系,全面质量管理体系",2.5-4万·14薪,"【岗位职责】 1、负责质量管理的全面工作,并对质量管理的各项工作结果负责；2、负责监督并推动公司业务各个环节品质能力提升,流程优化和持续改善；3、统筹建立和完善IATF16949质量管理体系,并确保其有效运行；4、负责检验标准和检验规程的制定与执行，监督指导各项质量检验工作；5、主持内外部审核，并对不合格项跟进处理；6、对客户重大投诉组织跟进处理；8、重大来料外协、过程质量事故跟进处理；7、供应商...",仪器仪表制造,http://jobs.zhaopin.com/CC508757620J40649788305.htm,1000-9999人,2025-03-09 16:48:27
java/Python/C/C++/JS/AI算法/软件测试,杭州,外企德科数字技术有限公司,本科,经验不限,"C++,Java,五险一金,全程线上面试,Python",1.8-3.5万·14薪,1、本科及以上学历毕业生（25届毕业生），学信网可查，毕业证与学位证齐全。；2、熟悉Java，C/C++，Python等任意一种后端开发技术；3、编写概要设计能力要强；4、沟通表达能力较好，逻辑思维清晰；5、资深导师专业带教，五险一金，法定节假日福利，内部知识论坛；6、薪资架构：薪资薪资+绩效工资+年终奖，周末加班双倍。岗位要求1、计算机、软件、通信等相关专业，统招本科及以上学历；2、基础扎实，熟...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40836820005.htm,10000人以上,2026-01-12 00:27:03
整车测试工程师,杭州,苏州人瑞普惠人力资源服务有限公司,大专,3-5年,"路试测试,三高测试,汽车碰撞测试",2.2-3.5万,岗位职责：- 负责整车的测试工作，确保车辆性能满足设计要求。- 编写测试计划，执行测试用例，并提交测试报告。- 与研发团队协作，定位并解决测试中发现的问题。岗位要求：- 拥有车辆工程或相关专业背景。- 熟悉整车测试流程和方法。- 具备良好的沟通能力和团队协作精神。,互联网,http://jobs.zhaopin.com/CC427775130J40909415215.htm,20-99人,2026-01-10 01:46:11
质量总监（杭州）,杭州,科都电气股份有限公司,本科,5-10年,"QC,QA,QE,汽车行业质量管理体系,16949体系",2.5-3.5万,岗位要求： 1. 本科及以上学历，机械、电子相关专业。 2. 15年以上中大型制造业质量管理经验，8年以上质量全盘管理经验。 3. 熟悉IATF16949质量管理体系，掌握五大工具、六西格玛等质量工具和方法。 4. 有良好的英语基础，可作为工作语言。 5. 有多年汽车行业质量管理工作经验者优先。,电气机械/电力设备,http://jobs.zhaopin.com/CCL1330270960J40820781714.htm,1000-9999人,2025-11-12 12:44:05
Python，C#，C，Java，测试，开发，运维，数分都有！,杭州,外企德科数字技术有限公司,本科,经验不限,"Python,C++,Mybatis,Shiro,Spring,MySQL,MongoDB,NoSQL,Java,PHP,JavaScript",2-3.5万·14薪,岗位职责：1、面向ICT领域端、管、云场景，负责大数据平台和AI平台关键技术研发工作，打造安全、可信、高性能的大数据和AI底座，支撑华为在ICT领域持续领先。 2、负责大数据平台和AI平台子模块的特性设计、开发、调试以及功能验证工作，实现关键竞争力在一系列产品解决方案的应用落地。 3、负责大数据和AI先进技术联创，构建业界领先竞争力。 任职要求： 1、热爱编程，基础扎实，熟悉掌握但不限于JAVA/...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40834007205.htm,10000人以上,2026-01-12 00:26:52
智能驾驶测试工程师,杭州,苏州人瑞普惠人力资源服务有限公司,大专,3-5年,,2-3.5万,岗位职责：- 负责智能驾驶系统的测试与评估- 制定和执行测试计划，完成测试用例的编写和执行- 分析测试结果，反馈并跟踪缺陷，推动问题的解决- 与研发团队紧密合作，确保产品质量达到设计要求岗位要求：- 自动化、计算机科学与技术、车辆工程等相关专业- 熟悉智能驾驶系统的工作原理和测试流程- 具备一定的编程能力，能够编写测试脚本- 有较强的逻辑思维能力和问题分析能力- 具备良好的沟通协调能力和团队合作精...,互联网,http://jobs.zhaopin.com/CC427775130J40909411015.htm,20-99人,2026-01-09 01:43:22
测试代表TSE（整机）——机器狗,杭州,杭州凡略科技有限公司,本科,5-10年,,1.8-3.5万,岗位职责：1.负责解决方案、产品、系统功能、产品性能的测试方案设计工作，参与相关的需求、测试用例评审等工作；2.制定全链路质量保障策略，涵盖环境适应性、可靠性、产品性能、安全、兼容性等非功能测试维度；3.负责在产品/系统测试过程中可测试需求的识别，测试效率的提升，解决测试过程中遇到的难点问题；4.识别测试能力短板，协助业务部门提升测试能力，如测试方法，测试场景，测试效率等；5.对测试设计质量负责，...,互联网,http://jobs.zhaopin.com/CC827220350J40940595604.htm,20-99人,2025-11-04 13:24:22
Java/C/C++软件开发/测试工程师（双休+五险一金+年终奖）,杭州,外企德科数字技术有限公司,本科,经验不限,"C语言,Java,Python,图形图像处理,嵌入式开发,音视频开发,图像识别,3D图形处理,人脸识别,Redis,MySQL,PyTorch,软件测试",1.9-3.5万·16薪,全国均有岗位（开发、测试、算法、数据分析等）岗位要求：一、软件开发工程师1. 热爱编程，熟悉掌握Java/C++/C/Python/Web开发等编程语言中的一种或多种编程语言，扎实的编程功底；2. 具备良好的独立工作能力和解决问题能力，善于沟通，乐于合作，热衷新技术；二、软件测试工程师：1. 热爱编程，熟悉掌握C/C++/Java/Python等编程语言中的一种或多种编程语言，扎实的编程功底；2....,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40805266705.htm,10000人以上,2026-01-12 00:25:07
质量经理,杭州,杭州前进锻造有限公司,本科,5-10年,汽车行业质量管理体系,1.5-3万,岗位说明一、质量工具的推广：1.负责质量工具的前期调研及推行；2.全面质量管理推行；3.其他先进管理工具的调研和推行；4.定期总结汇报。二、质量改进：1.采用各类先进工具和理念，进行质量改善和品质提升；2.负责自动化或智能化检测设备的调研、策划、实施，提升检验效率。三、质量意识提升：1.负责质量工具的运用培训；2.开展内部培训或质量活动，帮助提升下属及各层级管理人员质量意识和管理能力。四、顾客投诉...,金属制品业,http://jobs.zhaopin.com/CC440287420J40915221015.htm,100-299人,2026-01-08 16:17:37
可靠性测试工程师（J10527）,杭州,易思维,本科,3-5年,"整机测试,失效分析,EMC,实验室搭建",1.5-3万·14薪,工作职责:1.结合公司产品进行可靠性测试方案/用例设计和执行2.结合公司产品进行整机测试方案/用例设计和执行3.现场问题复现方案设计和执行4.结合公司现状搭建可靠性测试体系，包括但不限于用例库、测试规范、技术框架等5.开展测试工作交流、培训，进行经验积累和知识分享任职资格:1、统招本科及以上学历，硬件/可靠性测试经验3年及以上。能理解可靠性基础概念，如可靠性、置信度、可靠度、失效率、加速因子、MT...,人工智能,http://jobs.zhaopin.com/CC622090030J40829605110.htm,500-999人,2026-01-08 01:27:53
研发工程师,杭州,外企德科数字技术有限公司,本科,经验不限,"Java,Python,Shell,Golang,C/C++,Javascript,Linux,自动化测试,GO",1.8-3.5万·14薪,全国均有岗位（开发、测试、算法、数据分析、大数据等）岗位要求：一、软件开发工程师1. 热爱编程，熟悉掌握Java/C++/C/Python/Web开发等编程语言中的一种或多种编程语言，扎实的编程功底；2. 具备良好的独立工作能力和解决问题能力，善于沟通，乐于合作，热衷新技术；二、软件测试工程师：1. 热爱编程，熟悉掌握C/C++/Java/Python等编程语言中的一种或多种编程语言，扎实的编程功...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40775602905.htm,10000人以上,2026-01-12 00:24:26
ate测试工程师,杭州,杭州长川科技股份有限公司,本科,3-5年,"FT测试,CP测试",1.5-3万·15薪,1、负责模拟测试系统的应用项目开发， 为客户提供测试方案规划（测试应用电路设计/使用，测试配置评估，测试方法流程规划等）和测试程序编写；2、负责为客户提供模拟测试系统应用方面的技术支持和测试方案优化；3、负责为客户提供模拟测试系统的硬件，软件和应用开发培训；4、负责为公司模拟测试系统的完善提供改善建议，协助测试系统的应用推广。1、电子信息、自动化、通信工程等相关专业，本科及以上学历，3年及以上工作...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC300003880J40845034703.htm,1000-9999人,2026-01-08 01:06:43
电摩测试经理,杭州,浙江爱柯美缝纫机有限公司,大专,5-10年,功能测试,1.5-3万,1） 参与整车测试标准的制定；2） 负责根据特色路况&骑行场景制定路测方案与组织评审；3） 负责整车路测任务的计划制定、执行与问题管理；4） 负责测试类报表开发与维护，并汇总整理路测数据，编写输出路测结果报告；5） 负责路测经验库（问题库）搭建、迭代和路测标准库的搭建任职资格1）5年以上摩托车/电摩行业，至少3年以上整机路测或相关工作经验；机械、电子、模具等相关专业大专及以上学历；2）熟练掌握整机...,专用设备制造,http://jobs.zhaopin.com/CCL1359060140J40978529604.htm,300-499人,2026-01-07 08:48:07
软件研发工程师（前后端测试均有）,杭州,外企德科数字技术有限公司,本科,经验不限,"JavaScript,C++,C",1.8-3.5万,【C/C++/JAVA/Python/SQL/web/Android/IOS/Flutter/GO/大数据/AI/开发/运维/测试均有岗位需求】PS：北京，上海，南京，杭州，深圳，东莞，成都，西安，武汉，长沙均有需求开放【岗位要求】1、统招本科及以上学历；2、掌握C++/Java/Go/Web（Vue、React、js前端开发、前端框架...）/python/H5一种或多种编程语言，有良好的编程习...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40765513805.htm,10000人以上,2026-01-12 00:24:25
质量负责人（功能性食品）,杭州,华熙生物,本科,5-10年,"QA,QC,食品安全管理体系,全面质量管理体系,QE",2-3万,岗位职责： 体系建设与维护： 建立、实施、维护及持续改进符合功能性食品/保健食品法规（GMP、ISO等）的质量管理体系。法规合规管理： 确保公司产品（配方、标签、宣传）及全流程活动符合国家法律法规（食安法、保健食品注册备案等）及标准要求。物料管控： 负责物料质量标准制定、验收及放行。生产过程监控： 监督生产过程合规性，处理偏差，确保中间品/成品质量，负责产品最终放行。质量风险管理： 主导产品质量风...,医药制造,http://jobs.zhaopin.com/CC446232920J40899620608.htm,1000-9999人,2026-01-07 00:00:01
质量经理,杭州,浙江中豪控股集团有限公司,本科,5-10年,"QC,QA,QE,来料检验（IQC）,制程检验（IPQC）,成品检验（FQC）,汽车行业质量管理体系",1.5-3万·13薪,岗位职责：1、负责制定电机零部件质量控制体系文件及计划，并实施监控过程改进工作。 2、组织建立供应商管理体系，并对现有供应商进行评价和持续改善。3、组织和推动对零部件产品的缺陷分析及处理，确保产品质量稳定可靠。 4、负责质量问题的追踪和处理，制定改进计划，并跟踪、检查质量改进计划的执行情况。 5、负责质量工程技术和方法（如QC七大手法）的应用与实施。 6、定期完成相关数据的统计分析工作，识别改进机...,房地产开发,http://jobs.zhaopin.com/CC148831220J40818230515.htm,500-999人,2026-01-06 13:49:13
全国有岗位（开发、测试、算法、数据分析等,杭州,外企德科数字技术有限公司,本科,经验不限,"C语言,Java,Python",1.9-3.5万·16薪,岗位： C/C++，java，JS，python、Go等通用软件开发工程师，软件测试工程师（ 社招模式），各产品线各类语言开发岗位开放，只要你懂一门语言，就有合适的岗位! 工作稳定，工作内容相同（pl无差异分配任务）管理:面试、绩效评定、均由 管理层进行，满一年即有名额转正，转 的要求透明，量化，达到要求即可（机考：提供复习资料，每个环节 TIPS 辅导，通过率高！！-直达面试！！！全程流程随时跟...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40632910805.htm,10000人以上,2026-01-12 00:24:20
测试开发工程师（大厂正编）,杭州,智联猎头,本科,1-3年,"Java,Python,Shell,Golang,SQL,Windows",1.6-3万,工作职责﻿1. 负责大型or偏技术型项目测试、实施，包括制定测试计划，分配测试资源，构建测试环境等全流程测试保证； 2. 保证被测APP的质量，并对测试流程进行整体把控； 3. 对测试工具和测试方式进行优化，包括不仅限于开发新的测试工具、平台，维护原测试工具和测试平台，提升测试效率； 4. 对现有测试方案进行改进，提升测试质量；包括不仅限于测试流程改进、测试创新、新的测试方式引入等；任职要求﻿1....,互联网,http://jobs.zhaopin.com/CCL1318355140J40866529903.htm,10000人以上,2025-12-29 11:13:46
品质经理,杭州,浙江希瑞新材料技术有限公司,本科,5-10年,"汽车行业质量管理体系,供应商管理,客诉应对,体系建设,VDA6.3,团队管理",1.5-3万·13薪,岗位职责：1、团队管理：负责质量团队管理运营工作，统筹各职能模块的目标达成。2、质量体系管理：负责主导IATF16949/VDA6.3体系搭建、内审、管理评审及外审应对工作，制定质量手册、程序文件及作业指导书，确保体系符合客户标准。3、质量控制：负责主导新项目质量策划、量产阶段过程能力提升。4、客户与供应商管理：负责主导客户审核、8D报告提交及整改闭环，推动供应商质量能力评级与改善。5、成本控制：...,新能源,http://jobs.zhaopin.com/CCL1425835260J40815304211.htm,300-499人,2025-12-23 00:00:01
测试工程师 昇腾计算 接受应届生,杭州,外企德科数字技术有限公司,本科,经验不限,"软件测试,硬件测试,自动化测试,Python,Java,C++",1.8-3.5万·14薪,面向全国招聘，挂的是通用岗位JD，初中高级岗位都有哦！！！【工作职责】1、负责产品自动化框架、工具自动化能力构建；2、熟练开发测试工具、测试脚本，及迭代优化测试框架；3、根据业务特点，引入新的测试方法和工具，探索新技术；4、负责产品部分专题项目的测试管理工作，对整体测试结果负责。【任职要求】业务技能要求：1、至少熟练掌握一种测试框架，Selenium+unittest、pytest等；2、至少熟练...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40599636505.htm,10000人以上,2026-01-12 00:24:19
电源硬件测试高级工程师,杭州,麦格米特,本科,5-10年,"EMC测试,信号测试,电源测试",1.5-3万,"岗位职责:1、依据测试用例，制定测试计划，并参与测试计划评审。2、搭建测试平台，根据测试计划，对产品进行EVT,DVT,PVT等各阶段的电气性能、元器件应力、EMC、环境、安规、可靠性测试。3、按照公司的测试报告模版制作合格的测试报告，参与测试报告的评审。4、对测试缺陷进行反馈，跟进、协调问题的分析、处理及解决，直至问题关闭。5、负责测试组测试仪器的管理和保养维护工作，负责实验室的5S工作。 任职...",电子/半导体/集成电路,http://jobs.zhaopin.com/CC154405010J40824535105.htm,1000-9999人,2025-12-22 16:55:57
软件测试,杭州,陕西慧云联达企业管理咨询有限公司,本科,经验不限,"系统测试,自动化测试,软件测试",1.5-3万·14薪,岗位内容：1. 建立和维护软件产品的测试计划和策略。2. 负责软件测试阶段的进度管理和问题跟踪。3. 持续改进测试流程和工具，提高测试效率和质量。任职要求：1.本科及以上学历 2. 熟悉测试常见工具和框架3. 熟悉测试理论和流程，能够制定测试计划和策略。4. 具有较强的问题分析和解决能力。,人力资源服务,http://jobs.zhaopin.com/CCL1445845820J40815709405.htm,10000人以上,2025-11-29 14:03:40
Java/python/web/c/c++/js/go/测试/安卓,杭州,外企德科数字技术有限公司,本科,经验不限,,1.5-3万·14薪,1、熟悉Java/Python/C/C++/Go等一种或多种编程语言；2、熟悉数据结构和算法，热爱代码； 3、熟练软件开发流程，热爱编程，有良好的代码风格； 4、善于沟通，有独立解决问题的能力。试用期全薪，入职即缴纳五险一金（全额）,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40837305105.htm,10000人以上,2026-01-12 00:27:05
软件开发/软件测试（接受0经验 14薪 考研考公gap）,杭州,科锐尔人力资源服务(苏州)有限公司,本科,经验不限,,1.5-3万·14薪,[岗位要求]1、统招本科及以上学历;2、JAVA基础扎实，充分理解面向对象，熟悉io、 nio、多线程、设计模式、通信协议等基础技术;熟悉JVM 工作原理并掌握常见性能调优方法;3、熟悉Spring、Springmvc、Mybatis、Hibernate等常用开发框架及特征，熟悉常用中间件Tomcat、 Mq、Kafka等;4、熟悉单元测试用例开发;熟悉软件技术文档的编写;5、具备良好的文档编制习...,咨询服务,http://jobs.zhaopin.com/CC453635220J40857876703.htm,10000人以上,2025-11-20 23:03:32
质量经理,杭州,华熙生物,本科,5-10年,"QA,QC,食品安全管理体系,全面质量管理体系",2-3万·14薪,岗位职责： 体系建设与维护： 建立、实施、维护及持续改进符合功能性食品/保健食品法规（GMP、ISO等）的质量管理体系。 法规合规管理： 确保公司产品（配方、标签、宣传）及全流程活动符合国家法律法规（食安法、保健食品注册备案等）及标准要求。 物料管控： 负责物料质量标准制定、验收及放行。 生产过程监控： 监督生产过程合规性，处理偏差，确保中间品/成品质量，负责产品最终放行。 质量风险管理： 主导产...,医药制造,http://jobs.zhaopin.com/CC446232920J40833034208.htm,1000-9999人,2025-11-17 00:06:21
c/c++/java/python开发/测试（双休不限经验）,杭州,外企德科数字技术有限公司,本科,经验不限,"C语言,Java,Python",1.7-3万,1、统招本科及以上学历；接受无经验2、熟悉Java/C/C++/Python等其中一种主流开发语言（愿意学习的话先确定意向后可提供视频资料）3、有较强的学习能力、良好的团队协作能力、良好的沟通表达能力。福利待遇：1.有竞争力的薪资，根据个人面试情况核定。薪资框架10K-40K2.年终奖：个人绩效越高，年终奖越多3.六险一金，入职即缴纳。4.免费班车，免费夜宵，健身房。部门亮点：1、大平台，机会多。...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40836936005.htm,10000人以上,2026-01-12 00:27:04
电机测试（关节模组测试经验优先）,杭州,南方新华,本科,3-5年,"性能测试,可靠性测试,关节模组,伺服电机",1.5-3万·14薪,主要职责：1. 根据电机相关标准及规范要求，负责制定测试方案，包括测试流程、测试标准和测试方法。2. 负责永磁同步电机、无刷直流电机等电机性能测试和可靠性测试，分析实验数据，形成实验报告；3. 负责试验室测试设备的维护和管理，确保设备正常运行并编写相关设备文件资料。4. 进行产品性能测试和可靠性测试，分析测试结果并提出改进建议。5. 负责试验数据的记录、整理和分析，编写测试报告并向相关部门汇报，并...,人力资源服务,http://jobs.zhaopin.com/CC346219280J40803162811.htm,100-299人,2025-11-07 14:32:40
高级质量工程师 (MJ000448),杭州,浙江优碧电力科技有限公司,本科,5-10年,"QA,QE,全面质量管理体系",2-3万,岗位职责：1、负责公司产品线质量管控，质量问题统计、追溯问题闭环。2、建立质量追溯系统和质量改进机制，运用六西格玛、FMEA 等工具降低不良率。3、主导运维、工程、客户投诉处理问题闭环。编写8D报告，并跟踪改进措施的有效性。4、建立质量数据统计与分析机制，定期输出质量报告，向管理层汇报质量状况。5、制定和完善研发、生产、采购、检验等环节的质量管理流程、制度和标准文件。6、在公司内部推广质量意识，组...,人工智能,http://jobs.zhaopin.com/CC655349930J40824114305.htm,100-299人,2025-11-04 18:57:51
