职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
汽车新媒体主播,成都,成都恒吉星汽车销售服务有限公司,大专,经验不限,汽车类,8000-15000元,"岗位职责：1、负责公司自媒体账号（抖音、小红书等）日常直播丶推广及后台维护；2、对品牌车辆进行直播专业讲解，促进销售；3、负责短视频拍摄+剪辑，独立创作视频内容；4、引导客户留资。 任职要求：1、20--35岁 形象气质佳, 有上进心；2、持C1驾驶证，驾驶技能熟练者优先。注：此岗位欢迎性格外向、善于沟通交流、热爱汽车行业的应届生及转行人士投递简历！",汽车4S店/经销商,http://jobs.zhaopin.com/CC863670230J40636316906.htm,100-299人,2026-01-11 00:20:41
服装海外新媒体运营,成都,成都织一梦服饰制造有限公司,大专,1-3年,,8000-15000元,薪资8000-1500028-35岁，男女不限。1.搭建并优化海外社媒矩阵（TikTok/IG/FB），制定品牌出海社媒战略2.打造内衣爆款内容，通过短视频/直播实现精准引流，提升外贸订单转化率3.调研海外竞品社媒玩法，结合本土趋势策划差异化营销活动4.带领小组完成运营目标，沉淀可复制的社媒运营方法论 任职要求1.2年以上服装/内衣等品类海外新媒体运营经验，有成熟账号操盘案例2.英语可作为工作语言...,纺织业/服饰产品加工制造,http://jobs.zhaopin.com/CCL1502813770J40854711013.htm,20-99人,2026-01-10 13:36:56
【九牧卫浴】新媒体运营（超长年假）,成都,四川聚仁创新科技集团有限公司,本科,3-5年,"短视频平台,图文平台,微信公众号,小红书,微博,抖音,微信视频号,内容运营,短视频运营,用户运营",1.2-1.5万,岗位职责：1.负责各平台（不限于双微一抖、小红书等）内容文案撰写、运营发布维护、短视频脚本策划、活动运营、涨粉数据、执行复盘等（包含但不限于内容编辑、日常维护、粉丝互动等，增加粉丝数量，提高粉丝活跃度，引流至公司私域池中，完成转化等）；2.负责公司线上及线下各类活动策划，独立完成营销文案，制定有效行动方案，并组织、执行，确保所辖平台充满活力，增强用户黏性；3.根据品牌宣传推广计划，结合热点时事，制...,零售/批发,http://jobs.zhaopin.com/CCL1364739410J40829570203.htm,300-499人,2026-01-10 10:48:00
新媒体运营经理,成都,四川和润高博教育科技有限公司,硕士,5-10年,"短视频平台,内容运营,品牌运营,文字功底强,图文平台,微信公众号",1-1.5万,【岗位职责】1，负责公司新媒体平台的运营策略和方案的制定与执行，结合行业特点与公司业务目标、用户需求，制定运营年度、季度和月度计划，确保平台内容的高曝光和精准推送，提升用户触达率和流量转化率。2，围绕产品核心内容，策划并撰写高质量的图文、短视频脚本、直播大纲等多种形式的内容。确保内容有效吸引目标用户关注，解决用户痛点问题。3，建立并完善用户运营体系，实现粉丝量增长的同时，提升用户粘性与忠诚度。4，...,学校/学历教育,http://jobs.zhaopin.com/CCL1511585160J40791024901.htm,20-99人,2026-01-09 00:13:42
新媒体运营经理,成都,成都华商暖通设备工程有限公司,本科,3-5年,"直播平台,短视频平台,图文平台,小红书,抖音,微信视频号,百度,哔哩哔哩,短视频运营,直播运营,产品运营,营销策划,团队管理,家装类,技术类,科普类,O2O",1-1.5万,【岗位职责】：1、深入分析市场趋势与用户画像，制定公司年度/季度线上渠道战略与打法；2、负责线上渠道（抖音/小红书/视频号/百度等）的矩阵搭建与运营规划；3、精通各平台规则和算法机制、流量分配规则与政策风险，确保运营合规高效；4、主导内容方向，策划高互动、高转化的内容策略（图文/短视频/直播等），并对内容生产团队进行优化指导；5、主导信息流广告、内容付费推广等投放策略，持续监控ROI、LTV等核心...,建筑设备安装,http://jobs.zhaopin.com/CC230083910J40866982003.htm,300-499人,2026-01-09 00:03:41
新媒体运营,成都,北京市贝壳优品生物科技有限公司,大专,5-10年,"视频内容,电商类,视频类",9001-15000元,本公司从事宠物自有品牌经营14年，在终端店铺布局后，现重点转向新媒体运作，为各渠道进行战略布局。为了加盟到最专业的运营合作伙伴，现诚聘兼职的熟悉“小红书运营”和“专业抖音平台投流”的合作伙伴，必要有4年以上专业运营经验，熟悉宠物行业优先考虑！一同创造朝阳的宠物行业！ 职位亮点：可以成为合伙人，全国范围内优秀人才均可，兼职细节具体再沟通。,快速消费品,http://jobs.zhaopin.com/CC435941120J40289950605.htm,20人以下,2026-01-09 00:03:40
新媒体运营专员,成都,风向标领(成都)教育科技有限责任公司,本科,1-3年,"图文平台,小红书,教育类,内容运营",1-1.5万,岗位为线上远程办公不需要打卡坐班，不限制地域工作职责：负责风向标旗下3个小红书账号和1个公众号的日常运营，内容生产（包含配图制作、文案撰写、格式排版）以及发布，每周3篇以上的养号内容；结合澳洲大学热点、用户需求及主营业务，调研目标用户群体喜好，策划高传播性、强吸引力的图文、视频等内容方案，增长点击、粉丝量及转发，与用户实时互动，提升账号影响力和用户粘性，进行转化获客；挖掘品牌故事，围绕用户评价/售...,培训/辅导服务,http://jobs.zhaopin.com/CCL1493072040J40786279116.htm,20人以下,2026-01-09 00:00:01
TikTok直播运营-中级岗,成都,四川云尚光影传媒有限责任公司,学历不限,1-3年,"TikTok,娱播",8000-15000元,公司简介：作为 TikTok 美区2022 年首批官方受邀出海公会，总部深耕海外直播赛道已逾四载。凭借对美区市场的深刻洞察与全链路运营能力，我们在 2025 年强势跻身美区 TikTok 公会 TOP2 行列，积累了覆盖流量扶持、主播孵化、商业化变现的全链条核心资源，以及应对多元文化市场的成熟运营经验。当前，TikTok 美区已形成 “平台独大 + 有序竞争” 的蓝海格局，流量红利与商业潜力持续释...,新媒体,http://jobs.zhaopin.com/CCL1488696590J40910456508.htm,20-99人,2026-01-08 15:49:41
IP编导运营,成都,四川致敬者信息科技有限公司,本科,3-5年,"短视频,直播媒体,广告类",1-1.5万,任职要求：1. 有文章撰写经验，文字逻辑能力强2. 有新媒体账号运营经验3. 视频的文案脚本创作，有AI使用认知4. 对图文/视频的制作规则和用户喜好有充分理解5.网感强，对平台热点和行业动态有较强感知，并将IP内容与热点进行融合工作内容：1.根据IP人设和定位，策划选题、撰写脚本2.利用AI辅助选题和文案创作3.完成IP账号的拍摄和剪辑工作4.密切关注账号数据，不断优化内容策略5.完成公司其他短...,食品/饮料,http://jobs.zhaopin.com/CCL1491190470J40746202806.htm,100-299人,2026-01-08 11:38:11
新媒体运营负责人,成都,四川聚仁创新科技集团有限公司,大专,3-5年,"短视频平台,图文平台,小红书,抖音,内容运营,产品运营,直播运营",1.2-1.5万,岗位职责：1.负责各平台（不限于双微一抖、小红书等）内容文案撰写、运营发布维护、短视频脚本策划、活动运营、涨粉数据、执行复盘等（包含但不限于内容编辑、日常维护、粉丝互动等，增加粉丝数量，提高粉丝活跃度，引流至公司私域池中，完成转化等）；2.根据品牌宣传推广计划，结合热点时事，制定新媒体推广策略与计划；3.自媒体账号日常监控和危机处理，持续保障所辖平台自媒体账号的运营安全；4.能利用数据分析工具，分...,零售/批发,http://jobs.zhaopin.com/CCL1364739410J40868453703.htm,300-499人,2026-01-08 09:25:12
五粮液成长品牌/品牌线上运营岗,成都,中智四川经济技术合作有限公司,大专,1-3年,,8000-15000元,岗位职责：1.独立搭建运营抖音 / 小红书 / 视频号账号矩阵，围绕联名产品的酒文化、文旅场景设计周 / 月内容，完成短视频、图文创作与发布；2.全权负责直播全流程（脚本策划、场景搭建、产品讲解、互动控场），优化转化策略，提升直播 GMV 与用户粘性；3.监测账号数据（粉丝增长、播放量、转化率），输出优化报告；联动达人与线下文旅项目，构建 “线上宣传 - 线下引流” 闭环。 任职要求： 1.大专及...,人力资源服务,http://jobs.zhaopin.com/CC158905110J40822850609.htm,100-299人,2026-01-07 15:02:47
高级新媒体运营,成都,美呗,大专,3-5年,"医疗类,美妆类,内容运营",8000-15000元,岗位职责1.搭建并持续优化内容生产、账号矩阵及分发体系，形成可规模化复制的增长模型，直接对获客与 GMV 结果负责2.深度理解抖音、小红书流量机制与用户决策路径，完成内容策划、脚本设计与创意输出，持续产出高转化爆款内容3.基于数据分析与用户洞察，对内容表现、获客效率及转化结果进行复盘，推动内容与业务流程的持续迭代4.与销售咨询等转化端口协同，优化「曝光—线索—成交」全链路，提升线索质量与整体转化率...,互联网,http://jobs.zhaopin.com/CC274719130J40911680815.htm,500-999人,2026-01-07 10:47:00
抖音直播运营,成都,成都系界文化传媒有限公司,大专,1-3年,"抖音,电商类",8000-15000元,工作内容：1. 负责直播平台的内容更新与管理；2. 策划和执行直播活动；3. 分析直播数据，提出优化建议；4. 与主播和团队合作，确保直播质量；5. 跟进行业动态和技术更新。岗位要求：1. 大专及以上学历，1年以上直播运营经验；2. 熟悉主流直播平台操作；3. 具备良好的沟通能力和团队协作精神；4. 责任心强，细心，有创新思维。,企业服务,http://jobs.zhaopin.com/CCL1483092800J40978085904.htm,20-99人,2026-01-07 00:00:03
短视频编导,成都,成都二五八万文化传播有限公司,本科,3-5年,"短视频,娱乐文化,自驱力",1-1.5万,岗位职责：1.独立负责本品牌在各短视频平台的内容策划与脚本撰写，确保内容符合品牌调性以及各平台的差异性；2.围绕公司的品牌特性、文化等搭建视频内容的主线和支线，制作出具有连续性的作品系列；3.协调拍摄团队，推进视频制作流程，保障项目按质按量完成；4.对各个短视频平台有深度的了解，能把握潮流趋势； 任职要求：1.具备2-5年短视频内容策划/编导相关工作经验；2.具备独立思考能力与强烈的表达欲；3.有...,餐饮服务,http://jobs.zhaopin.com/CCL1417554080J40896296402.htm,300-499人,2026-01-06 17:42:53
新媒体运营,成都,四川聚仁创新科技集团有限公司,学历不限,1-3年,"短视频平台,抖音,小红书,家装类",1-1.5万,岗位职责：1.负责各平台（不限于双微一抖、小红书等）内容文案撰写、运营发布维护、短视频脚本策划、活动运营、涨粉数据、执行复盘等（包含但不限于内容编辑、日常维护、粉丝互动等，增加粉丝数量，提高粉丝活跃度，引流至公司私域池中，完成转化等）；2.负责公司线上及线下各类活动策划，独立完成营销文案，制定有效行动方案，并组织、执行，确保所辖平台充满活力，增强用户黏性；3.根据品牌宣传推广计划，结合热点时事，制...,零售/批发,http://jobs.zhaopin.com/CCL1364739410J40770521703.htm,300-499人,2026-01-06 13:38:32
内容营销经理/主管,成都,四川科瑞德制药股份有限公司,本科,1-3年,"视频类,抖音,小红书,微信公众号",1-1.5万,岗位职责：1、负责公司药品（癫痫/偏头痛/医疗器械/跨境药品等）C端品牌建设及推广工作，包括产品brief梳理、需求沟通；组织供应商提案、报价、比选等，合作账号数据分析等；2、负责营销产品的基础知识培训、卖点、人群提炼、优化；参与制作、审核传播素材，包括不限于短视频文案脚本、专业文章、科普文章等；擅长爆款内容拆解分析，总结爆款素材逻辑；3、动态跟踪传播端数据及电商转化数据，人群变化等，优化内容策略...,医药制造,http://jobs.zhaopin.com/CC146718730J40795299314.htm,500-999人,2026-01-05 11:09:30
新媒体运营助理,成都,四川汇众世通贸易有限公司,学历不限,经验不限,,8000-15000元,1，工作内容简单，负责抖音平台，视频号的流量承接沟通，晋升机制完善！小白无经验也可！2，待遇机制优厚，挑战月入过万！工作时间自由，办公室环境舒适，氛围好！3，操作简单，一对一指导，手把手教，手把手带，退伍军人优先！,新媒体,http://jobs.zhaopin.com/CCL1505787720J40818560011.htm,20人以下,2026-01-05 11:07:26
新媒体运营,成都,自贡国彬清洁服务有限公司,大专,1-3年,"短视频平台,图文平台",1-1.5万·13薪,嘿，我们正在找你！ 充满创意和激情的新媒体运营小伙伴，一起玩转各大社交平台， 将我们的品牌推广到更多角落！ 你的工作将是管理并优化我们的社交媒体平台， 设计超酷的营销活动，并与一群志同道合的小伙伴合作。 如果你热爱社交媒体，擅长内容创作， 对数据分析有一定了解，那么赶快加入我们吧！ 期待与你一起玩转新媒体世界！,商业代理服务,http://jobs.zhaopin.com/CCL1515766410J40744531806.htm,20-99人,2025-12-30 14:23:12
新媒体运营经理,成都,四川聚仁创新科技集团有限公司,大专,3-5年,"短视频平台,图文平台,小红书,抖音,内容运营,产品运营,直播运营",1.2-1.5万,岗位职责：1.负责各平台（不限于双微一抖、小红书等）内容文案撰写、运营发布维护、短视频脚本策划、活动运营、涨粉数据、执行复盘等（包含但不限于内容编辑、日常维护、粉丝互动等，增加粉丝数量，提高粉丝活跃度，引流至公司私域池中，完成转化等）；2.根据品牌宣传推广计划，结合热点时事，制定新媒体推广策略与计划；3.自媒体账号日常监控和危机处理，持续保障所辖平台自媒体账号的运营安全；4.能利用数据分析工具，分...,零售/批发,http://jobs.zhaopin.com/CCL1364739410J40866805203.htm,300-499人,2025-12-30 11:32:34
新媒体运营总监,成都,成都流航物流有限公司,本科,5-10年,新媒体运营,8000-15000元,岗位内容：1. 制定和执行公司运营策略，实现业务增长和盈利目标2. 分析市场和用户需求，优化产品和服务的特性和差异性3. 挖掘和引入新的运营模式和流程，提高效率和降低成本4. 合理规划并管理预算，确保预算使用的高效5. 协调各部门和团队间的合作，保证工作流程的顺畅和高效任职要求：1. 具备7年以上互联网或相关行业运营管理经验2. 熟练掌握市场和流程管理的基本原则和理论3. 具有丰富的团队管理和协调...,货运/物流/仓储,http://jobs.zhaopin.com/CC574409530J40625220609.htm,100-299人,2025-12-30 10:00:14
恋爱运营(收入高+晋升快),成都,牵手未来科技(北京)有限公司,大专,经验不限,"用户运营,新媒体运营,产品运营",1-1.5万,关于我们:我们的前身为探探创新事业部，我们是一款严肃的实名制婚恋交友平台，于2019年9月3日正式发布在安卓和苹果商城首次上线。我们在强化用户实名认证，保障用户信息安全的同时延续采用了大数据智能推荐“相互喜欢才能配对聊天”的核心玩法，为大量单身人士更快的匹配到自己心仪的另一半，此外我们以线上红娘模式，通过“线上人工牵线+视频高效约会”的方式帮助用户快速脱单。我们需要你:1.性格开朗，自信阳光~2....,互联网,http://jobs.zhaopin.com/CCL1350723690J40866700603.htm,1000-9999人,2025-12-29 19:16:58
新媒体运营主管,成都,成都羽茜婚纱礼服有限公司,大专,3-5年,"短视频平台,图文平台,小红书,抖音,视觉,管理,内容运营,短视频运营,品牌运营",8000-15000元,新媒体运营主管：1.根据公司制定的目标，带领团队完成。2.根据公司需求，进行拍摄、剪辑、制作符合产品文案特性，有创意的短视频；3.参与团队前期策划筹备，提供拍摄相关的创意内容，细化脚本；4.能够独立完成短视频的拍摄和后期剪辑工作；5.把控整个拍摄流程的节奏与人员及道具调配，能够运用纯熟的剪辑技术，针对视频特性进行剪辑包装创意，并开发创新的视频表现形式；6.了解抖音视频、快手等短视频平台玩法和规则。...,服装/纺织/皮革,http://jobs.zhaopin.com/CCL1456861450J40852565813.htm,20-99人,2025-12-29 16:49:18
直播运营+十三薪+五险一金,成都,四川跃晟网络科技有限公司,大专,1年以下,抖音,8000-15000元,岗位职责：1.负责通过线上和线下渠道招募.拓展.挖掘，培养.管理主播，整理主播資料；2挖掘潜力主播，协助完成主播入驻平台引导工作；3.负责跟进主播的咨询.投诉，建议，反馈，有效处理并提出合理的解决方案；4.协助负责人优化主播招尊及管理流程，构建友好和谐的主播管理制度；任职要求：1.传媒.广告.新闻.艺术类专业优先，优秀者可放宽。2.较强的语言表达能力及沟通能力，有团队意识；3.对互联网有热情，对网...,互联网,http://jobs.zhaopin.com/CCL1365267070J40866637103.htm,20-99人,2025-12-29 16:45:43
运营管理岗,成都,国海证券,本科,经验不限,,8000-15000元,任职要求：1、本科及以上学历，金融、传媒或营销相关专业或有新媒体运营经验者优先；2、具有证券从业资格证。有基金从业资格证或投资顾问从业资格者优先；3、具备金融行业从业经验，；有较强文字功底，懂的互联网创作方法；4、对财经热点话题具有敏感度，了解财经账号的运营逻辑；5、热爱新事物，对金融、财经、新媒体、内容创作具有浓厚兴趣；6、有很强的互联网思维，认同财经自媒体，平时喜欢看财经内容，有强烈的做财经自...,证券/期货,http://jobs.zhaopin.com/CC422390820J40743830406.htm,1000-9999人,2025-12-26 09:35:03
新媒体运营,成都,成都羽茜婚纱礼服有限公司,大专,3-5年,"短视频平台,图文平台",8000-15000元,新媒体运营主管： 1、根据策划需求，进行拍摄、剪辑、制作符合产品文案特性，有创意的短视频； 2、参与团队前期策划筹备，提供拍摄相关的创意内容，细化脚本； 3、能够独立完成短视频的拍摄和后期剪辑工作； 4、把控整个拍摄流程的节奏与人员及道具调配，能够运用纯熟的剪辑技术，针对视频特性进行剪辑包装创意，并开发创新的视频表现形式； 5、了解抖音 小红书平台玩法和规则。 6.带领团队，完成业绩指标。 任职要...,服装/纺织/皮革,http://jobs.zhaopin.com/CCL1456861450J40852482113.htm,20-99人,2025-12-29 16:37:40
新媒体运营主管,成都,四川众粮汇酒业有限公司,大专,3-5年,新媒体推广,8000-15000元,【岗位职责】1.全面负责公司短视频平台（抖音、视频号、小红书等）账号的0-1体系搭建与运营管理，制定清晰的账号定位、内容规划及用户增长策略，提升品牌曝光与影响力；2.主导短视频内容的创意策划、脚本撰写、拍摄及后期制作，确保内容高质量、符合平台调性，并能有效传递招商及品牌宣传信息；3.结合公司业务需求，配合市场部开展短视频平台的招商推广，推动商务转化；4.通过数据分析持续优化内容策略与投放效果，跟踪...,烟草/酒业,http://jobs.zhaopin.com/CCL1505193170J40791418109.htm,20人以下,2025-12-25 14:23:19
电商直播运营经理（美区TikTok方向）,成都,成都星槎科技有限公司,学历不限,1-3年,"抖音,TikTok,电商类,电商直播",8000-15000元·13薪,1. 全面负责公司美区TikTok电商直播业务的战略规划、团队搭建与日常运营管理。2. 制定直播运营策略，包括主播定位、场景搭建、货盘规划、脚本策划、流量投放及促销活动，驱动销售增长。3. 负责直播数据的监控与深度分析（如GMV、观看时长、互动率、转化率等），持续优化直播流程与策略，提升ROI。4. 统筹管理直播团队，包括主播、副播、场控、剪辑等岗位的协同工作，确保直播活动高效执行。5. 深入研究...,贸易/进出口,http://jobs.zhaopin.com/CCL1511809650J40791368201.htm,20人以下,2025-12-25 09:46:46
新媒体运营负责人,成都,成都满座科技有限公司,大专,3-5年,"短视频平台,抖音,微信视频号,小红书,微信公众号,内容运营,短视频运营,电商运营,擅长IP起号、内容策划,MCN",1-1.5万,如果你：精通短视频流量密码识别获取，对热点有敏锐的嗅觉；精通从0到1打造能打能赚的IP/品牌视频号；有MCN过往履历那么，请加入我们，这里将是你的终极战场！【你的使命】你的核心任务是通过短视频及其他新媒体渠道，为品牌带来实实在在的用户增长和业务转化。【核心职责】1、流量策略与爆款策划：制定以获取流量和转化为核心的新媒体策略，重点布局视频号、抖音、小红书等核心阵地。建立热点快速响应机制，能结合品牌调...,餐饮服务,http://jobs.zhaopin.com/CCL1502083230J40853332603.htm,20-99人,2025-12-23 11:17:23
新媒体运营主管,成都,四川百尺铸建装饰工程有限公司,大专,5-10年,"短视频运营,内容运营,品牌运营,小红书,微信公众号,抖音,微信视频号,家装类,短视频平台,图文平台",1-1.5万,岗位内容：1. 统筹品牌在小红书、抖音等平台的内容策划、账号运营及流量增长；2. 制定新媒体矩阵运营策略，结合平台算法优化内容分发；3. 分析竞争对手及市场趋势，制定和优化产品和服务策略；4. 管理新媒体团队（内容、设计、投放等）；制定KPI并监控执行效果；5. 制定品牌全年营销计划，结合新媒体平台（小红书种草、抖音话题挑战）落地。任职要求：1. 5年以上新媒体运营经验（装修行业优先），有成功账号...,装饰装修,http://jobs.zhaopin.com/CCL1304438300J40682279506.htm,20-99人,2025-12-23 00:00:01
新媒体运营主管,成都,成都嘉泰华教育咨询有限公司,大专,5-10年,产品运营,1-1.5万,岗位职责1、制定并执行集团旗下学校（小学/初中/高中）新媒体招生策略，统筹多平台账号矩阵（视频号、抖音、小红书等）的定位、内容规划与品牌建设。2、主导高转化内容策划与生产，打造爆款内容、专题直播、栏目IP及线上活动，持续提升互动与引流效果。3、优化从内容曝光到招生咨询的转化路径，通过数据跟踪与分析，提升各环节转化率与获客效率。4、管理新媒体运营团队，协调内外部资源，确保内容产出、活动执行与整体招生...,学校/学历教育,http://jobs.zhaopin.com/CC847210320J40827017710.htm,500-999人,2025-12-22 18:19:33
美容行业·新媒体运营主管（颜登品牌・青羊万达）,成都,四川艾尚美生物科技有限公司,大专,3-5年,"短视频平台,图文平台,企业官网,今日头条,小红书,微信公众号,抖音,微信视频号,快手,教育类,美妆类,短视频运营,内容运营,品牌运营",8000-15000元,岗位信息工作地点：青羊万达（颜登品牌总部 & 旗舰店所在地）上班时间：9:00-18:00，月休 4 天薪资范围：综合薪资 8-15K（底薪 + 绩效 + 项目提成，具体面议）我们的优势，值得你加入品牌 & 老板实力：旗下「颜登」是美业细分领域口碑品牌，老板深耕美业 10 年 +，资源人脉深厚，团队执行高效不内耗；产品 & 门店基础：以问题肌肤管理为核心，产品有自主研发 + 市场验证背书，现有 1...,美发/美容/保健,http://jobs.zhaopin.com/CCL1510338440J40886185702.htm,20人以下,2025-12-21 19:58:23
