职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
U//UX工程师-奕派科技,武汉,东风汽车,本科,5-10年,交互设计,15000-25000,岗位职责:1、有车企工作经验或者项目经验，熟悉车企营销类业务;2、负责用户研究全流程，挖掘用户痛点，输出用户画像、旅程图、需求优先级报告，3、依据品牌调性设计UI规范，能够输出符合多终端适配要求的高保真稿与标注文件;4、响应 Web、iOS、Android、H5 等多终端设计需求，保障不同场景下的体验统一性:5、较强沟通能力，与前端开发工程师对齐设计细节，解释交互逻辑与视觉标准，跟进开发落地过程，...,汽车研发/制造,http://jobs.zhaopin.com/CC679989880J40831892205.htm,10000人以上,2025-12-29 10:20:09,15000.0,25000.0,12.0
设计项目经理（信息化）,武汉,武汉中讯通科技信息技术有限责任公司,本科,3-5年,,12000-20000,职位描述工作职责：1、负责信息化项目咨询设计，单项目成果交付。输出成果包括：项目建议书、可研报告、建设方案、初步设计方案和后评估报告等；2、负责项目前后期的技术需求、交底支持及汇报工作，配合业主资金投资计划、审计风险规避和配合招投标相关事宜等；3、负责项内、外部评审的进度、质量及项目总结；4、负责单项目的团队组织和成本控制。任职要求：1、具备3-5年以上的项目设计独立相关工作经验，对平台类、信创类...,运营商/增值服务,http://jobs.zhaopin.com/CC433124430J40972891904.htm,100-299人,2025-12-27 01:10:40,12000.0,20000.0,12.0
平面设计总监,武汉,亦品空间设计(武汉)有限公司,本科,5-10年,"美工,设计师",10000-20000,"岗位职责：1、 负责平面设计部项目的组织实施，执行项目设计的规划、分配工作及规则制定；2、 负责对本部门下属培训，协调下属之间工作上的问题,充分调动下属专业方面的最大创意能力及创意效率；3、 能独立做出概念设计方案；同时负责与客户进行谈判，精准地向客户阐述出设计理念，并让客户信服；4、 建立设计部产品规划文档及部门开发过程中的各种规定；5、 考核部门内部员工的业绩、态度和潜力；6、 部门财务预算制...",装饰装修,http://jobs.zhaopin.com/CC558974022J90250054000.htm,20-99人,2025-10-13 14:58:18,10000.0,20000.0,12.0
场景体验定义专业工程师-奕派科技,武汉,东风汽车,本科,1-3年,"交互设计,界面设计",15000-25000,岗位职责:1. 场景体验定义与设计 负责各车型 USP 场景需求定义与达成检核，确保产品的核心场景体验能够满足用户需求 进行场景切片分解、详细体验需求和目标定义与点检评价，确保场景体验的可实现性和可评估性 设计场景的人机交互定义，确保用户在不同场景下的交互体验流畅自然 制定场景体验定义的实践模板 PEA，为团队提供统一的场景体验定义方法论2. 用户体验分析与研究 分析用户：明确为谁服务，...,汽车研发/制造,http://jobs.zhaopin.com/CC679989880J40834792105.htm,10000人以上,2025-12-24 09:16:18,15000.0,25000.0,12.0
资深UED工程师/用户体验（UE/UX）设计师（英语流利）,武汉,融捷科技(武汉)有限公司,本科,5-10年,"交互设计,英语听说流利,网页端,客户端,Axure,会CSS编辑,UI/UX",15000-20000,"岗位职责：1. 从用户体验的角度出发，为产品提出交互设计方案, 与视觉设计师合作参与具体设计工作;2. 根据需求和用户研究的结果，完成界面的信息架构、流程设计和原型设计，提高产品的易用性;3. 负责网页/界面设计标准和规范, 监督规范实施效果;4. 参与用户研究及产品需求制定的整个过程能给出有效的交互解决方案，并推动方案的落地;5. 对现有产品的可用性测试和评估，提出改进方案，持续优化产品的用户体...",计算机软件,http://jobs.zhaopin.com/CC388737810J40719779601.htm,100-299人,2025-07-28 16:48:43,15000.0,20000.0,13.0
技术科长&部门长（焊装）,武汉,武汉宇信机械有限公司,大专,5-10年,"CAD,catia,SW",12000-18000,"主要职责:1、作为机械设计团队技术负责人与项目管理的接口人，协调技术团队内部工作，参与部门间协作与沟通以及跟客户沟通，配合公司项目团队完成项目目标。2、负责主导项目中所有设计工作的各阶段（工艺、机械设计、仿真、文档和装配调试）技术管理协调。3、配合部门经理与各团队主管，制定设计团队项目组织结构。4、配合部门经理制定项目目标工时，并细化分配到各工作细项中,并对工时进行过程管控，保证设计工作按进度要求...",汽车研发/制造,http://jobs.zhaopin.com/CC131961560J40612409309.htm,20-99人,2025-12-31 17:16:25,12000.0,18000.0,12.0
U//UX工程师,武汉,东风汽车,本科,经验不限,"界面设计,UI设计,UX设计",13000-23000,岗位职责：1.有车企工作经验或者项目经验，熟悉车企营销类业务; 2.负责用户研究全流程，挖掘用户痛点，输出用户画像、旅程图、需求优先级报告， 3.依据品牌调性设计UI规范，能够输出符合多终端适配要求的高保真稿与标注文件; 4.响应 Web、iOS、Android、H5 等多终端设计需求，保障不同场景下的体验统一性 5.较强沟通能力，与前端开发工程师对齐设计细节，解释交互逻辑与视觉标准，跟进开发落地...,汽车研发/制造,http://jobs.zhaopin.com/CC679989880J40833612905.htm,10000人以上,2026-01-04 14:30:40,13000.0,23000.0,13.0
UX 设计师,武汉,武汉新创云图科技有限公司,大专,5-10年,B端项目的产品界面设计,12000-18000,岗位职责：1. 负责B端项目的产品界面设计工作，包括功能迭代、竞品分析、交互设计、视觉设计，能够将产品细节和视觉打磨并打造优秀的多端联动体验；2. 参与产品规划和讨论，与产品经理和其他交互设计师协作，产出高保真设计图稿。跟进从需求到设计、研发到走查的全流程，保证最终设计质量；3. 良好的时间管理和项目管理能力，合理安排自己当下的设计任务；4. 良好的沟通能力，可以清晰有效的与其他设计师、产品经理和...,计算机软件,http://jobs.zhaopin.com/CC373771530J40720632011.htm,20-99人,2025-10-21 09:48:57,12000.0,18000.0,12.0
设计经理,武汉,武汉林凤家居装饰有限公司,大专,1-3年,设计经理,,岗位职责1、 管理设计师日常规范。2、 带领设计师做出业绩，让设计师挣到钱。3、 跟踪好设计师的后期对客户的服务。4、 对接好各个部门服务好客户。5、 带领设计师落实公司下达的指定。6、 带领设计师，配合好公司的安排和决。 任职能力和要求:管理经验2年以上专业知识：会设计师，懂得施工，能力要求：有领导能力，组织能力，管理能力，敏锐的洞察力，良好的判断力，能处理客诉。工作态度：积极，有上进心，正能量...,装饰装修,http://jobs.zhaopin.com/CCL1471206490J40717828606.htm,1000-9999人,2026-01-09 01:15:15,,,
高级平面设计师,武汉,武汉乐薇电子商务有限公司,本科,1-3年,"电商美工,电商设计,平面设计,淘宝设计,设计,亚马逊,平面,电商",10000-15000,岗位概述：我们正在寻找一位具有电商转化思维与海外审美能力的平面设计师，加入我们的多平台跨境销售团队。你将围绕产品核心卖点，创作适配于 Amazon、独立站、Walmart 等平台的产品主图、详情页、A+页面、促销素材与品牌传播图，推动我们的产品在全球市场持续赢得消费者的关注与信任。岗位职能：1、负责 Amazon、独立站等平台的产品图片设计，包括主图、详情页、A+内容、品牌故事页等；2、针对不同平...,互联网,http://jobs.zhaopin.com/CC413115810J40095479911.htm,100-299人,2026-01-07 09:52:58,10000.0,15000.0,15.0
