职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
Python数据开发工程师,武汉,蓬勃科技(大连)有限公司,本科,3-5年,"Pandas,NumPy,SQL",16000-17000,岗位职责：1. 设计并开发离线数据处理流程，包括数据采集、清洗、转换与加载（ETL），保障数据的准确性与时效性；2. 使用Python及相关生态工具（如Pandas、NumPy、Dask等）进行大规模数据预处理与跨系统数据同步；3. 与算法和业务团队协作，为大小模型训练任务提供数据支持；任职要求：1. 计算机、数学、统计学或相关专业本科及以上学历，3年以上数据开发任务经验；2. 熟练掌握Pytho...,计算机软件,http://jobs.zhaopin.com/CCL1328897090J40818112101.htm,20人以下,2026-01-06 01:02:06,16000.0,17000.0,12.0
数据分析,武汉,博彦科技承德有限公司,本科,1-3年,,13000-17000,职位描述：负责国际支付业务指标体系建设，清晰、完整的刻画业务现状，为业务发展提供关键数据支撑；深入理解业务，通过严谨的量化分析、数据挖掘、AB实验等形成数据洞察和策略迭代建议，数据驱动业务发展；在支持业务发展中，善于思考、总结，沉淀分析方法与数据效率工具。职位要求计算机/统计学/数学等相关专业统招本科及以上学历，有1年+数据分析工作经验；熟练使用SQL/Python等统计分析工具，掌握数理统计与A...,IT服务,http://jobs.zhaopin.com/CC637366030J40729903006.htm,1000-9999人,2025-10-30 18:03:34,13000.0,17000.0,12.0
数据开发-武汉,武汉,东华软件股份公司大连分公司,本科,5-10年,"数据治理,Sql,Hadoop",10000-17000,主要工作：1、基于FineReport/Smartbi平台构建可视化报表，负责复杂数据场景下的报表开发工作；2、负责对接对公部门、梳理数据逻辑，完成日常数据类（报表、数据仓库）需求开发与维护工作；3、负责编写高效SQL查询语句，优化报表的加载速度；4、负责报表查询调优、问题解决等；5、对归属对公条线报表进行梳理开发；任职资格：1、本科及以上学历，计算机或相关专业；2、有过ODS、数据仓库、数据建模...,计算机软件,http://jobs.zhaopin.com/CC282868230J40935119304.htm,100-299人,2025-08-08 00:00:08,10000.0,17000.0,12.0
数据分析（含治理）工程师,武汉,武汉敬思亭信息技术有限公司,大专,5-10年,"数据治理,数据模型设计,INFOSPHERE,SQL编程,LINUX操作系统,网络优化,Sql",10000-17000,岗位职责：开展全省3万余路终端近8万可视化通道输电台账及图片可用率中部分业务数据的业务数据治理，对外网统一视频平台、内网统一视频平台、量测中心的图片传输数据进行优化。 任职要求： 1、了解输电可视化的业务，有网络传输数据优化经验，熟悉linux操作系统的网络调优，熟悉网络配置优化； 2、熟悉数据仓库各类建模理论，熟悉3NF和多维数据模型设计； 3、熟悉数据治理方法论和体系架构，理解数据治理管理、数...,互联网,http://jobs.zhaopin.com/CC242690380J40340146602.htm,20-99人,2025-08-06 00:00:04,10000.0,17000.0,12.0
大数据研发,武汉,博彦科技承德有限公司,本科,3-5年,"数仓开发,数据仓库,Java,Python,Hadoop,Spark",16000-17000,岗位职责1.主导或参与财经业务分布式数据仓库的搭建与运营；2.主导或参与企业数据资产公共层建设，从工具和效果上实现敏捷智能的目标；3.深入了解业务，从数据治理层面发现业务和系统方面的问题，实现数据治理闭环，保障数据质效；4.深入理解业务，探查产品、研发、运营、业务等需求方的潜在数据应用需求和场景，为业务赋能；任职要求1、计算机相关专业本科及以上学历；2、3年及以上数据仓库研发经验，具有从0到1搭建...,IT服务,http://jobs.zhaopin.com/CC637366030J40652381506.htm,1000-9999人,2025-03-13 09:55:32,16000.0,17000.0,12.0
数据治理工程师,武汉,中电金信软件有限公司,本科,3-5年,"数据治理,数据中台开发,Sql,Java,Python,Flink,Kafka,Hadoop,国网数据中台,阿里云ONEDATA体系,电力信息化数据实施",10000-16000,【工作内容】1.3年以上数字化项目或国家电网信息化项目建设经验；2.主导过数据中台建设、数据治理、数据应用产品、数据运营等相关项目。3.负责湖北客户数据治理工作，包括联系方式、六七级地址等。4.负责数据中台营销专业数据溯源、数据分析等工作。5.对接甲方数据中台专责，推进客户基础数据项目。6.配合数据治理组组长开展项目成果物编制、汇报材料编制等。【技能要求】1.技术栈：精通Java/Python/S...,计算机软件,http://jobs.zhaopin.com/CC443657520J40775029009.htm,10000人以上,2026-01-09 13:58:25,10000.0,16000.0,12.0
数据云服务研发工程师,武汉,软通动力信息技术(集团)股份有限公司,本科,5-10年,"数据云平台,Python",13000-16000,岗位职责：1、负责自动驾驶车端大规模数据的采集及处理，包括多传感器的数据清洗、标签抽取、特征融合等模块的设计与开发。2、为自动驾驶数据设计合理的数仓分层结构，构建合规、合理的数据存储体系，实现数据的高效流转与应用。3、开发自动驾驶云平台各功能模块，采用微服务架构，全程参与产品开发，提升研发、运营、管理的使用体验。4、持续优化数据质量和效率，提供面向算法的各类数据服务/平台，推动数据驱动模型改善和整...,互联网,http://jobs.zhaopin.com/CC000544460J40786457816.htm,10000人以上,2026-01-09 10:59:38,13000.0,16000.0,12.0
大数据研发工程师-武汉财经,武汉,博彦科技承德有限公司,本科,3-5年,"数据仓库,Sql",13000-16000,岗位职责：1、主导或参与财经业务分布式数据仓库的搭建与运营。2、主导或参与企业数据资产公共层建设，从工具和效果上实现敏捷智能的目标。3、深入了解业务，从数据治理层面发现业务和系统方面的问题，实现数据治理闭环，保障数据质效。4、深入理解业务，探查产品、研发、运营、业务等需求方的潜在数据应用需求和场景，为业务赋能。任职要求：1、计算机相关专业本科及以上学历。2、3年及以上数据仓库研发经验，具有从0到1...,IT服务,http://jobs.zhaopin.com/CC637366030J40745084106.htm,1000-9999人,2026-01-10 01:17:27,13000.0,16000.0,12.0
数据开发工程师,武汉,深圳市睿服科技有限公司,本科,3-5年,"实时数据,离线数据,Spark,hive",13000-16000,任职要求：1.本科及以上学历，计算机、软件工程、数学或相关专业； 2.3 年以上 Python 开发经验，熟练掌握 Python 生态（如 Pandas、SQLAlchemy、FastAPI/Flask 等）； 3.熟悉 Hadoop 生态系统，具备 Hive、Spark（Spark SQL / DataFrame / Structured Streaming）实战经验； 4.熟悉 SQL，具备复...,IT服务,http://jobs.zhaopin.com/CC603465980J40821610909.htm,1000-9999人,2026-01-08 01:24:31,13000.0,16000.0,12.0
项目经理 有java 前端或者数据开发技术背景,武汉,软通动力信息技术(集团)股份有限公司,本科,5-10年,"HR软件项目,CRM软件项目,ERP软件项目,Java,前端,数据中台",12000-16000,1、优先有报告类项目管理经验2、有JAVA/WEB/BI的技术背景，能拉通JAVA\前端\BI报告的协作，包括接口拉通，框架拉通，关键技术3、8年+IT项目经验，有PMP或CSM证书，思路清晰，沟通协调能力强，能抗压,互联网,http://jobs.zhaopin.com/CC000544460J40786365916.htm,10000人以上,2026-01-08 20:47:26,12000.0,16000.0,12.0
大数据开发（急招+随时入职+五险一金）,武汉,原子猫科技(北京)有限公司,本科,5-10年,"ETL,数据仓库,数据库开发,Java,Python,Hadoop,Flink,Spark",13000-16000,职位信息 工作地点武汉 月薪13 K - 16 K 学历要求本科 经验要求三到五年 职位描述1、按时完成数据开发和第三方数据采集任务（部分需要写代码进行采集，Java、python均可），确保结果的准确性、稳定性； 2、负责报表、数据表的日常运维； 3、遵循编码规范，做好开发自测，保障代码质量和系统稳定性； 4、编写相关技术文档，如指标文档、模型设计文档等； 5、与项目团队紧密合作，确保项目按时高...,科学技术推广,http://jobs.zhaopin.com/CC710945930J40815645101.htm,20-99人,2025-12-26 01:02:02,13000.0,16000.0,12.0
数据开发（高级）(J14992),武汉,先进数通,本科,5-10年,"ETL,数据仓库,Sql,Hadoop,Spark,银行,数据开发",10000-16000,岗位要求：1.统招本，5年以上银行经验，有相关工作经验；2.计算机相关专业，有志于长期从事IT行业；3.有很强的管理、沟通能力4.有管理10人以上ODS、数据仓库、湖仓项目的能力和经验5.拥有大数据、数据模型、数据采集相关能力任职要求:1.熟悉ETL数据加工流程，例如DataStage、kettle等；；2.熟悉主流数据库(oracle，DB2，mysql)、熟悉SQL、存储过程及优化方法；3.熟...,IT服务,http://jobs.zhaopin.com/CC000432190J40777738716.htm,1000-9999人,2025-12-02 09:14:25,10000.0,16000.0,12.0
数据开发工程师,武汉,北京国信华软科技有限公司,本科,3-5年,"Shell,Sql,数据建模,Python,Flink,Storm,Spark,数据仓库,数据挖掘",10000-16000,"1. 本科及以上学历，计算机相关专业，三年以上实时大数据开发经验。 2. 熟悉大数据实时计算生态（storm/spark/flink/kafka/clickhouse)。 3. 2年以上银行业实时大数据开发工作经验。 4. 有一定的shell基础，Java/Python编码能力。 5. 熟悉常见数据库如 Oracle,MySQL、PostgreSQL 。 任职要求： 1. 计算机科学、信息技术或相...",计算机软件,http://jobs.zhaopin.com/CC413059980J40819605703.htm,100-299人,2025-11-28 00:00:02,10000.0,16000.0,12.0
数据开发工程师,武汉,京北方,本科,5-10年,"大数据开发,数据处理,架构设计,Hadoop",12000-16000,岗位职责： 1.负责公司的大数据处理框架的研发设计工作； 2. 对现有系统的不足进行分析，难点攻关，找到目前系统的瓶颈，改进系 统架构设计，提高系统性能； 3. 根据用户行为分析，挖掘有价值的信息，指导公司运营和决策； 4.参与小组的产品设计讨论，共同讨论和设计产品。 任职条件： 1、本科学历，5年以上大数据开发经验； 2、精通Hadoop、Storm、Hbase、Hive、Spark其中的一种或...,IT服务,http://jobs.zhaopin.com/CC315847110J40189835007.htm,10000人以上,2025-10-13 09:43:04,12000.0,16000.0,12.0
数据开发,武汉,易诚互动,本科,5-10年,"数据库开发,数据仓库,Sql,Java,Hadoop,达梦数据库,信创",13000-16000,任职要求： 1.初始学历为全日制本科及以上，计算机科学、信息管理等相关专业； 2.年龄35周岁及以下(1988年1月1日后出生)，数据开发工作经验5年以上； 3、至少参与过1个完整的信创项目（数据库/中间件/操作系统国产化替代），熟悉信创适配流程； 4、基本功扎实，逻辑思维严谨，具有技术文档编写的能力;善于思考，乐于互助，具有良好的协作意识和团队精神; 5、主动积极，责任心强，良好的沟通能力与团队...,互联网,http://jobs.zhaopin.com/CC490841330J40759968309.htm,1000-9999人,2025-07-24 11:37:45,13000.0,16000.0,12.0
AI数据工程师,武汉,武汉华信数据系统有限公司,本科,3-5年,"数据治理,数据架构,数据挖掘,Python",12000-16000,岗位职责1、参与大模型相关的数据工程，包括预训练数据、微调数据、行业数据挖掘、分析数据、设计采集与清洗方案、生产高质量训练数据等；2、推动大模型技术在具体业务场景的落地，负责Prompt优化、AI Agent开发、工具融合及服务维护，确保技术有效解决实际问题；3、深入理解行业的业务流程和痛点，掌握场景需求，设计LLM相关Agent、开发创新的Prompt策略；4、构建和优化企业知识库，熟练运用di...,计算机软件,http://jobs.zhaopin.com/CC147078320J40683477806.htm,100-299人,2025-06-13 15:22:12,12000.0,16000.0,12.0
数据开发工程师-武汉洪山,武汉,京北方,本科,3-5年,"Oracle,MySQL,Sql,Spark",12000-16000,岗位描述：基于数据湖仓的对公类业务项目实施及底层数据集市建设。岗位要求：1.熟悉DB2、mysql、TD、ORACLE等关系型数据库中的一种，SQL能力良好，有银行等金融行业项目实施经验；2.具备跟业务(需求提出人)沟通需求的能力，熟悉HIVE、SPARKSQL者优先，熟悉银行对公业务者优先。具有较强的工作主动性。,IT服务,http://jobs.zhaopin.com/CC315847110J40756846407.htm,10000人以上,2025-06-26 14:39:26,12000.0,16000.0,12.0
数学类 英文学术期刊助理编辑,武汉,曼迪匹艾（武汉）科技服务有限公司,本科,经验不限,"数学,学术期刊,英语六级",,一、工作职责1. 负责联系专家学者，组织稿件的同行评审，确保稿件的同行评审及时完成；2. 编排和处理稿件，确保稿件格式正确，及时发表；3. 与期刊主编，编委成员，作者及审稿人建立良好沟通，确保期刊正常运作，稿件顺利及时发表；4. 关注期刊学科领域内的研究进展，协助期刊责任编辑完成期刊发展目标。 二、职位要求1. 数学与应用数学，信息与计算科学，数理基础科学等相关专业；2. 本科及以上学历；3. 英...,新闻/出版,http://jobs.zhaopin.com/CC588665420J40153114009.htm,1000-9999人,2025-04-14 17:32:16,,,
BI开发工程师【线上面试+反馈快】,武汉,软通动力信息技术(集团)股份有限公司,本科,3-5年,"数据仓库,Oracle,高斯",,岗位职责：1. 负责BI系统的开发与维护2. 进行数据库开发及性能优化3. 使用华为调度平台进行任务调度4. 理解并分析财经业务领域，进行数据领域分层5. 设计宽表加工、数据分层分级和业务对接方案6. 进行数据建模和数仓架构分层设计岗位要求：1. 统本理工科相关专业，至少3年以上BI开发工作经验2. 具备计算机相关专业背景，有2~3年华为工作经验3. 熟悉Oracle、高斯、PG等关系型数据库4....,互联网,http://jobs.zhaopin.com/CC000544460J40772467016.htm,10000人以上,2026-01-11 01:42:06,,,
大数据开发工程师-洪山区,武汉,京北方,本科,3-5年,"数据治理,Java,Python,Hadoop,Flink,Spark",10000-16000,岗位描述：1、基于数据湖仓的对公类业务项目实施及底层数据集市建设岗位要求：1、熟悉DB2、mysql、TD、ORACLE等关系型数据库中的一种，SQL能力良好，有银金融行业项目实施经验，2、具备跟业务(需求提出人)沟通需求的能力，熟悉HIVE、SPARKSQL者优先，3、熟悉金融业务者优先。具有较强的工作主动性。,IT服务,http://jobs.zhaopin.com/CC315847110J40611113507.htm,10000人以上,2025-06-23 11:20:24,10000.0,16000.0,12.0
数据分析师（五险+双休）,武汉,广州星川景曜电子科技有限公司,本科,1-3年,"数据治理,Sql",12000-15000,岗位内容：1. 分析和挖掘大量的数据源，为业务发展和决策提供支持。2. 负责开发、维护和优化各类数据仓库和数据报表，保证数据质量和准确性。3. 与业务团队紧密合作，深入了解业务需求，提供全面的数据分析解决方案。4. 执行并监督指标和KPI体系，跟踪业务进展和成效。任职要求：1. 具备统计学、数学、计算机科学或相关领域的本科及以上学历，并拥有至少两年相关工作经验。2. 精通SQL语言和常用的数据分析...,电子设备制造,http://jobs.zhaopin.com/CCL1512280000J40909127408.htm,20-99人,2026-01-11 01:19:52,12000.0,15000.0,12.0
Python数据开发工程师-证券,武汉,深圳华云信息系统科技股份有限公司,本科,3-5年,"Java,Sql,MySQL,Oracle,PostgreSQL",14000-15000,任职要求:1.掌握Python编程，熟练运用Pandas、NumPy等库进行大规模数据处理:2.具备FastAPl、Django等Web框架的实际项目开发与部署经验;3.熟悉SQL及数据库性能优化技术，至少熟悉OceanBase、MySQL、PostgreSQL中一种:4.具备优秀的数据分析及业务理解能力，能高效响应业务需求;5.拥有良好的团队协作与沟通能力，工作负责细致。优先考虑:1.有数据处理...,计算机软件,http://jobs.zhaopin.com/CC258672210J40786586416.htm,1000-9999人,2026-01-09 16:04:52,14000.0,15000.0,12.0
数据开发工程师,武汉,中电金信软件有限公司,本科,5-10年,"数据治理,Java,Python,ETL,Flink,Spark,Kafka,电网数据中台,数据中台运营,电网营销",12000-15000,【工作内容】1.3年以上数字化项目或国家电网信息化项目建设经验；2.主导过数据中台建设、数据治理、数据应用产品、数据运营等相关项目。3.负责湖北客户数据治理工作，包括联系方式、六七级地址等。4.负责数据中台营销专业数据溯源、数据分析等工作。5.对接甲方数据中台专责，推进客户基础数据项目。6.配合数据治理组组长开展项目成果物编制、汇报材料编制等。【技能要求】1.技术栈：精通Java/Python/S...,计算机软件,http://jobs.zhaopin.com/CC443657520J40826150809.htm,10000人以上,2026-01-09 11:11:10,12000.0,15000.0,12.0
大数据开发-猛士科技,武汉,东风汽车,本科,5-10年,"数据治理,数据挖掘,数据仓库",,岗位职责:1、负责公司数据仓库应用研发。2、构建适应智能汽车业务发展特点的企业级数据仓库，负责离线/实时数据仓库规划、建模与研发；3、支持业务团队的数据建设，提供端到端的数据处理解决方案。 任职要求:1、5年以上数据仓库建设经验，精通数据仓库模型设计与开发 ，具备海量数据加工处理相关经验 ；2、精通数据治理相关知识与技能，包括但不局限于：数据资产管理、数据质量、数据安全、成本优化等；3、熟悉大数据...,汽车研发/制造,http://jobs.zhaopin.com/CC679989880J40535060005.htm,10000人以上,2026-01-09 01:10:44,,,
python数据开发工程师,武汉,深圳华云信息系统科技股份有限公司,本科,3-5年,"Django,PostgreSQL,MySQL,Pandas",14000-15000,此组需要主动性强，能接受偶尔加班，不会频繁太晚任职要求:1.掌握Python编程，熟练运用Pandas、NumPy等库进行大规模数据处理:2.具备FastAPl、Django等Web框架的实际项目开发与部署经验;3.熟悉SQL及数据库性能优化技术，至少熟悉OceanBase、MySQL、PostgreSQL中一种:4.具备优秀的数据分析及业务理解能力，能高效响应业务需求;5.拥有良好的团队协作与沟...,计算机软件,http://jobs.zhaopin.com/CC258672210J40786459016.htm,1000-9999人,2026-01-09 11:03:21,14000.0,15000.0,12.0
汽车自动驾驶数据采集,武汉,软通动力信息技术(集团)股份有限公司,大专,1-3年,"实车测试,自动驾驶数据采集",,"""1 负责车载传感器（相机、激光雷达、毫米波雷达、GNSS等）和控制器日常运维，确保数据采集任务稳定运行，快速诊断并解决软硬件故障；2 分析并验证数据采集质量，包括相机/激光标定准确性、通道完整性、传感器同步、场景覆盖度和任务量统计等，输出问题报告并提出改进方案；3 制定数据采集质量标准，监督回收、清洗、校验、入库及预处理全流程，推动自动化工具开发，提升平台效率和数据可用性。"" 要求：""1 具备2...",互联网,http://jobs.zhaopin.com/CC000544460J40769262316.htm,10000人以上,2026-01-06 01:44:53,,,
自动驾驶数据分析工程师,武汉,深圳市法本信息技术股份有限公司,大专,1-3年,"数据分析,CNOA HNOA",,工作内容- 负责自动驾驶感知、环境模型、规控研发及售后问题的分析、聚类、导入- 负责感知、环境模型、规控的评测以及报表分析，保障指标正常- 负责问题的仿真、回灌，确认问题解决率任职要求-大专以上学历，对ADAS系统熟悉- 具备一定的数据分析能力，组织编写文档- 有量产智能驾驶系统（CNOA HNOA ）数据分析、开发经验者优先- 具备良好的沟通能力，有一定的自我驱动力，主动积极的学习态度，对待工作...,计算机软件,http://jobs.zhaopin.com/CC385622410J40730127106.htm,1000-9999人,2026-01-04 01:15:01,,,
数据工程师,武汉,福州众致力信息科技有限公司,本科,3-5年,"Java,Kettle,Informatica,DataStage,DataX,Oracle,MySQL,数据开发,报表开发",,岗位职责：1.负责区域内项目的数据处理、系统运维及展现工作，包括理解客户需求，需求分析，方案设计 开发功能设计、开发测试、客户培训、性能优化和系统巡检等工作；2.协助数据仓库架构师制定数据处理和业务个性化规范；3.针对系统的数据抽取和DW建模；4.有计划的提升整个团队的数据处理能力。岗位要求：1.统考统招本科及以上学历，计算机、数学或者电子信息技术专业，2年以上BI从业经验；2.熟悉数据仓库架构及...,IT服务,http://jobs.zhaopin.com/CC201864180J40804767008.htm,20-99人,2025-12-31 01:20:16,,,
大数据开发工程师（太保）,武汉,东软集团,本科,3-5年,"数据仓库,数据库开发,Spark,数据建模,保险",14000-15000,"1. 负责产险数据类系统数据迁移工作，由华为云迁移至阿里云； 2.参与数据仓库与数据集市建设，对接上下游系统，保证数据一致性和稳定性； 3.负责系统持续改进迭代工作； 岗位要求： 1. 3-5年以上的数据开发工作经验，研究生以上尤佳； 2. 精通数据仓库的实施方法论，深入了解数据仓库体系，并支撑过实际业务场景； 3. 有较强的数据开发处理能力，熟悉 sql,hive,spark,kafka,fli...",计算机软件,http://jobs.zhaopin.com/CC120399300J40902100115.htm,500-999人,2025-11-19 14:20:53,14000.0,15000.0,12.0
数据治理工程师,武汉,华信永道,本科,5-10年,数据治理,10000-15000,岗位职责：1、负责公积金行业数据需求、数据质量管理、数据治理等体系建设2、负责编写数据治理标准相关文档3、跟踪住建部、公积金行业相关政策要求，不断完善数据治理标准和方法4、负责制定公积金行业数据需求、数据标准、数据质量、数据治理体系建设和流程管理5、负责协同交付部门和售前部门推动数据标准、数据质量规范的实施和执行6、负责数据治理项目的实施和交付7、牵头建立数据质量管理机制，组织制定数据质量规则，建...,计算机软件,http://jobs.zhaopin.com/CC214592910J40770854116.htm,500-999人,2025-11-03 13:32:15,10000.0,15000.0,12.0
数据开发工程师,武汉,北京云语奇点科技有限公司,本科,3-5年,"ETL,Flink,Kafka",,1. 有3年以上金融数据开发相关经验； 2. 熟练使用FlinkSQL，熟悉Flink、ClickHouse、Kafka、Hadoop等大数据技术，了解其基本原理； 3. 熟悉Java、Scala、Python等开发语言中的一种或几种； 4. 扎实的Linux基础，熟悉常用命令并能够编写shell脚本； 5. 具备实时数仓或离线数仓搭建经验； 6. 责任心强，具有良好的团队合作精神。岗位职责 1....,计算机软件,http://jobs.zhaopin.com/CCL1512875130J40800606211.htm,300-499人,2025-10-31 16:23:18,,,
数据开发工程师,武汉,东软集团,本科,3-5年,"ETL,Python,Hadoop,Spark",12000-15000,"1. 负责产险数据类系统数据迁移工作，由华为云迁移至阿里云；2.参与数据仓库与数据集市建设，对接上下游系统，保证数据一致性和稳定性；3.负责系统持续改进迭代工作；岗位要求：1. 3-5年以上的数据开发工作经验；2. 精通数据仓库的实施方法论，深入了解数据仓库体系，并支撑过实际业务场景；3. 有较强的数据开发处理能力，熟悉 sql,hive,spark,kafka,flink中的多项，有实时项目经营...",计算机软件,http://jobs.zhaopin.com/CC120399300J40902499915.htm,500-999人,2025-11-12 09:22:41,12000.0,15000.0,12.0
数据治理工程师,武汉,北京神州新桥科技有限公司,大专,3-5年,"数据治理,数据仓库,数据架构",12000-15000,人员资历：1、本科及以上学历，计算机、软件工程、统计学、大数据等相关专业，5年及以上开发经验，3年及以上金融行业开发经验；2、专科学历，6年及以上开发经验，4年及以上金融行业开发经验；3、至少有两个及以上金融行业数据治理项目工作经验；4、特别优秀者金融工作年限可宽限1年，持有CDMP、CDGP等数据治理认证者优先。技术能力要求：1、了解金融业务领域相关知识，了解信贷业务流程与业务法则；2、需掌握数...,IT服务,http://jobs.zhaopin.com/CC120101090J40263437405.htm,1000-9999人,2025-10-30 16:04:00,12000.0,15000.0,12.0
大数据开发工程师,武汉,京北方,本科,3-5年,HIVE,10000-15000,"1、3年以上的数仓开发经验，有银行、金融数据开发经验 2、有ETL开发经验，具备数据模型设计和开发能，熟悉数据处理和性能优化 3、熟练SQL开发，精通hive-sql,Green Plum等分布式计算框架的一种或几种 4、本科学历，职位福利：五险一金、加班补助、餐补、节日福利、周末双休、带薪年假",IT服务,http://jobs.zhaopin.com/CC315847110J40279895407.htm,10000人以上,2025-07-23 09:29:29,10000.0,15000.0,12.0
大气污染数据分析师,武汉,中南安全环境技术研究院股份有限公司,硕士,3-5年,"数据分析,环境工程",,岗位职责：1、通过大气环境质量相关模型模拟，开展区域大气污染分析研究工作和源清单制作。2、独立编写区域大气污染排放管控措施方案和其它相关分析报告，将实况、成效情况对客户进行汇报。3、地方大气污染防治工作微信群日常大气污染防治工作管理。4、上级交办的其它工作。 岗位要求：1、具有硕士研究生及以上学历，大气科学类/环境科学/环境工程相关专业，有相关项目经验者本科生亦可投递。2、熟悉大气环境数值预报模式...,专业技术服务,http://jobs.zhaopin.com/CC466516280J40922353904.htm,300-499人,2025-07-08 15:51:02,,,
大数据开发,武汉,软通动力信息技术(集团)股份有限公司,本科,3-5年,hive,10000-15000,需要来现场面试，面试反馈快2.5年以上相关工作经验（本科3年以上）3.熟悉 Hivefimpala SQL，并实现性能优化，熟悉 HDFS 存储结构及操作；4.熟悉 Linux 系统并学握常用命令，5.熟练使用 Sqoop及 azkaban 调度工具，6.熟练使用python 进行数据开发；7.了解hadoop 生态8.良好的沟通和协作能力,互联网,http://jobs.zhaopin.com/CC000544460J40717784016.htm,10000人以上,2025-05-29 14:25:10,10000.0,15000.0,12.0
大数据开发工程师（武汉）,武汉,东华软件股份公司大连分公司,本科,5-10年,"ETL,数据库开发,Sql",10000-15000,工作职责：1. 负责数据处理流程设计与开发工作；2. 负责数据优化与数据建模，对数据模型进行优化，满足不同场景的数据需求；3. 负责数据类项目的架构设计与开发。4. 参与数据类项目的现场实施，现场数据需求分析；任职资格：1、计算机相关专业全日统本及以上学历，逻辑思维清晰；有存款保险、利率报备、1104、east、金融基础数据等监管报送等相关经验；5年以上工作经验，有金融银行经验优先2、至少掌握Or...,计算机软件,http://jobs.zhaopin.com/CC282868230J40865548504.htm,100-299人,2025-05-22 13:43:41,10000.0,15000.0,12.0
ETL开发工程师,武汉,东华医为科技有限公司,本科,经验不限,"ETL,帆软报表,医疗信息系统,Oracle,数据处理,数据采集",,岗位职责：1、根据业务需求，独立完成业务相关数据的搜集、整理、清洗、分析；2、开发并完善医疗相关业务数据的统计分析模型；3、参与用户现场需求及数据调研，数据对接方案设计；4、负责用户信息系统数据抽取，及与现有系统的数据对接；5、负责数据抽取脚本的开发工作；6、负责数据质量检验和监控等；任职要求：1、 计算机、数学及其相关专业，本科及以上；2、具有较强的沟通能力、良好的业务分析和系统分析能力，能独立...,IT服务,http://jobs.zhaopin.com/CC649781480J40203468405.htm,1000-9999人,2026-01-11 00:06:00,,,
ETL开发工程师,武汉,中软国际,本科,5-10年,"ETL,数仓开发,数据清洗,报表开发",,岗位职责：1. 负责ETL流程的设计、开发和维护，确保数据准确无误地从源系统到目标系统的转换。2. 使用术加、ADMS等工具进行数据处理和转换，以满足业务需求和数据质量标准。3. 监控ETL流程的性能，解决在数据处理过程中遇到的技术问题。4. 与团队合作，优化ETL流程，提高数据处理效率。任职要求：1. 具备5年以上ETL经验，熟悉高斯数据库操作。计算机或者软件、电子强相关专业。2. 熟练掌握术加...,计算机软件,http://jobs.zhaopin.com/CC508620126J00679703605.htm,10000人以上,2026-01-10 01:34:19,,,
etl数仓工程师,武汉,软通动力信息技术(集团)股份有限公司,本科,3-5年,"SQL,DataStage,Kettle,Informatica,DataX,Oracle,DB2",10000-14000,1，本科学历 理工科学位，3年以上ETL开发经验2，熟悉oracle数据库，有传统ETL项目开发经验3，电话面试,互联网,http://jobs.zhaopin.com/CC000544460J40772004316.htm,10000人以上,2026-01-09 01:45:39,10000.0,14000.0,12.0
数据管理工程师,武汉,湖北鄂东数字集团有限公司,本科,经验不限,"数据挖掘,数据中台开发,Java,Python,Hadoop",,"岗位要求：1、本科及以上学历，熟悉和了解 hadoop生态圈其他系统，熟悉常用数据库软件Oracle、MySQL等，熟悉HIVE、hbase、spark、kafka、sqoop、flume、zookeeper等工具组件，具备大型复杂数据平台的建设实施经验；2、熟悉主流java技术框架,精通关系数据库及SQL语言，熟悉NOSQL/JSON/XML；3、精通一两种脚本语言shell、perl、pyth...",云计算/大数据,http://jobs.zhaopin.com/CCL1475300630J40976840104.htm,20-99人,2025-12-29 09:03:30,,,
ETL开发-武汉,武汉,中软国际,本科,3-5年,"Python,Java,Kettle,DataStage,Oracle,MySQL,PostgreSQL,报表开发,数据开发,数仓开发",,"职位描述任职要求：1、相关工作经验达5年以上；2、熟悉ORACLE数据库,精通ETL开发,存储过程开发；3、熟悉DataStage的使用等相关技术原理知识；4、熟悉UNIX、LINUX操作系统及相关技术；5、具备良好的表达和沟通能力；",计算机软件,http://jobs.zhaopin.com/CC508620120J40817806212.htm,10000人以上,2026-01-09 01:32:04,,,
数据开发工程师,武汉,软通动力信息技术(集团)股份有限公司,本科,1-3年,"ETL,数据建模,数据库开发,Java,Python,C++",,业务技能要求：1、热爱编程，基础扎实，熟悉掌握但不限于JAVA/C++/JS/HTML等编程语言中的一种或数种，有良好的编程习惯；2、了解微服务框架，熟悉Spring、Redis、Docker、kafka等技术的优先考虑；3、有项目开发经验，能够独立完成项目需求分析、设计及实现各阶段工作；4、具备独立工作能力和解决问题的能力、善于沟通，乐于合作，热衷新技术，善于总结分享，喜欢动手实践；5、在可扩展...,互联网,http://jobs.zhaopin.com/CC000544460J40775508816.htm,10000人以上,2026-01-08 17:51:52,,,
