职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
有机化工工艺研究员,武汉,武汉易谊化学科技有限公司,硕士,经验不限,"化学,化学分析检测,色谱分析",15000-25000,任职资格： 有机合成、药物化学、应用化学等化学相关专业毕业，硕士及以上学历 岗位职责： 1. 有一定的有机合成经验及化工产品研发生产工作经验优先。 2. 独立查阅国内外文献，并根据文献合理设计合成路线； 3. 熟悉化学反应机理，能根据文献资料有效合成指定的化合物，利用波谱数据和分离技巧监测反应和优化反应，有能力合成一定难度的化合物； 4. 具有扎实的理论知识和实验技能，并能灵活运用，通过优化反应条...,医药制造,http://jobs.zhaopin.com/CC355337030J40011010009.htm,20-99人,2025-10-20 00:00:01,15000.0,25000.0,12.0
化工工艺设计总工,武汉,山东鸿运工程设计有限公司湖北省分公司,本科,10年以上,公共建筑,15000-25000,"岗位职责：1、全面同业主交流方案,制定标书，协助经营的投标工作；2、参与工程各阶段专业设计任务；3、带领主任工程师展开项目设计工作；4、负责专业图纸的审核，审定；5、负责本专业技术难题的解决和工程问题的处理；6、合理分配专业人员配合工程进度。 7、在总经理的领导下，全面负责公司运作；8、负责完成项目年度目标；9、负责绩效考核。 岗位职责： （1）负责公司具体项目的工艺设计，工艺计算、具体完成PFD...",工程技术与设计服务,http://jobs.zhaopin.com/CCL1368753010J40259375601.htm,20-99人,2025-04-23 11:49:10,15000.0,25000.0,12.0
总装工艺,武汉,东风汽车,本科,5-10年,"工艺设计,质量管理,项目管理",15000-25000,岗位职责:1.负责总装新车型生产线规划，能力建设项目的工艺方案研究与实施，投资预算管理，项目管理等，保证项目QCD目标的达成；2.负责总装工艺可行性分析、同步工程分析并与设计部门就工业化要件达成一致；3.负责总装新工艺、 新技术、 新材料、 新设备的研究与规划，并负责总装工艺技术标准化的研究与实施；4.根据新项目总体计划，负责技术任务书编制，设备式样制定以及开发阶段工艺和设备的实际业务展开；5.负...,汽车研发/制造,http://jobs.zhaopin.com/CC679989880J40580442505.htm,10000人以上,2024-06-03 00:22:55,15000.0,25000.0,12.0
总装工艺工程师,武汉,武汉桐创汽车科技有限责任公司,大专,5-10年,"车身,乘用车,商用车,新能源汽车,总装工艺,catia,前期",15000-24000,1、负责总装工艺可行性分析、总装SE分析；2、负责总装SE标准规范的建立及实施；3、负责产品数据装配工艺性校核及虚拟验证；4、负责总装关键件装配虚拟仿真；5、负责总装关键件尺寸链计算、分析和安装主副定位分析；6、负责将SE分析问题在试制或试生产阶段验证；7、根据SE分析结果指导总装工艺流程的编制及车间设备选型。 岗位要求：1、大专及以上学历，机械或汽车专业；2、5年总装工艺相关工作经验，3年以上总...,汽车研发/制造,http://jobs.zhaopin.com/CC848768900J40190394916.htm,100-299人,2026-01-09 01:46:00,15000.0,24000.0,12.0
涂装工艺(海外KD),武汉,东风汽车,本科,经验不限,涂装工艺,14000-24000,岗位职责： 1.负责涂装新项目总体工艺技术方案及涂装投资预算； 2.负责组织、策划及推进新项目工业化生产准备工作，确保项目QCTP目标达成； 3.负责涂装新项目生产准备过程中相关工艺改造项目的可行性分析、方案策划、设计与实施； 4.负责涂装新颜色、新材料工业化导入方案策划、工艺验证与调试； 5.负责涂装现生产/新车型质量问题的改善； 6.负责涂装工艺过程能力及质量体系建设； 岗位需求： 1.熟悉汽...,汽车研发/制造,http://jobs.zhaopin.com/CC679989880J40833687705.htm,10000人以上,2026-01-07 01:13:14,14000.0,24000.0,13.0
SMT工艺工程师/高级工程师-欣威电子（金华）,武汉,欣旺达电子,大专,3-5年,"SMT工艺工程师,贴片工艺,组装工艺,印刷工艺,回流焊,印刷机,贴片机,CAM350",13000-23000,特别提醒：岗位工作地点在浙江金华，包食宿，有意向可投递简历，方便沟通；工作职责:1、新项目DFM设计评审及风险识别，设计与制作治工具与钢网，制定新项目SMT相关制程工艺参数及相关生产文件；2、负责新新项目MBO、mini build main build 数据收集与资料准备及编写；3、主导新项目SMT新制程及工艺导入，分析和解决改善在线制程问题；4、负责对客户反馈的不良品进行分析，并能向客户提供分...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC135947830J40708292111.htm,1000-9999人,2025-12-26 01:28:31,13000.0,23000.0,14.0
总装工艺工程师,武汉,武汉桐创汽车科技有限责任公司,大专,5-10年,总装工艺,15000-23000,岗位内容： 1. 负责新车型总装同步工程； 2. 负责装配工艺作业指导书编制； 3. 负责解决总装过程中出现的技术难题及质量问题； 4. 协调不同部门间的工作，并与上级领导沟通协调； 5. 负责对生产工艺、设备进行改进。 任职要求： 1. 5年以上总装工艺工作经验，大专及以上学历； 2. 熟练掌握Catia、CAD、OFFICE等工具软件的使用；,汽车研发/制造,http://jobs.zhaopin.com/CC848768900J40696689216.htm,100-299人,2025-05-28 14:32:38,15000.0,23000.0,12.0
总装工艺(海外KD),武汉,东风汽车,本科,3-5年,"总装设计,工艺设计",12000-22000,工作职责：1.负责海外KD总装车间规划及产能、设备投资改造等技术支持2.负责开展KD方案调研和总装KD工业化实施方案制定3.负责组织协调KD项目过程中的进度管理和项目质量管理4.负责组织协调国内总装生产准备工作和KDBOM明细核对工作5.负责海外KD工厂总装工艺装车指导及工艺文件完善工作岗位要求：1.熟悉整车装配工艺流程2.熟悉总装KD工业化方案设计流程和生产准备模式3.具有一定的组织、协调、沟通...,汽车研发/制造,http://jobs.zhaopin.com/CC679989880J40837841205.htm,10000人以上,2026-01-11 01:12:49,12000.0,22000.0,13.0
工艺整合资深工程师(XQ250218035),武汉,TCL华星光电技术有限公司,本科,5-10年,车载,,岗位职责:负责车载/XR客户新产品投产策划和问题点追踪，确保量产前问题关闭；协调车载/XR客户KAPM、研发、运营等单位，确保一次量产成功率 任职要求:具备欧美头部客户新品管理经验；熟悉面板/模组新品流程；英语可作为工作语言,电子/半导体/集成电路,http://jobs.zhaopin.com/CC305638710J40681966906.htm,1000-9999人,2026-01-06 01:13:56,,,
高级工艺工程师,武汉,武汉珞珈伊云光电技术有限公司,本科,5-10年,"总装工艺,装配工艺,工艺设计,工艺改良",12000-22000,岗位职责：1. 负责激光雷达及核心光电产品的整机装配工艺、调试工艺和测试工艺设计与持续优化；2. 主导关键部件（光机结构、光纤器件、电子模块）的工艺路线制定、参数固化与标准化；3. 建立并维护工艺文件体系（BOM、SOP、作业指导书、工艺流程图、检验规范等）；4. 牵头解决试产与量产过程中的工艺瓶颈、良率问题和一致性问题；5. 参与新产品导入（NPI），推动研发样机向可制造、可装调、可批产转化；6...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1270756350J40977915904.htm,20-99人,2026-01-06 01:10:30,12000.0,22000.0,13.0
总装工艺(海外KD),武汉,东风汽车,本科,经验不限,总装设计,12000-22000,岗位职责： 1.负责海外KD总装车间规划及产能、设备投资改造等技术支持 2.负责开展KD方案调研和总装KD工业化实施方案制定 3.负责组织协调KD项目过程中的进度管理和项目质量管理 4.负责组织协调国内总装生产准备工作和KDBOM明细核对工作 5.负责海外KD工厂总装工艺装车指导及工艺文件完善工作 岗位需求： 1.熟悉整车装配工艺流程 2.熟悉总装KD工业化方案设计流程和生产准备模式 3.具有一定...,汽车研发/制造,http://jobs.zhaopin.com/CC679989880J40831691905.htm,10000人以上,2026-01-10 01:14:47,12000.0,22000.0,13.0
注塑工艺工程师,武汉,小米通讯,大专,3-5年,"注塑质量管理,注塑技术研发,注塑设计,注塑工艺",12000-22000,职位描述1、负责对冰箱注塑生产现场工艺管理、日常工艺质量问题的协调处理、跟进、整改及工艺信息的及时反馈；2、负责冰箱注塑生产工艺文件编制、实施及监控，对过程成品反馈问题要及时跟进整改、技术更改要及时、准确；3、负责冰箱注塑生产效率提升、品质改善和成本改善工作；4、负责冰箱注塑日常工艺稽查，工艺文件编制、实施及监控；5、参与注塑工艺/材料改善项目或完成工艺改善相关工作，推进自动化，数字化等项目落地职...,互联网,http://jobs.zhaopin.com/CC483710520J40762925514.htm,10000人以上,2025-12-26 01:36:59,12000.0,22000.0,15.0
喷涂工艺员-塞尔维亚,武汉,宁波信泰机械有限公司,中专/中技,无经验,喷涂工艺,19000-21000,岗位职责:1、负责密封条喷涂生产线（如植绒、PU喷涂、石墨涂层、水性漆等）的日常工艺设定、过程监控、问题解决与持续优化。确保喷涂后的密封条产品在外观、附着力、耐磨性、摩擦系数等方面满足严格的客户标准；2、参与优化喷涂程序与参数，致力于提升涂料利用率、降低损耗、提高生产效率。 任职要求:1、了解密封条常用涂料（如植绒胶、PU涂料、石墨乳液、水性漆等）的基本化学特性、粘度、固含量、固化原理及储存要求。...,汽车研发/制造,http://jobs.zhaopin.com/CC130916890J40976116304.htm,10000人以上,2025-12-24 16:04:58,19000.0,21000.0,12.0
焊接工艺工程师-东风模冲,武汉,东风汽车,本科,3-5年,"焊接工艺,尺寸工程",12000-21000,岗位职责:1、按照APQP要求进行焊接产品开发，并按期完成APQP输出物（焊接产品首样至SOP目标达成）；2、进行焊接工艺调试、尺寸调试按期达成项目QCD目标要求；3、能够熟练运用办公软件；4、进行焊接及尺寸问题解析，推进问题按期解决。本岗位招聘单位为东风模具冲压技术有限公司。 任职资格:1、学历要求：大学本科及以上学历；2、年龄要求：40周岁（含）以内；3、工作经验要求：有同等行业3年以上工作经...,汽车研发/制造,http://jobs.zhaopin.com/CC679989880J40265728305.htm,10000人以上,2025-12-30 17:03:35,12000.0,21000.0,12.0
设计总工（工艺设计）,武汉,湖北丰溢同泽项目管理有限公司,本科,10年以上,"结构专业设计,石油化工工程,设计院",12000-20000,招 贤 纳 士 一、工作内容：本公司承接武汉市大型液化天然气储配基地工程跟踪审计工作，项目地点位于东湖高新技术开发区。规模为建设库容3座各12万立方米LNG储罐，以及接卸码头、装卸车位、气化外输等储配站设施。第一阶段预计总投资10亿元，建设周期约3年。跟踪审计主要工作内容为：(1)建设项目合规性审计及制度建设；(2)工程结算成果文件复核；(3)竣工决算审核。二、团队组建为满足项目跟踪审计工作需要，...,工程技术与设计服务,http://jobs.zhaopin.com/CCL1257306950J40832394410.htm,20-99人,2026-01-10 01:31:20,12000.0,20000.0,12.0
炼胶工艺员-塞尔维亚,武汉,宁波信泰机械有限公司,中专/中技,经验不限,"橡胶配方,橡胶工艺,橡胶模具",18000-21000,岗位职责:主要职责：1、操作密炼机/开炼机，严格执行混炼工艺与配方；2、监控炼胶过程参数，负责胶料取样、标识与存放；3、协助进行胶料快检，并对不合格品进行初步判断；4、执行设备点检保养，维护现场5S与安全生产。 任职要求:任职要求：1、中专或以上学历，高分子或化工相关专业优先；2、有炼胶岗位操作经验，熟悉密炼机者优先；3、了解橡胶原材料，质量意识强，能吃苦耐劳；,汽车研发/制造,http://jobs.zhaopin.com/CC130916890J40964007204.htm,10000人以上,2025-12-16 01:09:38,18000.0,21000.0,12.0
工厂（工艺）运营安全工程师,武汉,琅安建设管理咨询(上海)有限公司,本科,10年以上,"安全性能分析,安全性能实验,安全性能设计,安全性能认证",13000-20000,工作职责：负责安全评价、安全咨询、安全标准化、电气仪表工艺管理的相关工作。项目类型涉及工厂（化工、危化品、粮油精加工）等工贸企业，需要相关基层经验，熟悉工艺流程的安全管控。偏重于安全管理体系及行为、安全管理状态的第三方审核。岗位要求：1. 大学本科及以上学历、持有注册安全工程师证或安全评价师；2. 安全工程、管理科学等相关专业（如果专业不符，需有10年以上从事工厂安全管理的经验）。3. 有5年以上...,房地产开发,http://jobs.zhaopin.com/CC483626430J40698733310.htm,20-99人,2026-01-10 01:29:00,13000.0,20000.0,13.0
工艺工程师（MCU）,武汉,武汉菱电汽车电控系统股份有限公司,大专,3-5年,,10000-20000,岗位职责：1、根据项目要求负责新能源电机控制器MCU&GCU产品的工艺流程设计与评审；2、负责新产品导入，参与产品设计评审，可制造评估，负责产品设计至试产过程问题跟踪；3、负责流程图、PFMEA、CP、SOP等工艺文件编制输出；4、深入发掘提升设备产能，分析质量问题，提升过程质量能力；5、配合设备工程师开展对新设备、新产线等选型、安装、调试、试运行；6、承担工艺技术规章制度的起草和修订，监督执行工...,汽车研发/制造,http://jobs.zhaopin.com/CC196647510J40801274207.htm,500-999人,2026-01-10 01:19:36,10000.0,20000.0,12.0
冲压工艺工程师（前期、后期）,武汉,柳州坤菱科技有限公司,大专,经验不限,"冲压工艺,SolidWorks",13000-20000,工作职责：1、负责产品数据的冲压SE分析、ECR报告的编写及审查。2、负责对油泥CAS及主断面进行分析、评审。3、负责车身钣金零部件的工艺设计及CAE分析工作。4、负责汽车覆盖件冲压CAE分析，及冲压SE相关阶段输出物文件的编写。5、负责新车型冲压工艺审查及ECR的编写。6、负责新车型工艺及模具会签。7、协助客户进行冲压工艺设计、规划，设备选型及试制量产的技术支持。8、针对SE遗留问题，在试制阶段...,汽车研发/制造,http://jobs.zhaopin.com/CC800136070J40907343608.htm,100-299人,2026-01-09 01:21:34,13000.0,20000.0,12.0
化工工艺设计组长（武汉）,武汉,山东中天科技工程有限公司,本科,5-10年,"化工工艺设计,精细化工",12000-20000,岗位职责： 1.负责组内项目客户技术对接； 2.负责模块化单元整理及选择套用，提高图纸复用率； 3.负责结合技术中心意见对组内项目设计采用的工艺技术方案的可靠性、先进性、安全性等方面的论证； 4.负责组内设计工艺方案的确定，负责工艺模拟计算，确定主要自控方案，绘出PFD图或PID简图，专业统一规定制定； 5.负责设备选型，编制工艺设备一览表和工艺设备数据表； 6.负责建议的设备布置方案，负责与总图...,石油/石化,http://jobs.zhaopin.com/CC273175220J40817702707.htm,300-499人,2026-01-09 01:19:15,12000.0,20000.0,12.0
GSD分析主管,武汉,武汉猫人云商科技有限公司,高中,3-5年,"面料/其他纺织品,服装",11000-20000,工作职责1，负责GSD数据库的建立，维护及归档工作，精通针织/内衣款工艺，熟悉使用GSD代码计算标准工时，熟练拆分及分解整件衣服的工序，对工艺进行优化。2，负责处理、协调和解决生产过程中出现的工时效率问题并提出合理建议。3，进行车间现场作业分析，运用方法研究，时间研究等IE专业手法，利用相应辅助工具，简化操作动作，逐步提升员工综合效率。4，协助供应链通过标准工时数据与工厂议价，合理控制成本。5，每...,服装/纺织/皮革,http://jobs.zhaopin.com/CC400472130J40910613708.htm,500-999人,2026-01-08 10:03:59,11000.0,20000.0,12.0
工艺应用工程师,武汉,中科仪(南通)半导体设备有限责任公司,本科,1-3年,,10000-20000,岗位职责：1、为客户提供售前、售中相关应用技术服务；2、配合销售完成销售目标、协助推进新品客户端验证通过及扩大公司产品的工艺应用覆盖率，收集产品的应用数据。任职要求：1、本科及以上学历；机电、材料、物理、化学、管理等相关专业；2、半导体/面板显示等相关行业工作经验3年以上，或同类产品应用支持1年以上；3、对真空知识及干泵有一定了解；4、熟悉面板显示/半导体等行业中等行业工艺设备知识，并了解干泵产品...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1261576570J40734536608.htm,500-999人,2026-01-08 01:20:29,10000.0,20000.0,12.0
机械加工工艺工程师,武汉,湖北三峰透平装备股份有限公司,本科,5-10年,"工艺设计,工艺改良,机械加工",10000-20000,岗位概述根据公司产品图纸与技术要求，负责核心旋转零部件的机械加工工艺规划、设计、优化与现场技术支持。确保零件加工质量、效率与成本最优，并解决生产现场的技术问题，为公司的产品制造奠定坚实的工艺基础。 核心岗位职责1. 工艺规划与设计 1）负责叶轮、主轴等关键零件的机械加工工艺路线设计，编制工艺规程（工艺卡、作业指导书）。2）针对高精度、难加工零件，进行专项工艺攻关，制定可靠的加工方案。3）设计并优化...,专用设备制造,http://jobs.zhaopin.com/CC825963230J40819539511.htm,500-999人,2026-01-07 16:28:48,10000.0,20000.0,12.0
内衣工艺师,武汉,武汉猫人云商科技有限公司,高中,5-10年,"服装,内衣",11000-20000,岗位职责: 1，根据生产进度/订货会期限与相关部门合作做好产前审办工作/Fitting/技术风险评估，端到端技术支持，确保大货质量和效率。 2，根据设计师要求编写正确样板工艺单， 给以设计师合理生产工艺建议，对技术风险高的款式做好产前准备工作，确保大货可投产。 3，深入生产线了解瓶颈工序及时解决工厂突出技术难题，工艺优化，研究工夹具投入使用，降低技术难度，提高质量和效率。 4，做好月度工作规划/总...,服装/纺织/皮革,http://jobs.zhaopin.com/CC400472130J40846722108.htm,500-999人,2026-01-07 16:23:55,11000.0,20000.0,12.0
光栅工艺工程师（EBL）,武汉,武汉国科光领半导体科技有限公司,本科,1-3年,"芯片,半导体材料,EML芯片,光栅,EBL设备,INP材料",10000-20000,岗位职责：1、负责EBL光栅工艺的开发与持续优化，提升工艺稳定性、重复性及效率，确保满足量产进度要求；2、根据工艺需求调整光栅结构参数，优化曝光条件，提升光栅制备质量；3、负责EBL设备的日常操作、维护与定期校准，保障设备稳定运行，提高设备利用率；4、及时处理EBL设备常见故障，记录设备运行数据与维护信息，参与设备相关SOP的制定与完善；5、监控并评估光栅工艺质量，识别工艺缺陷，推动质量问题的闭环...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1467050070J40808168010.htm,20-99人,2026-01-07 13:56:52,10000.0,20000.0,13.0
半导体工艺工程师,武汉,宁波芯丰精密科技有限公司,本科,3-5年,研磨工艺,10000-20000,岗位内容：1. 设计、开发并评估制造过程中的半导体工艺。2. 负责完整生产线的半导体制程改善。3. 协调联络其他部门，并与外部供应商保持紧密沟通。4. 准确记录数据，分析结果并提交报告。 任职要求：1. 从事半导体工艺领域三年以上的工作经验。2. 熟练操作半导体加工设备、仪器和工具，掌握常见缺陷处理方法。3. 具备较强的细节观察力和问题解决能力。4. 能够承受一些压力，具备良好的沟通协调和团队合作...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1370552600J40906777908.htm,100-299人,2026-01-07 01:20:45,10000.0,20000.0,13.0
内衣GSD分析师,武汉,武汉猫人云商科技有限公司,高中,5-10年,"服装,GSD,文胸内裤工时工价分析",11000-20000,岗位职责: 1，负责GSD数据库的建立，维护及归档工作，精通针织/内衣款工艺，熟悉使用GSD代码计算标准工时，熟练拆分及分解整件衣服的工序，对工艺进行优化。 2，负责处理、协调和解决生产过程中出现的工时效率问题并提出合理建议。 3，进行车间现场作业分析，运用方法研究，时间研究等IE专业手法，利用相应辅助工具，简化操作动作，逐步提升员工综合效率。 4，协助供应链通过标准工时数据与工厂议价，合理控制成...,服装/纺织/皮革,http://jobs.zhaopin.com/CC400472130J40910526608.htm,500-999人,2026-01-07 16:22:42,11000.0,20000.0,12.0
工艺工程师（湿法）,武汉,武汉国科光领半导体科技有限公司,本科,3-5年,"湿法刻蚀工艺,光芯片",10000-20000,一、岗位职责1、优化管理湿法清洗工艺及现有流程，针对不同芯片特性开发定制工艺，跟进新工艺从实验到量产全过程。2、监控产线工艺运行，解决清洗不彻底、过度腐蚀等问题；协同设备工程师完成设备安装、调试及维护，保障设备正常运行。3、通过数据分析提升产品良率，制定降本方案，如优化参数减少试剂消耗；建立工艺数据库，为决策提供依据。4、评估湿法清洗新物料性能；与光刻、刻蚀等部门协作解决跨模块问题，协助完成其他工...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1467050070J40735766810.htm,20-99人,2026-01-07 13:56:52,10000.0,20000.0,13.0
工艺研发工程师,武汉,武汉华工正源光子技术有限公司,本科,3-5年,"FLIPCHIP,TGV,TSV",15000-20000,职位描述：1.负责封装技术和封装工艺的开发，对Flipchip工艺过程系统研究，通过有效的工艺监控提高其可靠性，满足大批量生产良率一致性；2.跟进硅光1.6T和数通1.6T项目的Flipchip工艺开发和量产化。职位要求：1.熟悉Flipchip等工艺流程及各环节的管控方法和可靠性失效分析；2.本科以上学历，专业不限；3.有3年以上Datacon使用经历，有2.5D封装经历最佳（加分项）。,通信/网络设备,http://jobs.zhaopin.com/CC121124230J40802274804.htm,1000-9999人,2026-01-07 01:08:09,15000.0,20000.0,15.0
