职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
智能座舱系统架构师,深圳,厦门雅迅智联科技股份有限公司,本科,5-10年,"嵌入式硬件研发,智能座舱,高通8155",35000-50000,工作职责:1.负责制定高通SA8295系列平台舱泊行的技术战略。2.负责高通SA8295系列平台产品的系统架构的设计和规划，分解各软硬件子系统的设计要求，输出对应的软/硬件架构、接口定义，验证各子系统的详细设计方案满足系统设计需求。3.负责高通SA8295系列平台产品系统业务流程的设计和定义，形成对应的业务逻辑、软件硬件流程和数据流图等，并明确各子系统的责任和交互方式；4.对系统的交付成果负主要责...,物联网,http://jobs.zhaopin.com/CC138128960J40592234416.htm,1000-9999人,2025-11-12 20:07:37,35000.0,50000.0,12.0
研发总监,深圳,深圳市洛沃克科技有限公司,大专,5-10年,"前端开发,无线开发,研发,嵌入式硬件研发,消费电子产品",30000-50000,一、岗位职责1、负责公司研发团队的组建、规划管理，监督、指导、抽查、考核下属的工作，并提出建议 2、全面主持公司研发与技术管理工作，规划公司的技术发展路线，实现公司的技术创新目标 3、参与项目技术沟通，可行性分析，负责产品开发方案及开发计划的制定 4、组织研究行业最新产品的技术发展方向，及时了解和监督技术发展战略规划的执行情况 5、领导组织新产品开发、产品改良规划工作，并负责监督实施 6、负责材料...,消费电子产品,http://jobs.zhaopin.com/CC463106780J40422427502.htm,100-299人,2025-11-07 00:00:02,30000.0,50000.0,12.0
半导体器件研发工程师,深圳,深圳市盛弘电气股份有限公司,本科,3-5年,,25000-50000,器件工程师具体工作内容*1、负责被动器件（电阻/电容类）的单体认证测试、器件选型、器件失效分析、器件应用、及该类别的平台规划工作。2、负责低压器件（继电器、接触器、断路器、熔断器等）的单体认证测试、器件选型、器件失效分析、器件应用、及该类别的平台规划工作。任职要求(个人能力/素质)*1、本科及以上学历，电力电子、电气工程及相关专业，熟悉电力电子产品的各种器件；2、熟悉各种电阻、电容器件认证测试，器...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC235345010J40788153801.htm,1000-9999人,2025-10-23 16:16:25,25000.0,50000.0,12.0
高级UPS硬件工程师,深圳,英威腾,本科,5-10年,"设计,UPS电源,研发",30000-50000,岗位职责:1.参与产品开发前期技术评估和成本评估工作，研究行业新技术新方向；2.负责新产品的主要方案和元器件选型、原理图设计、样机装配、硬件调试和BOM编制等工作；3.与结构和工程等周边相关部门沟通协作，推进项目进度；4.参与和负责解决到产品量产全过程中出现的相关硬件技术问题。任职要求:1.本科及以上学历，电力电子，自动化等相关专业；2.具备5年以上大功率UPS、微模块、数据中心产品相关经验；3....,工业自动化,http://jobs.zhaopin.com/CC134263690J40727166707.htm,1000-9999人,2025-09-08 14:33:23,30000.0,50000.0,14.0
研发硬件高级工程师（电源产品）,深圳,美世乐(广东)新能源科技有限公司深圳分公司,本科,5-10年,"设计,PCB设计,EMC设计,DSP研发",35000-50000,一、岗位职责：1.主导电源产品硬件开发：负责AC/DC、DC/DC、逆变器、充电模块等电源产品的硬件架构设计、拓扑选型（如LLC、PFC、反激等）及关键器件选型。2.完成原理图设计、PCB布局指导（高功率密度/低EMI设计）、仿真（热仿真、环路仿真）及调试优化。3.解决高效率（≥95%）、低待机功耗（<0.1W）、高功率因数（PF>0.99）、EMC/安规（IEC/UL/EN标准）等关键技术问题。...,新能源,http://jobs.zhaopin.com/CCL1380746830J40774527910.htm,1000-9999人,2025-08-11 11:15:45,35000.0,50000.0,16.0
高级电源开发工程师,深圳,深圳英飞源技术有限公司,本科,5-10年,"电路设计,电源",25000-50000,"岗位职责：1. 主导本部门电源产品开发具体设计过程，解决产品开发关键技术问题；2. 负责本部门电源产品定义、器件设计/选型、电路设计、PCB布板指导、调试等相关工作；3. 负责产品开发项目管理相关工作，协调管理产品开发各方资源；4. 负责产品开发技术文档积累，支撑文档编写和交流；5. 协助支持产品生产、应用等相关问题分析优化。 岗位要求：1. 电力电子,材料工程,微电子,电气工程等相关专业，本科以...",新能源,http://jobs.zhaopin.com/CC395922680J40545117402.htm,1000-9999人,2025-08-11 10:47:55,25000.0,50000.0,14.0
高级硬件工程师,深圳,深圳市优优绿能股份有限公司,本科,10年以上,,30000-50000,任职要求：1. 本科及以上学历，电力电子与电力传动、电气工程、控制工程及相关专业；2. 具有扎实的电力电子器件与拓扑基础，熟悉电力电子产品的EMC、安规设计、功率设计、热设计和磁路设计；3.有大功率AC/DC、光伏逆变器、储能PCS开发经验者优先；4. 五年以上通信电源、服务器电源、直流、交流电源等电力电子产品开发经验。岗位职责： 1、参与产品研发计划的制定，并按产品研发计划保质保量按时完成自...,新能源,http://jobs.zhaopin.com/CC321266680J40730017702.htm,500-999人,2025-07-29 00:07:01,30000.0,50000.0,15.0
电力电子硬件工程师,深圳,广州锐速智能科技股份有限公司,本科,5-10年,"电路设计,硬件开发,功率组件开发,电源系统开发,电容,二极管,单片机,DSP,IGBT",30000-50000,1、负责光伏储能产品的硬件开发及测试验证工作;2、主电路拓扑选择、主功率电路设计、电磁元件设计选型、配电等相关硬件设计工作;3、完成原理图绘制及BOM、磁性器件规格书等相关技术文件;4、完成产品的验证测试工作，解决测试问题5、主导/参与项目中系统级复杂问题的分析，定位和解决；任职资质：1、电力电子相关专业统招本科及以上学历；2、具备扎实的模电/数电/电力电子知识，熟悉DC/DC，DC/AC等相关电...,新能源,http://jobs.zhaopin.com/CC390996080J40550725504.htm,100-299人,2025-07-11 00:00:01,30000.0,50000.0,12.0
高级/专家电气开发(J10269),深圳,深圳英飞源技术有限公司,本科,10年以上,电气开发,30000-50000,岗位职责: 岗位职责： 1.直流母线微网架构平台研究，PDU单元化组件平台研究，技术平台类管理。 2.根据各方需求，自主开发，把控项目风险，解决开发问题，善于沟通和团结协作各方资源取得项目成功。 3.主导电气技术平台建设，善于思考和总结，心态开放，积极分享研发经验。 任职要求: 岗位要求： 1.本科及以上，具有10年以上电源行业整机系统开发工作经验，具有充电桩、V2G、储能系统、直流微网系统开发经...,新能源,http://jobs.zhaopin.com/CC395922680J40738436202.htm,1000-9999人,2025-08-11 10:47:39,30000.0,50000.0,14.0
高级电源硬件工程师,深圳,深圳市振源电气有限公司,本科,5-10年,换电柜,30000-50000,岗位职责：1、负责把控整体项目质量及进度；2、理解和把握客户产品需求；3、负责充电器、换电柜模块电源等产品的硬件拓扑和主功率的仿真、设计；4、负责开发和测试产品；5、负责项目组人员管理。任职要求：1、本科及以上学历，电气工程极其自动化、电力电子、电力传动、电机与电器、自动控制或相关专业；2、5年以上研发工作经验，熟悉反激、LLC拓扑的工作原理、设计和器件选型，熟悉ACDC电源硬件开发；3、熟练应用...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CC526934920J40486543706.htm,100-299人,2025-07-02 10:28:20,30000.0,50000.0,14.0
研发项目经理,深圳,科华数据股份有限公司,本科,5-10年,,25000-50000,1、技术研究：从事光伏、储能等电力电子功率变换技术研究，包括不限于控制、拓扑、系统应用等方面；2、平台建设：组织成员完成中大型项目开发/系统方案设计，主导项目关键技术开发；3、团队建设：项目技术团队管理和建设，培养、提升团队技术水平和解决问题的能力；4、负责技术点的优化突破，先进技术的积累和储备。岗位要求：1、电力电子、电气工程、自动化、控制工程等相关专业博士；2、具备新能源电力电子相关领域、电力...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC120788000J40866102904.htm,1000-9999人,2025-04-23 09:24:05,25000.0,50000.0,14.0
资深电源工程师,深圳,英可瑞,本科,经验不限,电力电子,30000-50000,岗位要求学历要求：本科及以上。专业：电力电子、自动控制理论专业、电机、电气工程、工业自动化等相关专业经验：3年以上硬件设计或相关工作经验，不同经验按照不同的级别入职，能够独立带项目的负责人优先考虑。有1KW以上功率模块化电源产品（高压直流、整流模块）：通讯电源、电力电源、汽车充电电源等开关电源项目经验优先。工作职责：熟悉功率电路设计，电磁元件设计，逻辑电路设计，热设计。熟悉Buck，Boost，移...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC536686230J40713123914.htm,500-999人,2025-02-08 10:36:06,30000.0,50000.0,14.0
研发工程师（胶粘剂）,深圳,深圳市同方电子新材料有限公司,本科,3-5年,"化工工程师,化学技术应用",30000-50000,"岗位职责： 根据公司产品战略发展方向、市场需求,制定产品发展规划和现有产品改进计划。 根据行业发展趋势、竞争现状、顾客需求,提出产品提案。 深入了解原材料和潜在原材料的使用特性，各种原材料特性以及不同原材料复配性，积极引入新的原材料，以提升产品性能、控制原材料成本。了解、参与原材料的评估和质量管理、控制。 负责在产品过程中发生异常现象的处理，对异常现象提出处理方式并采取相应纠正措施。 与现场技术服...",互联网,http://jobs.zhaopin.com/CC132955018J00346567106.htm,1000-9999人,2024-05-16 09:33:28,30000.0,50000.0,12.0
无人机-机电工程师,深圳,北京三快在线科技有限公司,硕士,3-5年,,,为了更好地提升城市即时配送的效率与体验，2017年，美团启动了无人机配送服务的探索，通过科技创新推动履约工具变革，加快建设空地协同的本地即时配送网络。在过去的六年里，美团无人机完成了飞行器、自动化机场及智能调度系统的研发工作，实现了研发设计、生产制造、运营运维全链条布局，达成了城市复杂场景物流无人机高频次、高密度、多天时、多天侯运行。2023年7月，美团无人机在上海发布了自主研发的第四代无人机，跟...,互联网,http://jobs.zhaopin.com/CC383625320J40775436009.htm,10000人以上,2026-01-11 08:35:22,,,
研发经理,深圳,深圳市魅动智能股份有限公司,本科,10年以上,"电子工程师,结构工程师",35000-45000,职位描述：1、 负责协助总经理进行研发团队管理和整体规划工作，统筹降噪音频技术规划和SOUNDBAR声霸杜比技术专项课题，为公司业务发展提供全面的研发技术保障；2、 根据研发部门目标，负责协助总经理制定部门年度工作规划，洞察行业技术发展动态并制定年度《技术路线图》，并输出技术预研成果转化和项目孵化；3、 负责协助总经理来进行研发部的团队建设，包括人员培训、梯队建设、绩效考核、文化建设、组织架构优化...,互联网,http://jobs.zhaopin.com/CC454481730J40731125101.htm,100-299人,2026-01-11 00:12:01,35000.0,45000.0,12.0
电力电子硬件工程师,深圳,爱维达电子,本科,5-10年,"电源,逆变器,硬件开发",25000-45000,【工作职责】1、负责UPS/储能PCS变换器硬件总体技术方案的设计；2、负责UPS/储能PCS变换器产品相关硬件技术开发；3、负责UPS/储能PCS变换器的EMC整改。 【任职资格】:1、熟悉电力电子产品的开发流程和过程质量控制，2、具有大功率逆变器、UPS、光伏储能逆变器、双向DCDC、PFC领域硬件研发经验。3、熟悉电力电子领域EMC、安规的系统知识4、具有电源产品的控制和通信基础【培训】完善...,专用设备制造,http://jobs.zhaopin.com/CC203849010J40531002909.htm,300-499人,2026-01-08 11:26:02,25000.0,45000.0,13.0
无人车业务部-总布置工程师,深圳,北京三快在线科技有限公司,硕士,5-10年,,,美团自动配送以自研L4级自动驾驶软硬件技术为核心，与美团即时零售业务结合，形成满足公开道路、校园、社区、工业园区等室外全场景下的自动配送整体解决方案。美团无人车团队成立于2016年，团队成员来自于Waymo、Cruise、Pony.ai、泛亚等自动驾驶行业头部公司，自动驾驶技术团队博士占比高达30%，依靠视觉、激光等传感器，实时感知预测周围环境，通过高精地图定位和智能决策规划，保证自动配送车全场景...,互联网,http://jobs.zhaopin.com/CC383625320J40778606109.htm,10000人以上,2026-01-11 08:32:57,,,
高级硬件工程师,深圳,美世乐(广东)新能源科技有限公司深圳分公司,本科,5-10年,"逆变器,UPS,PCS,电路设计",30000-45000,岗位职责：1、负责光伏逆变器，储能变流器，等相关产品的硬件电路设计，电路参数计算，器件选型，磁性器件计算，损耗计算，电路仿真等，2、负责完成硬件设计书，器件配置表，原理图等必要的开发文档； 以及跟踪指导PCB 布局，pcba试制等工作3、负责项目的硬件电路调试，功能调试，以及优化改善，测试报告输出； 4、负责项目的认证测试整改，生产问题处理，以及上市产品的维护与整改； 岗位要求：1、本科及以上学历...,新能源,http://jobs.zhaopin.com/CCL1380746830J40818486510.htm,1000-9999人,2026-01-06 17:08:32,30000.0,45000.0,12.0
电源硬件工程师（服务器电源）,深圳,四川科航人力资源服务有限公司,本科,3-5年,,23000-45000,岗位职责：1.负责电源产品原理图设计，变压器、电感等磁件选型设计；2.新产品调试及解决技术问题，电源装配工艺确认，EMC测试整改，安规认证配合及电源样机TYPE TEST；3.处理试产问题，处理量产中遇到技术问题并处理物料不良类问题；4.处理客户送样样机问题，提出的技术问题，配合品管处理客户投诉问题；5.进行客户技术要求整理，电源产品规格书制定，安规器件清单整理和EMC关键器件清单整理；6.提交电...,人力资源服务,http://jobs.zhaopin.com/CC818536060J40897001908.htm,500-999人,2025-12-26 16:04:57,23000.0,45000.0,14.0
无人车业务部-车辆动力学工程师,深圳,北京三快在线科技有限公司,硕士,3-5年,,,美团自动配送以自研L4级自动驾驶软硬件技术为核心，与美团即时零售业务结合，形成满足公开道路、校园、社区、工业园区等室外全场景下的自动配送整体解决方案。美团无人车团队成立于2016年，团队成员来自于Waymo、Cruise、Pony.ai、泛亚等自动驾驶行业头部公司，自动驾驶技术团队博士占比高达30%，依靠视觉、激光等传感器，实时感知预测周围环境，通过高精地图定位和智能决策规划，保证自动配送车全场景...,互联网,http://jobs.zhaopin.com/CC383625320J40820120309.htm,10000人以上,2026-01-11 08:30:57,,,
硬件高级/资深工程师（英语）,深圳,欣旺达电子,本科,10年以上,"设计,3C消费类",30000-45000,工作职责:1、负责主动式电容笔产品硬件研发；2、参与制定主动笔研发技术方案；3、实施硬件部分技术方案，原理图设计，指导PCB Layout；4、制定并参与产品的调试、测试流程，严格产品质量控制；5、制定生产用规范化的技术文档，并提供技术支持；任职资格:1、本科及以上学历，电子类相关专业等，2、10年以上电子行业工作经验，有较强的电子产品设计开发、调试能力；3、具备英语口语能力，英语可作为工作语言；...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC135947830J40677914111.htm,1000-9999人,2025-12-25 15:18:00,30000.0,45000.0,12.0
高级/资深硬件工程师（汽车电源）,深圳,麦格米特,本科,5-10年,"硬件设计,DCDC,OBC",25000-45000,职责描述:1、负责完成汽车电源产品的硬件开发工作2、解决产品开发过程中的产品问题3、负责产品从开发到量产的相关问题解决任职要求:1、本科及以上学历，电气自动化、电力电子等相关专业2、5年以上电源行业经验，3年以上汽车电源产品开发经验，能独立完成产品开发调试工作3、熟悉开关电源拓扑、磁性元件及功率器件知识4、熟悉汽车电源相关标准及测试要求,电子/半导体/集成电路,http://jobs.zhaopin.com/CC154405010J40731809405.htm,1000-9999人,2025-12-22 18:07:34,25000.0,45000.0,12.0
高级AI硬件设计开发工程师（深圳）,深圳,柏美智慧科技(上海)股份有限公司,硕士,5-10年,硬件,30000-45000,a) 基础背景l 学历：电子工程/计算机/微电子相关专业硕士及以上学历（顶尖本科+突出项目经验可放宽）l 年限：5-10年AI硬件开发经验，至少3年Jetson平台实战经验b) 硬性技术能力l 主导过至少2个Jetson Xavier/TX2/Orin系列核心板开发项目l 精通NVIDIA JetPack SDK、CUDA加速、TensorRT部署优化l 精通核心板电路设计（PMIC选型、高速PC...,人工智能,http://jobs.zhaopin.com/CC850829750J40811922413.htm,100-299人,2025-12-19 14:42:33,30000.0,45000.0,13.0
光伏逆变器高级硬件工程师,深圳,深圳市紫光照明技术股份有限公司,本科,5-10年,设计,30000-45000,"工作职责:1、负责部分120kw光伏逆变器的硬件电路设计及磁性元件参数计算；2、负责光伏逆变器硬件的制作和调试及指导Layout进行PCB设计；3、负责追踪生产中，现场出现的硬件问题，优化硬件设计，弥补硬件缺陷。任职资格:1、电气自动化、电力电子技术、电气工程等相关专业本科以上学历；优秀者可以放宽到专科2、熟悉电力电子功率变化拓扑的工作原理，对BOOST，BUCK，FLYBACK,全桥等拓扑的调试...",电子/半导体/集成电路,http://jobs.zhaopin.com/CC215456710J40766834316.htm,1000-9999人,2025-12-17 09:52:41,30000.0,45000.0,15.0
电子元器件备货采购总监,深圳,深圳市猎芯科技有限公司,大专,5-10年,"电子元器件,计算机硬件,采购管理,库存管理,备货采购",25000-45000,岗位职责：1.根据电子元器件行业特性及销售情况，制定完善采购备货计划；2.分析销售情况和市场动态，及时调整备货策略；3.负责管理相关产品价格、订单，备货、分货和库存等；4.处理好与原厂关系，充分了解原厂的市场定位及发展方向，得到原厂的有力支持；5.结合市场需要进行资源调配，做好备货计划和库存管理，产品成本及定价管理，管控利润率。任职要求：1.英语四级及以上，具备数据敏感性，对数据分析有兴趣；2.逻...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC347226980J40825594610.htm,300-499人,2025-12-04 14:03:03,25000.0,45000.0,12.0
双向电气设计工程师,深圳,石斯(上海)贸易有限公司,本科,5-10年,充电桩,28000-45000,双向电气设计工程师工作职责：1. 负责双向电源转换产品的电气原理图设计，包括拓扑结构选择、关键元器件选择、参数计算以及系统级设计优化，以提高性能、效率和可靠性。2. 主导V2G（车网互动）、V2H（车家互动）和V2X应用场景的电气架构设计和控制策略协调，确保有效管理双向能量流。3. 执行核心电路设计（例如，高压/低压AC/DC、DC/DC转换器），包括原理图绘制，并为PCB布局和BOM编制提供指导...,汽车零部件,http://jobs.zhaopin.com/CCL1381617410J40811073701.htm,20-99人,2025-12-01 17:18:34,28000.0,45000.0,12.0
汽车电子硬件专家/产品经理,深圳,深圳艾为电气技术股份有限公司,本科,10年以上,"控制器,汽车空调,硬件开发,电路设计,压缩机控制器,IGBT,SIC",25000-45000,岗位职责1.负责车载高压控制器需求分析、电路设计、器件选型及可靠性验证等开发工作；2.整合并优化项目开发所需的资源；3.分析项目具体问题，提供项目所需的硬件解决方案；4.承担项目中硬件技术的研究和攻关；5.项目中其他同事的技术赋能； 任职要求 1.本科5年/硕士3年以上汽车电子硬件开发经验，至少主导过1款量产高压产品。 2.精通大功率拓扑设计，熟悉碳化硅驱动设计、车规级EMC设计优先。 3.工作认...,汽车零部件,http://jobs.zhaopin.com/CC812858520J40792354210.htm,300-499人,2025-11-20 09:57:49,25000.0,45000.0,14.0
嵌入式硬件工程师-人形机器人,深圳,广东天机智能系统有限公司,本科,5-10年,,25000-45000,任职要求：1、本科及以上学历，电力电子、电气自动化等相关专业。2、五年以上电路设计，有伺服驱动器、直流无刷电机驱动控制的研发设计工作经验者优先。 3、熟练掌握硬件研发流程、各种电子元件的识别和使用方法；熟练使用各种仪器仪表和设备；基本掌握组装辅料的识别和使用方法。 4、扎实的电力电子技术基础知识，较强的多种电子电路设计能力，熟练准确设计计算电路参数。熟练使用PCB板图绘制等工作相关软件。 5、能熟...,机器人,http://jobs.zhaopin.com/CC334452030J40967668804.htm,100-299人,2025-11-19 10:46:09,25000.0,45000.0,12.0
硬件研发总监,深圳,上海音特电子有限公司,本科,5-10年,"设计,硬件,PCB设计,EMC设计,DSP研发,研发管理",25000-45000,岗位职责：1. 根据公司产品规划路线，统筹公司新产品、新技术开发、成果转化工作；2. 对硬件的技术路线（方案）有自己思路见解，并结合市场规划产品发展方向，能够带领初创团队完成从0到1的产业化拓展工作，对拓展结果负责；3. 主导立项产品的项目开发，管理研发团队，推动关键技术攻关，确保研发成果的高质量交付，对研发结果负责；4.收集国内外相关领域政策、行业发展信息，根据公司发展战略制定部门短期、中期技术...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC239732510J40516646804.htm,20-99人,2025-07-23 10:49:00,25000.0,45000.0,12.0
图像（电子数据）司法鉴定人,深圳,广东龙城司法鉴定所,本科,5-10年,"图像识别产品,人脸识别产品,智慧交通",,图像（电子数据）司法鉴定鉴定人。岗位要求： 1、计算机、自动化、电子信息、物理学相关专业本科及以上学历； 2.五年以上相关图像行业工作经验； 3..良好的沟通能力和团队协作精神。,网络/信息安全,http://jobs.zhaopin.com/CCL1491942540J40746074306.htm,20-99人,2026-01-09 00:19:02,,,
无人车业务部-整车域控应用软件开发工程师,深圳,北京三快在线科技有限公司,本科,1-3年,,,美团自动配送以自研L4级自动驾驶软硬件技术为核心，与美团即时零售业务结合，形成满足公开道路、校园、社区、工业园区等室外全场景下的自动配送整体解决方案。美团无人车团队成立于2016年，团队成员来自于Waymo、Cruise、Pony.ai、泛亚等自动驾驶行业头部公司，自动驾驶技术团队博士占比高达30%，依靠视觉、激光等传感器，实时感知预测周围环境，通过高精地图定位和智能决策规划，保证自动配送车全场景...,互联网,http://jobs.zhaopin.com/CC383625320J40805170109.htm,10000人以上,2026-01-11 10:05:10,,,
硬件电子工程师(J10049),深圳,深圳市朗恒照明技术股份有限公司,本科,5-10年,"智能硬件,蓝牙,双休",20000-40000,岗位职责 1.硬件系统与研发： 独立负责智能硬件产品的系统方案设计、原理图、PCB Layout及核心器件选型。 2.IoT方案集成： 作为技术总接口，主导与第三方IoT平台的硬件、固件联调与集成。 3.供应商管理： 负责管理外部的软件设计、工业设计和结构设计供应商，输出技术需求，并评审其方案。 4.NPI与量产： 主导新产品NPI全流程，制定测试标准，并与代工厂协作解决量产中的工程问题。 任职要...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC225675710J40801791311.htm,300-499人,2026-01-11 00:40:20,20000.0,40000.0,12.0
中/高级IE工程师（整机-消费电子）-知名大厂,深圳,北京外企德科人力资源服务深圳有限公司,本科,5-10年,,25000-40000,工作职责1. 运用IE/精益手法，挖掘产品改善机会；2. 制定标准工时，管控效率达成，不断提升制造水平，为达成有竞争力的工时目标负责；3. 系统评估物流与线体布局，优化线体layout设计，并完成试、量产线体交付任务，为线体方案的竞争力负责；4. 跟进新产品导入，助力新产品快速达成UPH和成本目标。任职要求1. 七年以上IE工作经验，熟悉精益思维和IE手法，对成本管控和线体规划有独到见解；2. 本...,人力资源服务,http://jobs.zhaopin.com/CC157144120J40910056108.htm,10000人以上,2026-01-11 00:35:12,25000.0,40000.0,15.0
无人车业务部-货箱工程师,深圳,北京三快在线科技有限公司,硕士,3-5年,,,美团自动配送以自研L4级自动驾驶软硬件技术为核心，与美团即时零售业务结合，形成满足公开道路、校园、社区、工业园区等室外全场景下的自动配送整体解决方案。美团无人车团队成立于2016年，团队成员来自于Waymo、Cruise、Pony.ai、泛亚等自动驾驶行业头部公司，自动驾驶技术团队博士占比高达30%，依靠视觉、激光等传感器，实时感知预测周围环境，通过高精地图定位和智能决策规划，保证自动配送车全场景...,互联网,http://jobs.zhaopin.com/CC383625320J40805133109.htm,10000人以上,2026-01-11 08:42:29,,,
高级电气工程师(J10293),深圳,深圳英飞源技术有限公司,本科,5-10年,工商储,25000-40000,岗位职责: 1、负责工商储系统电气件选型及验证； 2、负责工商储系统原理图设计及优化升级； 3、负责工商储系统BOM编制、归档及维护； 4、负责工商储系统认证资料编制及优化； 5、负责工商储系统自测验证及问题解决； 5、负责工商储系统项目管理。 任职要求: 1、电气相关专业本科及以上学历； 2、5年以上电气相关行业工作经验； 3、3年以上储能电气相关经验者优先。,新能源,http://jobs.zhaopin.com/CC395922680J40751626902.htm,1000-9999人,2026-01-10 09:57:44,25000.0,40000.0,14.0
中/高级组装工艺工程师（整机）-知名大厂,深圳,北京外企德科人力资源服务深圳有限公司,本科,5-10年,,25000-40000,必须做过前端工艺方案设计，从设计开始介入。必须做整机组装，非单模块（如PCBA）从核心消费电子到机器人、家电、汽车等多个行业均有覆盖，开源思路明确。工作职责1. 负责新产品DFM评审，以工艺实现角度识别风险点，输出设计优化建议，提升产品质量和可量产性；2. 负责工艺方案设计和验证优化，输出工艺规程文件；统筹工站交付和验收，将工艺详细方案和要求落地到实体工站中；3. 跟进项目试产，分析和解决制程装配...,人力资源服务,http://jobs.zhaopin.com/CC157144120J40910057108.htm,10000人以上,2026-01-11 00:35:12,25000.0,40000.0,15.0
电气工程师,深圳,江苏职接说人才服务有限公司,学历不限,5-10年,"设计,倍福T3",30000-40000,倍福T3，3C行业，深圳，工期2-3个月，时薪120，必须精通倍福,人力资源服务,http://jobs.zhaopin.com/CCL1478612040J40979210404.htm,100-299人,2026-01-09 13:36:50,30000.0,40000.0,12.0
电力电子软件工程师,深圳,爱维达电子,本科,3-5年,"电源,变频器",25000-40000,【工作职责】1、负责光伏逆变器、UPS、储能PCS等产品的控制软件总体方案设计2、负责光伏逆变器、UPS、储能PCS等产品的控制软件部分控制功能的实现。 【任职资格】1、三年以上电源或电机控制算法的开发经验；2、熟悉电力电子产品的软件开发流程和软件质量控制方法； 3、具有电力电子产品控制建模、仿真能力。4、熟悉CAN、SPI、UART、IIc等通信的实现5、熟悉三电平逆变器、VIENNA整流器、L...,专用设备制造,http://jobs.zhaopin.com/CC203849010J40531007809.htm,300-499人,2026-01-09 01:22:28,25000.0,40000.0,13.0
电源电子工程师-深圳,深圳,龙口东立电线电缆有限公司,本科,5-10年,"电源系统开发,电路设计,驱动开发,电源,LLC,PFC,FLYBACK,Altium Designer,Cadence allegro,快充协议（PD/QC/AFC),USB TYPE-C规范",20000-40000,研发高效、安全、可靠的电源产品。负责LED驱动电源、插排USB模块及手机充电头的研发与优化。职责： 1. LED灯具AC/DC电源设计 - 负责LED驱动电源（恒流/恒压）的电路设计、仿真及优化，确保高效率、高PF值及低THD。 - 熟悉隔离/非隔离拓扑（如Flyback、LLC、Buck-Boost），优化热设计及可靠性。 - 解决LED电源的EMC/EMI问题，确保符合安规认证（UL、CE、C...,电气机械/电力设备,http://jobs.zhaopin.com/CC261252910J40958416704.htm,100-299人,2026-01-09 01:09:29,20000.0,40000.0,12.0
电子硬件工程师,深圳,深圳市星禾宏泰自动化设备有限公司,大专,3-5年,消费电子产品,20000-40000,岗位职责与要求：1、负责公司项目原理图设计，PCB layout，会STM32单片机。2、能够应用各类仪器进行电路调试，FPC测试治具、气密测试治具、测试治具。3、产品调试，与软件，结构，项目工程师配合进行调试工作。4、进行产品的硬件测试及验证；物料选型和测试认证；新技术的引进与实施。5、各相关部门沟通配合，保证项目的顺利实施，客户端的工程技术支持，售后服务支持。6、动手能力强，熟悉使用热风枪，电...,电气机械/电力设备,http://jobs.zhaopin.com/CC295729230J40570880701.htm,100-299人,2026-01-09 00:30:20,20000.0,40000.0,13.0
电力电子硬件工程师,深圳,深圳市泰昂能源科技股份有限公司,博士,无经验,"硬件开发,电力电子,电源开发",30000-40000,"岗位职责：1、参与电力电子主电路、控制电路、电气、磁性元件设计工作和器件选型；2、协助解决电力电子产品项目研发过程中的问题；3、协助完成新产品的调测工作；4、技术文档编写和记录；5、作为项目成员完成项目任务.任职要求：1、专业方向：电力电子\电气工程\电力系统\控制工程\自动化\电力传动等；2、有做过相关电力电子硬件项目课题研究，模拟、数字电路基本功扎实；3、熟悉原理图,PCB设计软件(mento...",电力/水利/热力/燃气,http://jobs.zhaopin.com/CC144393050J40816327209.htm,500-999人,2026-01-08 01:24:10,30000.0,40000.0,14.0
硬件工程师,深圳,南方新华,本科,5-10年,"LED,灯,照明",20000-40000,岗位职责1.负责LED硬件的方案设计、原理图设计、PCB LAYOUT、BOM制作、测试、BUG解决等；2.负责解决单板测试、整机测试过程中出现的问题；3.负责解决生产加工过程中出现的问题；4.完成上级领导安排的其他任务。任职资格1.本科及以上学历，电子信息、计算机、通信、自动化等相关专业优先；；2.5年以上嵌入式硬件开发工作经验；3.熟练掌握STM32、ARM、SOC等处理器的硬件设计，能独立完...,人力资源服务,http://jobs.zhaopin.com/CC346219280J40819423211.htm,100-299人,2026-01-07 11:34:17,20000.0,40000.0,12.0
