职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
android安卓开发工程师,北京,外企德科数字技术有限公司,本科,经验不限,"Framework,Kotlin,Java",1.9-3万·15薪,职位要求1、本科及以上学历，计算机相关专业，3年以上安卓开发经验；2、熟练掌握Java/Kotlin/C++，熟悉Android SDK/NDK；3、具备扎实的编程功底，良好的编程习惯，能够设计优秀的代码结构，不断迭代重构；4、具备良好的自驱力和学习能力，优秀的沟通能力，具有一定的产品和业务思维。,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40837324605.htm,10000人以上,2026-01-11 00:27:05
Android研发,北京,鑫车投资(上海)有限公司,本科,3-5年,Android Studio,2-3万·16薪,职位描述：1、负责Android客户端的开发、维护工作；2、根据产品功能模块设计，编码实现各模块功能，并确保开发质量与进度；3、负责软件的设计、编程、调试和模块测试工作，验证和修改测试中发现的问题；4、学习和研究新技术以满足产品的需求，根据开发过程中的体验对产品提出改进建议。岗位要求：1、计算机相关专业，五年以上Android平台开发经验；2、扎实的java语言基础，熟悉面向对象编程设计；3、精通...,汽车金融,http://jobs.zhaopin.com/CC441584130J40699272516.htm,1000-9999人,2025-05-18 17:16:55
Android软件开发工程师,北京,新岸线(北京)科技集团有限公司,本科,3-5年,"Android,Java",1.5-3万,"主要工作内容与职责： 1.从事Android 平台Java, C等代码的编写、测试和维护；2.据相关业务需求，分析和设计软件模块；任职要求：1.精通C，C++以及JAVA开发；2.熟练掌握C与C++互相调用；3. 有android应用开发经验，熟练掌握JNI编写技巧；4. 熟悉doxygen与genWrapper自动生成JNI代码机制优先；5. 有linphone SDK开发经验优先。",电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1206468380J40020848304.htm,500-999人,2024-06-17 13:26:36
Java/python/web/c/c++/js/go/测试/安卓,北京,外企德科数字技术有限公司,本科,经验不限,,1.5-3万·14薪,1、熟悉Java/Python/C/C++/Go等一种或多种编程语言；2、熟悉数据结构和算法，热爱代码； 3、熟练软件开发流程，热爱编程，有良好的代码风格； 4、善于沟通，有独立解决问题的能力。试用期全薪，入职即缴纳五险一金（全额）,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40837312805.htm,10000人以上,2026-01-11 00:27:05
android系统开发工程师,北京,北京无觅科技有限公司,学历不限,3-5年,"Android Studio,Linux,C++,Java,Python,Framework,JNI,源码编译",1.8-2.8万·13薪,岗位职责： 1.云手机 Android 系统需求开发（真机模拟方向）和代码维护 2.Android 系统稳定性问题分析及性能优化 3.app 兼容性问题分析解决 4.分析处理解决线上的各种问题 要求： 1.熟练掌握 Java/C++ 语言开发 2.熟悉Android 系统开发编译流程，有Framework编译、开发、移植和调试经验 3.了解基本的 Linux 命令，能写简单的 shell 脚本 4...,互联网,http://jobs.zhaopin.com/CCL1460670230J40835493414.htm,20-99人,2026-01-07 10:25:18
android开发（base杭州）,北京,软通动力信息技术(集团)股份有限公司,大专,3-5年,"Java,Kotlin",1.8-2.8万,岗位职责：1.负责AI软件模块设计、开发、维护和优化工作。完成编码、功能测试和开发文档编写；2.负责分析处理AI软件线上反馈各类问题；3.负责AI软件迭代版本推进；岗位要求：1、3年以上Android App类开发经验，有完整项目开发和优化等相关经验者优先；2、工作责任心强，积极主动，思路清晰有条理，有良好的团队协作精神；3、具备良好的沟通和分析解决问题能力，能独立承担模块开发维护工作；4、熟练掌...,互联网,http://jobs.zhaopin.com/CC000544460J40784569816.htm,10000人以上,2025-12-30 18:14:08
android安卓开发工程师【大厂】,北京,外企德科数字技术有限公司,本科,3-5年,Kotlin,2.5-3万,【岗位职责】1. 负责Kotlin Multiplatform (KMP) 跨平台模块的设计与开发，包括共业务逻辑、数据模型等，并完成与鸿蒙端的集成与调试。 2. 参与应用向鸿蒙及KMP架构演进的方案设计，确保技术方案的统一落地。 3. 负责所开发模块的代码质量，编写单元测试，解决开发过程中的复杂技术难题。 【任职要求】 1. 拥有2年以上Android原生开发经验，具备扎实的Android基础知...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40837292805.htm,10000人以上,2026-01-11 00:27:05
移动研发经理,北京,赤峰凯御人力资源服务有限责任公司,学历不限,经验不限,"iOS开发,系统开发,Java,C语言,蓝牙,物联网,人工智能,云计算",1.8-2.8万,岗位内容：1. 参与移动端应用程序的设计和开发，包括UI界面、业务逻辑和数据交互等。2. 遵循统一的编码标准和规范，保证代码的可读性和可维护性。3. 协作开发团队，按照项目计划保质保量完成开发任务。4. 持续关注移动端技术的发展趋势，积极尝试新的解决方案和工具。任职要求：1. 热爱移动端开发，对新技术有浓厚兴趣，乐于分享和学习。2. 掌握至少一门移动端开发语言和相关开发工具，了解基本的软件工程和设...,人力资源服务,http://jobs.zhaopin.com/CC820754900J40852112902.htm,20-99人,2025-12-02 11:12:49
Android开发-外企 不内卷 线上面试，可居家2天,北京,深圳市法本信息技术股份有限公司,大专,5-10年,"银行项目,多线程,OkHttp,Kotlin,Java,英语",1.8-2.8万,1、5年以上android客户端开发经验，可以独立承担架构设计，并主导项目；2、熟悉 Android SDK 以及相关配套工具；3、扎实的Java/kotlin、Android基础，熟悉Android系统体系结构、framework、底层库，能独立完成高质量、高性能App；4、掌握Android UI 开发，对 UI 架构有较深理解；5、掌握多线程、高性能编程及性能优化，并有实际项目调优经验；6、...,计算机软件,http://jobs.zhaopin.com/CC385622410J40724202406.htm,1000-9999人,2025-10-13 16:56:05
KMP,北京,外企德科数字技术有限公司,本科,5-10年,"鸿蒙项目,多线程,Flutter,Framework,SDK,Kotlin",2-3万,外包，六险一金岗位职责：1.负责Kotlin Multiplatform (KMP) 跨平台模块的设计与开发，包括共业务逻辑、数据模型等，并完成与鸿蒙端的集成与调试。2.参与应用向鸿蒙及KMP架构演进的方案设计，确保技术方案的统一落地。3.负责所开发模块的代码质量，编写单元测试，解决开发过程中的复杂技术难题。任职要求：1.统招本科及以上学历，拥有2年以上Android原生开发经验，具备扎实的And...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40837153705.htm,10000人以上,2026-01-11 00:27:05
移动开发经理,北京,森丽康科技(北京)有限公司,本科,5-10年,"Kotlin,Java,全栈开发,前端开发,后端开发,Android开发",2-2.8万,岗位职责：1.根据公司产品战略，制定产品研发路线，有效管理产品需求，决策技术方案；2.负责产品软件架构设计，解决产品方案设计、研发过程中的技术难题；有效把控研发方向和进度。3.负责产品技术预研与技术选型，根据业务实际需求，为团队引入新技术和新方案；4.管理机器人软件开发团队，完成机器人端、手机端Android应用软件开发，及机器人云平台的开发；并完成测试、部署和集成相关工作。 任职要求：1.本科以...,人工智能,http://jobs.zhaopin.com/CCL1334996740J40955505704.htm,20-99人,2025-09-29 00:00:00
Android开发,北京,大连静恩科技有限公司,本科,3-5年,"Kotlin,C++,Python",1.5-2.7万,"职位描述：1、负责Android应用及服务的设计、开发及实现工作，参与Android端应用架构设计、组件建设、品质优化等相关研发工作2、关注AI前沿技术，结合业务特点，推动新技术落地职位要求1、本科及以上学历，计算机相关专业，3年以上安卓开发经验;2、熟练掌握Java/Kotlin/C++,熟悉Android SDK/NDK;3、具备扎实的编程功底，良好的编程习惯，能够设计优秀的代码结构，不断迭代...",IT服务,http://jobs.zhaopin.com/CCL1515639930J40821582007.htm,20人以下,2026-01-08 13:18:15
Android安卓开发工程师（KMP）,北京,外企德科数字技术有限公司,本科,经验不限,Kotlin,1.5-3万,【岗位职责】1、负责Kotlin Multiplatform (KMP) 跨平台模块的设计与开发，包括共业务逻辑、数据模型等，并完成与鸿蒙端的集成与调试。2、参与应用向鸿蒙及KMP架构演进的方案设计，确保技术方案的统一落地。3、负责所开发模块的代码质量，编写单元测试，解决开发过程中的复杂技术难题。【岗位要求】1、拥有2年以上Android原生开发经验，具备扎实的Android基础知识。·2、熟悉K...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40837140705.htm,10000人以上,2026-01-11 00:27:04
android嵌入式开发工程师,北京,软通动力信息技术(集团)股份有限公司,大专,5-10年,,2-2.7万,主要职能:工作职责负责Android嵌入式设备的系统级定制开发，如Root权限获取、ROM深度定制，多屏异显和投屏协同等;负责座舱系统的安卓framework相关开发工作;优化系统性能与稳定性等负责座舱系统SoC底软(BSP)相关开发工作负责linux内核的裁剪和开发工作，内核驱动开发负责智能座舱各个子系统的设计和开发工作，主要包括:视觉子系统、音频子系统，数据传输子系统和显示子系统任职要求:本科...,互联网,http://jobs.zhaopin.com/CC000544460J40776522216.htm,10000人以上,2025-11-26 15:18:45
客户端开发工程师,北京,长春风火轮科技有限公司,本科,3-5年,"车载项目,Android Studio",1.5-2.6万,职位描述：1. 负责车载端的Android 应用开发，解决客户项目交付中遇到的各种难点、痛点问题；2. 负责与各方沟通合作，参与车载端产品需求讨论，功能定义，产品体验优化等。职位要求：1. 本科及以上学历，计算机及其相关专业，Android三年以上工作经验，有车载端相关经验者优先；2. 熟练掌握 Java 和 Kotlin 语言，至少一年以上使用经验；3. 熟悉 Android Jetpack组件...,计算机软件,http://jobs.zhaopin.com/CC447170980J40882594702.htm,100-299人,2025-12-26 00:00:01
大厂外包-安卓开发工程师,北京,外企德科数字技术有限公司,本科,3-5年,"鸿蒙项目,Kotlin",1.6-3万,项目一：西二旗（快S）岗位职责· 负责Kotlin Multiplatform (KMP) 跨平台模块的设计与开发，包括共业务逻辑、数据模型等，并完成与鸿蒙端的集成与调试。· 参与应用向鸿蒙及KMP架构演进的方案设计，确保技术方案的统一落地。· 负责所开发模块的代码质量，编写单元测试，解决开发过程中的复杂技术难题。任职要求拥有2年以上Android原生开发经验，具备扎实的Android基础知识。·...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40837146205.htm,10000人以上,2026-01-11 00:27:04
Android 开发/鸿蒙开发,北京,软通动力信息技术(集团)股份有限公司,本科,3-5年,鸿蒙项目,1.6-2.6万,1、有实际的鸿蒙原生开发经验，掌握Hvipor/ohpm，能对问题进行描述、定位及总结；2、掌握JS/TS/ArkTS语言、ArkUI框架、声明式UI开发范式、MVVM开发模式；3、熟悉TCP、HTTP等网络传输协议，对HTTP/HTTPS有一定理解并有实际应用开发经验；4、理解移动App组件化设计模式；5、思路清晰，做事踏实，能够承担较大工作压力，具备良好的沟通能力和团队合作意识；6、有大前端（...,互联网,http://jobs.zhaopin.com/CC000544460J40552156416.htm,10000人以上,2025-10-11 09:44:04
android安卓开发工程师,北京,润芯微科技(江苏)有限公司,本科,3-5年,"Java,Android Studio",1.5-2.6万,"岗位职责：1.负责手机系统应用: ROM应用，状态栏、上滑、阅图、文件管理、管家、超级截屏、安全、主题、设置、相册、全搜开发维护以及内外销以及适配工作，相关项目管理工作2.负责手机系统应用软件设计、开发、维护和优化工作、编码与测试,开发文档编写3.解决产品在使用过程中遇到的各种问题4.跟进研究行业内技术动向,做好相关产品的技术规划和预研,保证公司产品的技术领先性。岗位要求：1、3年以上Androi...",计算机软件,http://jobs.zhaopin.com/CCL1278001380J40772581901.htm,1000-9999人,2025-08-25 16:51:12
测试开发工程师（六险一金+十五薪+包三餐）,北京,外企德科数字技术有限公司,本科,3-5年,"Java,C/C++,Golang,Shell,Python,Android",2-3万·15薪,职位描述1、负责XR系统应用的客户端/服务端质量保障工作，与产品研发团队配合，完成不同应用场景下的质量保障工作；2、探索创新型模型评测方法，训练评测模型等；3、分析业务产品需求、技术方案，负责测试场景和测试用例的设计，制定合理高效的测试方案；4、独立搭建并维护测试环境，执行测试用例，输出测试报告等相关文档，保证业务产品质量和进度；5、发现、定位、跟踪产品缺陷，协同研发工程师快速解决问题；6、构建A...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40836784405.htm,10000人以上,2026-01-11 00:27:03
赴日软件开发工程师,北京,杭州优灿科技有限公司,学历不限,5-10年,"VBA,VB.NET,C#,C++,Java,日语 1 级,日语 2 级,COBOL,Android,.NET,iOS",1.5-2.5万,技能要求：日语可日常简单交流，1年以上工作经验。 PC携帯系：JAVA，.NET，C#，VB，HTML5，PHP，IOS，Android，COBOL等 ERP系：SAP、SalesForce、MCFrame、Dynamics、EBS等 infra系：DBAsolaris、RHEL、vmware、WAS等设计及构筑等 BigData系:ETL、Python、Scala、R 等 嵌入式或 制图系：C+...,计算机软件,http://jobs.zhaopin.com/CC272317030J40833064613.htm,500-999人,2026-01-11 01:33:09
Android开发工程师（kotlin+compose）,北京,瞬联软件科技(北京)有限公司,本科,3-5年,"Kotlin,COMPOSE,英语读写",1.5-2.5万,岗位要求：1. 计算机科学、软件工程或相关领域的学士或硕士学位；3. 对Android SDK、Jetpack Compose、View Model和Live Data有很强的理解；4. 有在mobile应用程序（如TensorFlow Lite、ML Kit或第三方Al-APIs）中集成Al/ML的经验者优先；5. 对用于数据通信的RESTful APIs、GraphQL和WebSocket’s...,计算机软件,http://jobs.zhaopin.com/CC000276520J40941517504.htm,1000-9999人,2026-01-11 00:11:00
Android Framework（大厂-六险一金-十五险-包三餐）,北京,外企德科数字技术有限公司,本科,3-5年,"C++,Java,Python,安全系统",2-3万·15薪,职位描述1、负责安卓/Linux平台安全相关特性开发与维护，按项目要求完成软件设计并开发落地；职位要求1、本科及以上学历，3年以上安全领域经验，熟练掌握C/C++/Python/Java等语言的开发；2、熟悉Android/Linux 安全软件架构与安全特性，如Selinux、ACL，FDE/FBE，Secureboot、AVB、KeyStore/KeyMint，Gatekeeper等；3、熟悉加...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40836063605.htm,10000人以上,2026-01-11 00:27:01
鸿蒙应用开发,北京,深圳市法本信息技术股份有限公司,大专,3-5年,"ArkTS,鸿蒙",1.5-2.5万,优先：Android转鸿蒙，iOS转鸿蒙，ReactNative+鸿蒙统招学历学信网可查1、知识：熟悉软件研发基础知识，良好的计算机、软件工程领域知识基础。2、技能：至少掌握一门编程语言，熟练使用主流IDE等开发工具，熟悉软件开发流程，能够结合需求场景分析独立完成开发任务。3、能力：3年以上编程工作经验，良好的学习能力，分析解决问题能力，具有良好的责任心和团队合作精神。4、要持有“HarmonyO...,计算机软件,http://jobs.zhaopin.com/CC385622410J40704544206.htm,1000-9999人,2026-01-10 01:15:46
鸿蒙原生开发,北京,德科信息有限公司,本科,3-5年,"ArkTS,iOS,安卓",1.4-2.5万,岗位职责：1：进行鸿蒙系统上的适配工作，包括组件封装与性能调优。2：负责应用的开发、调试及技术问题解决。3：若有需要，将相关开源软件或组件移植到鸿蒙系统并确保其稳定运行。任职要求：1：3 年以上工作经验，有鸿蒙相关经验及证书优先。2：掌握 JavaScript、HTML5、CSS3 等技术。3：熟悉 Andriod原生开发优先。4：熟悉模块化、前端编译和构建工具，理解主流开发框架设计原理。:5：有...,IT服务,http://jobs.zhaopin.com/CC589380620J40963923704.htm,1000-9999人,2026-01-10 01:11:07
Android(六险一金+十五薪+包餐）,北京,外企德科数字技术有限公司,本科,3-5年,"Java,Kotlin,多线程,Android,直播视频项目",2-3万·15薪,职位描述负责抖音XR和Pico视频相关业务的客户端研发工作。负责创新型XR操作系统的相关技术调研，提升产品力。持续优化性能和打磨产品细节，提高产品体验。与产品经理配合，参与产品需求讨论，功能定义，给出合理的技术方案等。职位要求职位要求1、本科及以上学历，熟悉Android系统机制；2、熟悉Android相关主流技术栈，熟悉MVVM/MVI等架构；3、精通Java/Kotlin，重视代码规范与架构设...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40835361905.htm,10000人以上,2026-01-11 00:26:58
android安卓开发工程师,北京,金果未来(北京)数字科技有限公司,学历不限,5-10年,"Flutter,React Native,多线程,银行项目,金融APP,Kotlin,Java",1.5-2.5万,职位描述1、根据业务需求，基于Android平台进行应用程序开发2、负责App架构设计，解决客户端关键问题和技术难题，持续优化技术架构3、高质量完成研发，推动测试工作，不断引进新技术解决产品问题4、独立处理和完成开发任务，具备独挡一面能力5、积极编写项目文档/技术文档任职要求1、统招公立本科学历，计算机相关专业，5年以上Android开发经验2、熟悉掌握至少一种主流手机平台编程语言（Java，Fl...,互联网,http://jobs.zhaopin.com/CCL1308045420J40854612813.htm,100-299人,2026-01-09 16:04:57
Android工程师-UI,北京,大连静恩科技有限公司,本科,3-5年,"Java,C++,CTS,Android Studio,LAUNCHER",1.5-2.5万,"职位描述负责AndroidOSCTS,XTS，三方兼容问题的分析和修复职位要求1、本科及以上学历，计算机相关专业，2年以上OS开发经验;2、具备良好的Java/C++语言基础，熟悉常用数据结构和算法，熟悉设计模式;3、熟悉Android系统框架、熟悉下列一个或多个模块的机制原理:Notification、QuickSettings、Keyguard、Launcher 等系统核心服务;4、有CTS问...",IT服务,http://jobs.zhaopin.com/CCL1515639930J40821771907.htm,20人以下,2026-01-09 11:39:35
高级android开发工程师,北京,外企德科数字技术有限公司,本科,3-5年,"Framework,Kotlin,C++,COMPOSE,ANDROID开发经验,Java",2-3万·15薪,职位描述：1、负责PICO系统核心应用的全流程开发，包括系统相机、相册、文件管理器、互联等关键应用，保障产品高效迭代与稳定交付；2、深度参与XR设备系统应用的架构设计、性能与品质优化，攻克技术难点，推动团队技术体系与研发标准的持续建设；3、参与XR OS SDK的打磨与沉淀，基于业务需求提炼高频场景的SDK，同步构建系统应用的标杆级开发实践；4、跟踪前沿技术动态，探索端侧AI在系统应用中的开发和落...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40834976005.htm,10000人以上,2026-01-11 00:26:56
Android研发工程师(J10895),北京,南威软件股份有限公司,本科,3-5年,数字人/代理人/3D技术落地应用,1.5-2.5万,岗位职责:1.负责 Android 相关功能的开发维护、性能优化工作。2.参与技术规划，技术难题攻关，保障业务需求交付效率、代码高质量和系统的线上运行稳定性。3.负责数字人/代理人/3D前沿技术研究和调研，并落地应用。4.调研和支撑跨端技术、动态化技术的探索和落地。5.完后领导交办的相关工作。任职要求:1.扎实的计算机基础和算法数据结构功底，对技术有热情，愿意不断尝试新技术和业务挑战。2.精通 A...,计算机软件,http://jobs.zhaopin.com/CC455611610J40819535711.htm,1000-9999人,2026-01-08 00:00:40
Android工程师,北京,大连恩炜信息技术有限公司,本科,3-5年,"Kotlin,SDK,NDK",1.5-2.5万,"职位描述 1、负责Android应用及服务的设计、开发及实现工作，参与Android端应 2、关注A前沿技术，结合业务特点，推动新技术落地。职位要求 1、本科及以上学历,计算机相关专业,3年以上安卓开发经验 ;2、熟练掌握Java/Kotin/C++，熟悉Android SDK/NDK; 3、具备扎实的编程功底，良好的编程习惯，能够设计优秀的代码结构，不断迭代重构; 4、具备良好的自驱力和学习能力...",IT服务,http://jobs.zhaopin.com/CC854517560J40837282405.htm,20-99人,2026-01-07 13:58:10
android开工程师,北京,外企德科数字技术有限公司,本科,5-10年,"物联网项目,电商项目,Framework,多线程,Socket,Android Studio,SDK,IDA,Java,C++",1.5-3万,职位描述：1、负责Android系统层性能优化，包括但不限于：启动，帧率，内存，CPU调度等；2、给出系统优化问题的解决方案，包括系统层面和应用层面；3、Android系统层需求开发及解决系统复杂问题；4、参与重要项目关键技术问题攻关。职位要求：1、本科及以上学历，计算机相关专业，熟悉Android/Linux系统架构，5年以上Android开发经验；2、具备Android Framework相关...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40829742305.htm,10000人以上,2026-01-11 00:26:35
安卓开发工程师,北京,杭州塔米智能有限公司,本科,3-5年,"Android Studio,SDK,JNI,Java,Kotlin,多线程",1.5-2.5万,岗位职责:1、负责服务机器人端软件开发;2、负责系统 APP 端开发;3、负责小程序端开发。岗位要求:1、本科及以上学历，计算机相关专业，具备阅读英文技术文档能力;2、3 年以上的 Android 应用开发经验，有独立完成项目的能力。有智能硬件产品研发经验、移动端用户体验优化、独立开发 APP 经验者优先。,人工智能,http://jobs.zhaopin.com/CCL1474016470J40785223116.htm,20-99人,2026-01-05 10:04:31
鸿蒙开发工程师,北京,德科信息有限公司,大专,5-10年,"ArkTS,Flutter",1.5-2.5万,岗位职责:1. 负责鸿蒙OS相关的应用开发与维护2. 参与产品需求分析，设计并实现高效、稳定的软件解决方案3. 与团队合作，确保代码质量，参与代码审查任职要求：1. 熟练掌握原生开发、Flutter或React Native等技术栈2. 具备良好的问题分析与解决能力，能够独立承担模块开发3. 具有团队合作精神，能够与团队成员有效沟通协作,IT服务,http://jobs.zhaopin.com/CC589380620J40973790404.htm,1000-9999人,2026-01-01 01:09:45
安卓开发（kotlin）,北京,外企德科数字技术有限公司,本科,3-5年,"Kotlin,鸿蒙",2-3万,1、ArkTS多端适配+鸿蒙端侧业务迁移需求开发，有HarmonyOS NEXT的实际项目开发经验；2、熟悉ArkWeb、H5开发、KMP，有中大型移动端项目经验优先；3、熟悉移动端性能调优及其原理（内存管理、渲染优化等），能解决复杂技术问题；4、3年以上工作经验，有android开发经验优先。5、具备KMP，即kotlin技能的。,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40819822305.htm,10000人以上,2026-01-09 01:12:33
鸿蒙开发+安卓/IOS,北京,软通动力信息技术(集团)股份有限公司,大专,1-3年,ArkTS,1.5-2.5万,要求：1、有鸿蒙开发相关项目经验；2、有鸿蒙应用开发证书；3、接受外包性质。优势：1、面试反馈快，全程跟踪；2、大平台，项目长期稳定；3、出差有额外高额补贴。,互联网,http://jobs.zhaopin.com/CC000544460J40693074016.htm,10000人以上,2025-12-30 01:46:17
