职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
前端,南京,湖南拓维云创科技有限责任公司,本科,1-3年,"React,jQuery,Vue,Node.js",13000-18000,职位描述：1、负责项目前端的模块设计工作，完成模块的前端界面及核心交互逻辑设计；2、指导开发成员完成模块内前端界面和交互逻辑开发工作，负责模块的开发交付；3、拉通前后端，进行项目功能端到端调测；4、参与部分前端技术预研，输出相关预研结果；任职要求： 1、统招本科、统招专升本及以上学历，计算机相关专业；2、1年以上Web前端开发经验，有独立的前端模块开发经验；3、熟练掌握jQuery，有中大型项目前...,互联网,http://jobs.zhaopin.com/CC889005020J40473230513.htm,1000-9999人,2025-12-26 11:19:09,13000.0,18000.0,12.0
前端开发工程师,南京,恒宝股份,本科,3-5年,React,12000-18000,岗位职责：1、负责公司产品前端页面开发，根据产品需求完成产品前端展示效果和业务交互功能；2、在接口文档指引下做API对接；3、保证数据展示的正确性、界面交互的流畅性和易用性；4、完善并遵守团队的编码规范，编写高质量代码，持续优化产品质量及用户体验；岗位要求：1、计算机相关专业本科及以上学历，具有3年以上web前端开发工作经验；2、精通ReactJS、JavaScript、HTML、CSS3等技术；...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC120810350J40735650610.htm,1000-9999人,2025-12-24 17:49:12,12000.0,18000.0,12.0
前端开发工程师,南京,南京蓝昊智能科技有限公司,本科,3-5年,"Vue,JavaScript,Node.js,原生组件开发,前端开发经验",10000-18000,岗位职责：1.负责常用框架组件的二次开发、复杂原生组件的开发2.负责前端框架的设计与实现3.负责构建平台的WEB核心模块开发4.为前后端技术改进、网站性能优化、技术选型提供解决方案5.持续优化前端开发模式和规范任职要求:1、精通ES6/HTML5/CSS3，熟练使用vue，需要具备原生组价开发经验或开源组件的深度二次开发经验2、具备Electron、nodejs、视频流（如WebRTC）等框架和业...,工业自动化,http://jobs.zhaopin.com/CC629532880J40861341412.htm,100-299人,2025-12-24 09:16:50,10000.0,18000.0,12.0
前端开发工程师（react）,南京,软通动力信息技术(集团)股份有限公司,大专,5-10年,React,12000-18000,工作内容：1.负责全球领先的IOT平台米家App中的插件开发；2.负责标准插件品类代码RN的开发，完成组件库开发优化；3.负责参与插件开发的调试、编译、打包、发布等性能提升与体验优化；4.研究和探索创新的开发思路和前端技术，结合实际优化工具流程，为生产实践带来帮助；5.理解业务项目，主动提升产品的用户体验，技术驱动业务的发展，在体验方面不断创新。任职要求1.大专以上学历，5年以上前端开发经验；2....,互联网,http://jobs.zhaopin.com/CC000544460J40779550116.htm,10000人以上,2025-12-08 18:08:35,12000.0,18000.0,12.0
前端开发工程师,南京,南京杰图空间信息技术有限公司,本科,3-5年,"大屏/可视化项目,GIS/地图项目",12000-18000,岗位职责：1. 负责公司Web前端项目的开发、优化与维护。2. 使用Vue.js等框架开发高性能、可维护的前端应用。3. 基于Cesium、Three.js等引擎进行3D地图、模型渲染与GIS可视化开发。4. 实现视频流（RTMP/HLS/WebRTC）的低延迟播放与交互功能。5. 与后端协作，完成数据接口联调及WebSocket/MQTT通信开发。任职要求：1. 本科及以上学历，计算机相关专业，...,专业技术服务,http://jobs.zhaopin.com/CCL1239823860J40899672415.htm,20-99人,2025-11-07 00:00:01,12000.0,18000.0,12.0
前端开发工程师,南京,南京蓝昊智能科技有限公司,本科,3-5年,"JavaScript,Vue",10000-18000,工作职责：1、负责前端WEB产品功能开发和体验优化2、负责基于产品通用能力的前端公共控件封装3、参与前解决前端在复杂场景下的技术攻关，包括渲染效果、多设备适配、性能问题等4、参与业务复杂样式的前端渲染模版封装岗位要求：1、本科及以上学历、至少3年以上前端专业从业经验，参与过大型软件或项目的前端技术体系搭建优先，有独立负责前端架构设计经验者优先2. 熟悉ES6/HTML5/CSS3等前端标准，具备静...,工业自动化,http://jobs.zhaopin.com/CC629532880J40860509312.htm,100-299人,2025-12-17 10:55:37,10000.0,18000.0,12.0
前端开发现场面试（ERP项目开发经验 学信网可查学历）,南京,南京博锐星润软件科技有限公司,大专,3-5年,"ERP项目,Vue,CSS,Node.js,ERP,Angular",11000-18000,有ERP项目经验的前端开发 年限大概是3-5年 学历得是学信网可查到的，南京现场面试,计算机软件,http://jobs.zhaopin.com/CC272316530J40845769212.htm,100-299人,2025-11-06 17:28:58,11000.0,18000.0,12.0
前端开发工程师,南京,掌控网络,本科,1-3年,"React,ERP项目",12000-18000,研发的岗位职责：1、负责产品的前端开发工作，并保证产品质量，推动产品体验优化2、优化开发流程，定位解决疑难问题；3、针对业务进行技术选型，研究前端前沿技术并应用到系统中任职资格：1、本科及以上学历，1年以上Web前端开发经验，有企业微信，微信小程序开发经验者优先；2、熟悉react/vue任一开发框架，熟练运用CSS3新特性，熟悉HTML5最新规范；3、熟悉常用的构建工具与包管理器，具备前端工程、...,互联网,http://jobs.zhaopin.com/CC553148620J40712903612.htm,100-299人,2025-09-17 09:01:35,12000.0,18000.0,12.0
前端开发工程师,南京,江苏空天智海科技有限公司,本科,3-5年,"GIS/地图项目,JavaScript,Java,Vue,WebGL,Leaflet,Mapbox",,岗位职责：1.开发和维护：设计、开发和维护前端功能页面，确保其高性能、稳定性和安全性。2.Web开发：参与公司项目前端的研发，独立完成模块开发。3.编码和测试：编写高质量代码，并进行单元测试、集成测试以及必要的调试，确保代码的质量和可靠性。4.系统架构：在高级开发人员的指导下，参与页面架构的设计和实现，确保系统的可扩展性和可维护性。5.性能优化：分析和优化前端页面的性能，识别并解决瓶颈问题。6.文...,军工制造,http://jobs.zhaopin.com/CCL1493183930J40827303715.htm,20-99人,2025-09-16 10:58:08,,,
前端开发工程师,南京,江苏砺行能源科技有限公司,本科,1-3年,"大屏/可视化项目,GIS/地图项目,3D可视化,HTML5,CSS,JavaScript,Vue,ElementUI,React,Three.js,Unity3D,WebGL",13000-18000,岗位职责:1.负责前端开发，完成UI设计的界面实现以及与产品后端开发的联调协作；2.持续的优化前端体验和页面响应速度，并保证兼容性和执行效率；3.搭建和维护公司的前端开发框架，对界面框架进行模块化封装，不断优化产品的前端性能，完善前端技术标准及规范；4.基于Three.js、Cesium等GIS引擎，从事三维系统平台开发及数据可视化类相关工作；5.具备良好的执行能力、沟通能力、项目框架阅读能力、代...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CCL1459225970J40721756009.htm,20-99人,2025-09-03 11:48:02,13000.0,18000.0,14.0
前端开发（gis经验优先）,南京,南京绛门信息科技有限公司,本科,5-10年,"大屏/可视化项目,GIS/地图项目,CSS,JavaScript,HTML5,Vue,ElementUI,国网项目经验",13000-18000,岗位要求：南瑞产品研发二部前端开发工作。任职要求：1. 统本，计算机相关专业，5年以上工作经验，有一个或多个项目使用Vue框架开发的经验。2. 熟悉原生js掌握js常用的特性并能了解其应用场景。3. 熟悉Vue-Router、Vuex、ElementUI等框架。4. 熟悉原生css，且了解sass或less其中一种语法，能够完成页面布局。5. 逻辑思维清晰，具有组件化开发思维或参与过项目业务设计，...,计算机软件,http://jobs.zhaopin.com/CC426773320J40797487105.htm,1000-9999人,2025-07-28 10:15:11,13000.0,18000.0,12.0
前端开发工程师,南京,苏交科,本科,3-5年,"HTML,CSS,JavaScript",14000-18000,岗位目标：负责平台级web应用前端开发及小程序开发工作。岗位要求：1、本科及以上学历，计算机或相关专业，3年及以上前端工作经验；2、 精通HTML、CSS、JavaScript语法；3、 掌握vue2、vue3、微信小程序、uniApp等前端开发框架；4、 熟悉ES6、TypeScript、less、scss语法。关键词： HTML、CSS、JavaScript、vue、uniApp、微信小程序,工程技术与设计服务,http://jobs.zhaopin.com/CC120913580J40749377401.htm,1000-9999人,2025-07-23 09:48:17,14000.0,18000.0,12.0
web前端开发工程师,南京,南京星邺汇捷网络科技有限公司,本科,3-5年,"HTML5,JavaScript,Vue",10000-18000,职位描述1、负责项目功能模块及组件库的维护和版本迭代开发，保证兼容性及稳定性2、负责持续优化和改进组件和模块的交互体验个功能扩展3、参与需求讨论，负责前端功能、模块、组件的UI及交互设计职位要求：1、本科及以上学历，3年以上工作经验，有扎实的前端技术和计算机基础2、精通HTML、CSS、JavaScript等前端开发语言，熟练掌握ES6(7)的前端语法，熟练掌握SASS(LESS、Stylus)等...,计算机软件,http://jobs.zhaopin.com/CC307490980J40650350602.htm,300-499人,2025-05-07 09:17:39,10000.0,18000.0,12.0
web前端开发工程师,南京,南京莱斯网信技术研究院有限公司,本科,3-5年,"JavaScript,Vue",11000-17000,工作职责:1、负责公司产品或项目前端开发，并配合后端开发；2、根据需求实现页面交互效果；3、根据产品功能需求，优化分析用户群体需求，提升产品的用户体验；4、负责公司网页端产品视觉和界面及其交互的设计工作。任职资格:教育背景:◆本科及以上学历；经验:◆三年以上前端开发经验；技能技巧: ◆接受在内网环境研发； ◆熟练掌握 HTML、CSS、JavaScript等 web 前端开发技术； ◆熟练掌握Vu...,网络/信息安全,http://jobs.zhaopin.com/CC860406460J40662917806.htm,100-299人,2026-01-02 00:05:00,11000.0,17000.0,15.0
javaScript运维岗,南京,南京大运宗电子科技有限公司,高中,经验不限,鸿蒙项目,16000-17000,我们正在寻找一位专业的JavaScript开发工程师，负责维护和开发公司Web应用。工作内容： 负责前端系统的研发工作； 根据开发规范与流程独立完成模块的设计、编码； 定位并修改系统暴露出的bug； 不断迭代新功能并保持系统的稳定、健壮、安全； 参加代码评审，持续优化代码结构和性能； 完成软件系统相关文档的编写工作。岗位要求： 计算机相关专业本科及以上学历； 3年以上JavaScript开发经验；...,计算机软件,http://jobs.zhaopin.com/CC420919130J40820062407.htm,20人以下,2025-12-30 15:08:30,16000.0,17000.0,13.0
前端工程师,南京,湖南拓维云创科技有限责任公司,本科,3-5年,APP,12000-17000,1、本科及以上学历，3年以上前端开发经验；2、熟练掌握JavaScript、CSS、HTML、协议、安全、网络、性能优化各种前端技术，深入了解浏览器底层原理，优秀的计算机基础；3、对主流前端框架（React、Vue等）至少一种前端开发框架有深入研究，对前端技术领域有不断探索的兴趣4、熟悉混合开发（H5，RN），有移动端、小程序开发经验者优先，5、具备良好的服务意识、责任心、较强的学习能力，优秀的团...,互联网,http://jobs.zhaopin.com/CC889005020J40850021613.htm,1000-9999人,2025-12-16 15:25:37,12000.0,17000.0,12.0
前端开发工程师,南京,南京亿顺弘信息技术有限公司,本科,5-10年,"Vue,React",12000-17000,岗位要求：1.计算机及相关专业，学信网可查的本科及以上学历，5年以上Web前端开发相关工作经验；2.熟悉Web前端技术和通用架构，精通HTML、CSS、JavaScript等技术，并能熟练手写符合W3C规范的页面代码；3.掌握主流前端开发框架Vue（Vue2、Vue3）、React之一，并能进行模块化设计与开发；能熟练使用VUE及其生态者优先；4.对Git分支管理、前端打包构建、自动化部署流程有一...,IT服务,http://jobs.zhaopin.com/CC622892880J40815578912.htm,100-299人,2025-11-30 00:18:01,12000.0,17000.0,12.0
前端开发工程师,南京,上海华驿汽车技术有限公司,本科,5-10年,"ERP项目,GIS/地图项目,大屏/可视化项目,JavaScript,Vue",12000-17000,"1.本科及以上学历，计算机相关专业方向；2.熟练使用VUE，等前端开发技术；熟悉主流的前端控件库，如Ant Design,ElementUI，Bootstrap等，有实际项目开发经验 ；以VUE为主3.6-10年前端经验。有远程诊断项目项目经验4.能独立完成前端框架搭建，及大型系统或大型模块的前端开发，有实际项目经验。5.具备较强的抗压能力",汽车研发/制造,http://jobs.zhaopin.com/CC273877480J40822693605.htm,100-299人,2025-10-29 13:43:45,12000.0,17000.0,12.0
前端工程师,南京,江苏辉海信息科技有限公司,本科,5-10年,"Vue,React",12000-17000,岗位要求：1.计算机相关专业，本科及以上学历，5年以上前端开发经验；2.熟练掌握Vue或React框架，具备大中型信息化系统项目开发经验；3.熟练掌握前端技术栈，如HTML5、CSS3、JavaScript、echarts等；4.具备前端框架搭建经验，能独立或带领团队进行前端开发；5.具备良好的团队合作和沟通能力，能够带领前端小组完成项目任务；6.具备良好的代码规范和编程习惯，对前端组件化和性能优...,计算机软件,http://jobs.zhaopin.com/CC345131630J40772336811.htm,100-299人,2025-10-13 16:02:37,12000.0,17000.0,12.0
前端开发,南京,南京信大气象科学技术研究院有限公司,本科,1-3年,"JavaScript,GIS/地图项目,TypeScript,HTML5,Vue,大屏/可视化项目",13000-17000,"1. 精通TypeScript,熟练运用其特性进行类型定义、接口设计，保障代码的可维护性和健壮性，有大型TypeScript项目开发经验优先。 2. 掌握Vue.js框架，熟悉Vue3的Composition API、响应式原理及生态系统（Vue Router、Pinia等），能独立搭建与维护Vue项目架构。 3. 扎实的GIS开发能力，熟悉OpenLayers、LeafLet或者Mapbox等开...",计算机软件,http://jobs.zhaopin.com/CC692349080J40802151413.htm,20-99人,2025-10-02 00:02:21,13000.0,17000.0,13.0
html5前端开发,南京,北控城市环境服务集团有限公司,本科,1-3年,"CSS,JavaScript,大屏/可视化项目",15000-16000,岗位内容：1. 参与HTML5网页应用程序的开发、测试、部署等工作。2. 协调各方面资源，确保项目按计划完成。3. 研究和分析相关技术，尝试优化产品性能和用户体验。任职要求：1. 具有一定的前端开发基础，熟悉HTML、CSS和JavaScript等相关技术。2. 具备团队合作精神，拥有良好的沟通和协调能力。3. 具有较强的问题分析和解决能力，能够快速适应新技术和新环境。,环保,http://jobs.zhaopin.com/CC302209580J40819230601.htm,1000-9999人,2026-01-10 01:02:24,15000.0,16000.0,12.0
南京前端XTGS202601080007-0001,南京,北京朗杰科技有限公司,本科,3-5年,"CSS,JavaScript,HTML5,Vue,Node.js",11000-16000,岗位职责：1. 负责系统的前端开发与维护。2. 与产品经理及UI和后端工程师协作，确保产品功能界面和交互的实现与体验流畅。3. 优化前端性能，保障页面的加载速度和浏览器兼容性。5. 改进现有模块功能，提高系统的健壮性，稳定性以及综合性能；任职要求：1、本科及以上，计算机专业，3年以上前端开发经验；有大型网站前端，电网项目开发经验者优先；2、精通 vue2，vue3；3、熟悉 typescript ...,IT服务,http://jobs.zhaopin.com/CC544052720J40979234704.htm,500-999人,2026-01-09 14:47:07,11000.0,16000.0,12.0
高级前端开发工程师,南京,诚迈科技股份有限公司,本科,3-5年,"大屏/可视化项目,Vue,QIANKUN,ANTV/X6,CSS,HTML5,VUE3,大屏,低代码",11000-16000,1、有vue3实际开发经验、熟悉qiankun微前端框架、熟悉antv/x6开发流程图；2、至少一项低代码任务流工作流开发经验、有大屏开发经验；3、逻辑思维敏捷、沟通能力良好、自驱力较强能自主学习,运营商/增值服务,http://jobs.zhaopin.com/CC144543200J40915401715.htm,1000-9999人,2026-01-09 14:32:01,11000.0,16000.0,12.0
前端开发（南京）,南京,南京迈特望科技股份有限公司,本科,5-10年,"CSS,JavaScript,HTML5",11000-16000,岗位职责：1.主要负责AI平台的前端开发工作；2.能够使用公司的比翼研发框架完成系统前端的开发工作；3.能够独立、高效完成前端代码编写并配合完成测试工作；4.适应快速变化的需求，及时输出产品。5.具备一定的沟通能力，开发过程中能够积极沟通，必要时需要与客户进行沟通；任职要求：1、统招本科及以上学历，5年以上工作经验；2、熟练掌握Javascript、HTML、HTML5、CSS、Ajax等前端开发...,计算机软件,http://jobs.zhaopin.com/CC142971790J40819039311.htm,1000-9999人,2026-01-06 10:12:15,11000.0,16000.0,12.0
前端开发工程师,南京,智联猎头,硕士,5-10年,CSS,13000-16000,1 5年以上前端开发经验；硕士研究生学历，35岁（含35）以下2 精通 Web 基础技术栈（HTML/CSS/JavaScript/TypeScript），熟悉 MVC/MVVM 等架构模式；3 精通至少一种主流前端框架 具备多个框架的实际项目经验；4 具备数据可视化丰富经验，熟练使用主流图表库（如 ECharts、AntV/G2、D3 等），能应对复杂交互与大数据量渲染优化。,互联网,http://jobs.zhaopin.com/CCL1318355140J40867635103.htm,10000人以上,2026-01-05 13:31:50,13000.0,16000.0,14.0
web前端工程师,南京,软通动力信息技术(集团)股份有限公司,本科,1-3年,"JavaScript,HTML5,TypeScript,Vue",10000-16000,1、1年及以上开发经验或JS、TS，TS/JS的开发，需要有vue框架或其它前端开发框架的经验，同时要知晓一些TS。2、具备独立开发软件的代码能力和调试的能力，具有良好的编程习惯。3、具有较强的理解沟通能力。4、抗压能力强，认可公司文化。,互联网,http://jobs.zhaopin.com/CC000544460J40784630416.htm,10000人以上,2026-01-04 14:23:51,10000.0,16000.0,12.0
前端开发,南京,腾源大数据信息技术(江苏)有限公司,本科,1-3年,ERP项目,10000-16000,岗位职责- 主导客户侧核心架构和关键模块开发，确保产品稳定性与迭代效率-构建 BLE 通信与 OTA 升级能力，负责协议质量、性能、兼容性与功耗优化-设计并落地后端基础服务体系（数据服务、用户体系、算法接口等）-就数据模型、交互闭环与工程质量与算法、硬件团队协作推进-推进移动端前端工程化：组件体系、自动化测试、监控与质量保障-追踪数据链路关键指标，驱动性能优化与系统演化ーーー任职要求-有能力独立完...,计算机软件,http://jobs.zhaopin.com/CCL1211262520J40778363714.htm,20-99人,2025-12-29 10:01:39,10000.0,16000.0,12.0
web前端工程师,南京,医智云信息科技(南京)有限公司,本科,1-3年,"CSS,JavaScript,HTML5,Vue,React,ElementUI,Node.js,Three.js",,岗位职责：1、参与前端的框架设计、程序开发和开发文档编写工作；2、分析，优化前端性能，为用户提供更好的体验;3、协助测试，分析并解决开发过程中的各种问题；4、参与进行软件系统的需求对接分析工作，完成相应文档及PPT的编写。岗位要求：1、2年及以上前端开发经验，精通HTML5、CSS3、JavaScript、Ajax等前端技术、熟悉页面架构和布局。2、熟练掌握Vue3、React、若依框架的使用，对...,人工智能,http://jobs.zhaopin.com/CCL1485707780J40804003211.htm,20人以下,2025-12-25 14:05:07,,,
前端开发,南京,江苏谷科软件有限公司,本科,5-10年,Vue,13000-16000,1.精通vue2&3+elementUI的核心技能。2.精通使用uniapp开发项目经历并熟练使用。3.精通微信小程序的开发。4.熟练掌握js、html、css。5.具备良好的前端开发实践，能够快速编写可复用、可维护、可扩展的vue组件。6.具备代码分割、懒加载、缓存优化等性能调优能力，能够优化网页的加载速度和性能。7.熟练使用echarts开发数据大屏并对echarts图形配置进行封装复用。8....,计算机软件,http://jobs.zhaopin.com/CC445690110J40814974510.htm,500-999人,2025-12-24 16:35:00,13000.0,16000.0,12.0
web前端开发（南京）,南京,南京绛门信息科技有限公司,本科,3-5年,"Vue,JavaScript,HTML5",13000-16000,岗位要求：1、负责系统前端页面开发工作2、负责基于H5的移动微应用前端开发3、部分现有业务功能前端优化与调整。能力要求：1.熟悉前端框架vue及常用UI组件库，2.熟悉HTML5开发3.熟练掌握 JavaScript，了解 ES6+ 语法，包括 Promise、async/await、模块化等，4.熟悉 Git，了解 Git 的基本操作和工作流，能够使用浏览器的开发者工具进行调试，分析性能瓶颈5....,计算机软件,http://jobs.zhaopin.com/CC426773320J40834800105.htm,1000-9999人,2025-12-24 09:33:43,13000.0,16000.0,12.0
web前端工程师,南京,青岛易联万家科技有限公司南京分公司,本科,3-5年,"Vue,Node.js,JavaScript",13000-16000,岗位要求: 1、 计算机、软件工程、电子电气、信息工程等相关专业本科以上学历，3年以上经验，有电商平台、医疗医药C端平台、B2B服务平台、推荐系统、大数据，其中之一经验者优先；2、有 vue2/3+小程序开发经验；具有node.js服务端开发经验优先；3、精通Ajax、Javascript、DOM等前端技术，至少了解一种JS库；4、了解前端工程化，熟练使用前端包管理工具（npm），掌握构建工具gu...,计算机软件,http://jobs.zhaopin.com/CC554551630J40773085407.htm,100-299人,2025-12-19 09:30:09,13000.0,16000.0,12.0
前端开发工程师,南京,江苏领航服务外包有限公司,大专,1-3年,"Vue,React",10000-16000,岗位职责：1. 负责公司核心 Web 产品的前端开发、测试和维护工作。2. 与产品经理、设计师和后端工程师紧密合作，参与产品需求讨论，实现高保真 UI 还原。3. 使用 React 和 Tailwind CSS 构建可复用、高性能的前端组件和页面。4. 优化应用性能，提升用户体验，确保代码的健壮性和可维护性。5. 参与前端技术选型、架构设计和团队代码规范的建设任职要求：1. 精通 React：深刻...,专业技术服务,http://jobs.zhaopin.com/CC580462620J40828921114.htm,500-999人,2025-12-17 16:17:45,10000.0,16000.0,12.0
web前端工程师,南京,南京功城狮网络科技有限公司,本科,3-5年,"web前端,CSS,JavaScript,ES6,Vue,Canvas,WebGL,Webpack",,前端1人1. 精通 HTML、CSS 与原生 JavaScript，能够解决兼容性问题并实现复杂的页面交互。2. 熟练掌握 ES6+ 语法及模块化开发，具备 Vue 技术栈（Vue 2/3 及其生态）的实际项目经验。3. 熟悉 Canvas/WebGL 渲染原理，有使用 AntV（G6、X6 等）或类似可视化库开发 2D 拓扑图、流程图等项目的经验。4. 能够设计并实现复杂的前端状态管理方案（如 ...,计算机软件,http://jobs.zhaopin.com/CC386029230J40847159913.htm,20-99人,2025-12-17 12:50:54,,,
