职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
低空经济系统架构师（无人机/储能/通信方向）(J10573),南京,康尼公司,硕士,3-5年,"Python,C语言,嵌入式技术",15000-20000,岗位职责:作为低空经济核心技术团队成员，您将负责：1.系统架构设计：主导低空经济配套设备（如无人机、机具、换电站、储能系统等）的整体系统架构设计，包括功能模块划分、接口定义与详细方案输出。2.技术方案攻关：研究并设计无人机、机具、能源系统及通信（如GG通信、超远距图传）等领域的关键技术方案。3.前沿技术探索：开展蜂群控制、多传感器融合等前沿技术预研与落地。4.平台化建设：参与低空经济资源配置平台的...,电气机械/电力设备,http://jobs.zhaopin.com/CC120914190J40889142302.htm,1000-9999人,2025-12-25 16:14:38,15000.0,20000.0,12.0
高级研发经理,南京,希岩材料科技(南京)有限公司,硕士,5-10年,,12000-20000,岗位职责：1、负责领导和管理研发技术团队，推动技术创新、产品研发和生产工艺优化，并负责研发项目的规划、立项、执行和结项工作2、负责解决产品工艺不良及产品质量问题，对生产过程中的工艺技术质量问题进行分析和改进，提出有效的解决方案3、负责胶粘类产品胶水配方以及医用胶带类产品的开发和工艺研究、工艺验证及研发管理，并负责对产品由小试转入批量生产的配方及工艺的确认工作4、制定和完善产品标准、生产技术规范和工...,医疗设备/器械,http://jobs.zhaopin.com/CCL1488321190J40812816801.htm,20-99人,2025-12-25 10:59:36,12000.0,20000.0,12.0
数据开发工程师,南京,软通动力信息技术(集团)股份有限公司,本科,5-10年,"数据仓库,Sql,Hadoop,Flink,Spark",13000-22000,岗位职责:1.设计并实施数据开发项目，确保数据质量与精确度；2.参与数据处理流程，优化数据存储和提取方法；3.与团队合作，进行数据分析和报告编制；4.持续改进数据处理技术和流程。任职要求：1.具备较强的数据开发和分析能力；2.熟练掌握数据处理和可视化工具；3.能够独立解决数据开发过程中的技术难题；4.具有良好的团队合作能力和沟通技巧；5.注重细节，有责任心，能够在紧迫的时间期限内完成高质量的工作。,互联网,http://jobs.zhaopin.com/CC000544460J40758797516.htm,10000人以上,2025-10-17 14:56:33,13000.0,22000.0,12.0
（某国企）大数据开发工程师,南京,四川智服人力资源有限公司,本科,3-5年,"Java,Python,Sql,Hadoop,Flink",13000-20000,大数据开发工程师岗位职责：1、负责大数据平台及其应用的技术攻关与架构优化，结合业务需求持续提升平台的性能、稳定性与可靠性；2、主导低空经济及民航交通领域的数据仓库架构设计，涵盖数据采集、数据治理、离线/实时计算、指标体系建设及数据挖掘分析等全链路工作；3、协助企业大客户完成大数据平台的整体架构设计与搭建，并支持数据分析模型的构建与落地实施。任职要求：1、本科双一流以上 硕士：本科学历为一本，计算机...,人力资源服务,http://jobs.zhaopin.com/CC854626770J40882228602.htm,300-499人,2025-12-23 16:01:49,13000.0,20000.0,12.0
数据挖掘-风控方向,南京,车300,本科,1-3年,"机器学习,数据建模,文本挖掘,数据挖掘",10000-20000,岗位职责：1、能够深刻理解需求，撰写数据挖掘项目分析方案；2、对海量业务数据进行分析，深度挖掘数据之间关联特征，构建精准的指标体系；3、对文本进行相关分析与挖掘。任职要求：1、 统计、数学、计算机等专业本科及以上学历（最好是数据挖掘方向）；2、熟悉建模技术，数据挖掘技术，对构建算法模型有深刻理解，能针对不同的业务需求使用不同的建模分析算法且有自己的见解；3、 熟悉文本挖掘相关技术，熟练掌握文本挖掘...,IT服务,http://jobs.zhaopin.com/CC637006120J40092547314.htm,300-499人,2025-12-12 01:40:37,10000.0,20000.0,12.0
数据开发工程师,南京,软通动力信息技术(集团)股份有限公司,大专,5-10年,"数据架构,数据库开发,Java,Sql,Python",15000-20000,岗位内容：1. 参与设计、实现和维护数据管道和 ETL 流程。2. 进行数据处理和分析，确保数据质量和完整性。3. 支持用户在数据仓库中制定与需求相符的报表或 Dashboard。4. 协助其他团队成员处理数据相关问题并解决疑难杂症。任职要求：1. 熟悉至少一种主流数据库（Java 后端 且 掌握多种数据库的mysql es neo4j MongoDB Tidb)及 SQL 语言。2. 了解基础的...,互联网,http://jobs.zhaopin.com/CC000544460J40786174116.htm,10000人以上,2026-01-08 10:37:45,15000.0,20000.0,12.0
氧舱项目经理,南京,南京佰宝生物医疗科技有限公司,大专,5-10年,"后端开发,前端开发,客户端开发,氧舱",10000-20000,1.氧舱的研发、技术2.氧舱项目管理3.氧舱产业链,医美/健康服务,http://jobs.zhaopin.com/CCL1506408780J40904802808.htm,20-99人,2025-12-06 10:45:00,10000.0,20000.0,12.0
大数据开发工程师,南京,海颐软件,本科,3-5年,"Python,Scala,Flink,Spark,数据建模,数据库开发,数据中台开发",12000-20000,1、参与数据集成平台、大数据云平台设计与开发；2、负责大数据分析体系的规划、设计和建设；负责搭建或使用基于大数据技术体系的数据云平台，开发数据服务；3、负责项目级和平台级的数据治理工作，如：数据采集、数据开发、数据集成、数据整合与加工、实时计算等组件的设计与开发4、负责分析和开发电网、金融、交通等领域的大数据应用，实现拟合分析、分析建模、报表汇总、成果展示等功能；4、全日制本科及以上学历，计算机相...,计算机软件,http://jobs.zhaopin.com/CC176732310J40562337712.htm,1000-9999人,2025-12-05 13:32:38,12000.0,20000.0,12.0
数据开发工程师,南京,软通动力信息技术(集团)股份有限公司,本科,5-10年,"Java,数据开发,数据库开发,JAVA后端,数据库",12000-20000,1.参与多个传统/新能源汽车的数据项目研发；2.参与数据仓库架构设计与数据集市建设，通过数据+算法+工程化能力，处理和萃取数据，赋能业务与产品，建设EB级共享的数据平台；3.负责数据平台相关数据管理和管理工作，如研发规范、质量规范、保障规范的制定与推动实施落地，元数据管理、数据质量检查、数据分级管理等系统的设计、开发及应用，提升数据易用性、可用性及稳定性；4.快速输出并不断沉淀标准化的产品数据体系...,互联网,http://jobs.zhaopin.com/CC000544460J40785974116.htm,10000人以上,2026-01-07 15:13:05,12000.0,20000.0,12.0
微高压氧舱技术经理,南京,南京佰宝生物医疗科技有限公司,本科,5-10年,,11000-20000,一、职位概述作为公司民用微高压氧舱产品的技术核心与生产枢纽，本岗位将全面负责产品从设计输入到成功量产的全过程技术实现、工艺优化与质量把控。您将领导技术团队，确保产品符合安全标准与民用市场需求，并驱动生产技术的持续创新与迭代，为公司的市场扩张与品牌建设提供坚实的供应链保障。二、核心职责1. 技术转化与工艺设计：负责将研发部门的产品设计（包括标准舱与未来独家舱型）转化为可批量生产的工艺文件、作业指导书...,医美/健康服务,http://jobs.zhaopin.com/CCL1506408780J40904761008.htm,20-99人,2025-12-05 18:16:43,11000.0,20000.0,12.0
研发经理/主管,南京,江苏六道重工有限公司,大专,5-10年,,10000-20000,1.负责研发团队的管理和领导工作；2.制定并执行研发策略，确保项目按时交付和达到质量要求；3.参与技术方案的评审和决策，解决技术难题和风险；4.协调各部门之间的合作，推动项目的顺利进行；5.与高层管理层沟通，汇报研发进展和问题。 6.具有斗士提升机，螺旋输送机，皮带输送机项目管理经验,专用设备制造,http://jobs.zhaopin.com/CC822334030J40826268914.htm,100-299人,2025-11-29 21:55:43,10000.0,20000.0,12.0
数据开发,南京,软通动力信息技术(集团)股份有限公司,本科,5-10年,"Java,Python",15000-20000,岗位内容：1. 参与设计、实现和维护数据管道和 ETL 流程。2. 进行数据处理和分析，确保数据质量和完整性。3. 支持用户在数据仓库中制定与需求相符的报表或 Dashboard。4. 协助其他团队成员处理数据相关问题并解决疑难杂症。任职要求：1. 熟悉至少一种主流数据库（如 Oracle/MYSQL/SQL Server/PostgreSQL）及 SQL 语言。2. 了解基础的数据结构和算法，具...,互联网,http://jobs.zhaopin.com/CC000544460J40747198916.htm,10000人以上,2025-12-26 16:24:48,15000.0,20000.0,12.0
后端开发工程师（SaaS方向）,南京,杭州培慕科技有限公司,本科,5-10年,"Java,Go,Python,SpringCloud,Django,GIN,SAAS,分布式系统设计",15000-20000,岗位职责 1.架构设计与优化：主导或参与SaaS产品的整体技术架构设计，包括微服务拆分、分布式系统搭建、多租户架构实现、权限体系设计等，保障系统的高可用、高扩展性、安全性及性能指标。2.核心模块开发：负责SaaS产品核心业务模块的代码开发、单元测试及上线交付，攻克复杂技术难点，确保代码质量与功能稳定性。3.技术方案落地：针对SaaS场景的关键需求（如租户隔离、弹性扩容、数据备份与恢复、定制化配置等...,石油/石化,http://jobs.zhaopin.com/CC557744520J40767497916.htm,20-99人,2025-11-25 08:40:45,15000.0,20000.0,12.0
技术研发部长,南京,南京东南工业装备股份有限公司,本科,5-10年,,12000-20000,岗位职责： 1、主持技术部全面工作； 2、负责制订优化部门管理制度和工作流程； 3、负责技术疑问解答； 5、负责生产支持与技术研发任务计划制定与执行，按期交付； 6、完成公司领导安排的其他工作。 职位要求： 1、本科及以上学历，工科类相关专业； 2、5年以上技术管理或项目管理经验； 3、熟练应用主流电路设计软件，了解主流绘图软件和一般机械原理； 4、良好的计划和执行能力、协调能力和人际沟通能力，具...,电气机械/电力设备,http://jobs.zhaopin.com/CC201904710J40559106516.htm,20-99人,2025-11-06 10:57:05,12000.0,20000.0,12.0
解决方案架构师,南京,软通动力信息技术(集团)股份有限公司,本科,5-10年,"Java,Python,C++",10000-20000,语音助手IOT架构师：JD：1、负责跨品类IOT设备的语音助手系统架构设计与技术路线规划2、建立设备端与云端统一的通信协议与数据模型（如统一的设备控制API、语音事件协议）3、设计并实现设备端语音处理链路（唤醒->语音采集->识别->意图解析->控制执行）4、规划和实现多设备协同（如多音箱协作、房间感知、设备分布式控制）5、负责IOT SDK及中间件的设计、开发与维护，支持第三方设备快速接入。6、...,互联网,http://jobs.zhaopin.com/CC000544460J40769027316.htm,10000人以上,2025-12-21 01:45:16,10000.0,20000.0,12.0
仿真全栈架构师,南京,南京国睿信维软件有限公司,本科,5-10年,"架构设计,体系仿真,JAVA、VUE,全栈,AFSIM、XSIM",11000-20000,岗位职责：1.负责基于B/S架构的体系仿真软件前后端框架设计。2.主导引入Java、Vue开发技术到整体架构中，集成前台、后台及其他组件，推动软件整体架构的优化和演进。3.参与系统的技术选型和方案设计，对系统的性能进行监控和优化，及时解决架构层面出现的问题。4.与产品、业务等团队密切合作，理解业务需求并转化为技术实现方案，确保软件功能符合业务目标。任职需求：1.本科及以上学历，计算机相关专业，5年...,计算机软件,http://jobs.zhaopin.com/CC447383220J40792124407.htm,100-299人,2025-10-31 11:08:33,11000.0,20000.0,14.0
产品研发部/项目经理,南京,江苏中江数字建设技术有限公司,本科,3-5年,"Java,C语言,HTML,Lua,Ruby",11000-20000,岗位职责：1、根据研发项目的计划及管理规范，对项目的需求、研发、测试、交付等环节的进度、质量、人员进行有效的控制、监督和检查，确保按时按质完成项目；2、负责项目开发过程中关键问题的协调并推动各方资源进行解决，解决项目开发过程中遇到的质量问题和管理问题；3、负责开发团队人员的日常管理及培养；4、项目完成时需要项目总结，产生项目总结文档；5、组织智能化项目的开发和实施。岗位需求：计算机/软件工程/工程...,计算机软件,http://jobs.zhaopin.com/CCL1446292180J40957664804.htm,20-99人,2025-10-10 16:22:28,11000.0,20000.0,13.0
产品研发经理,南京,黄山钛可磨工业介质有限公司,硕士,5-10年,,15000-20000,我们正在寻找一位专业的研发经理，主要工作内容包括金属加工液，清洗防锈剂，金属防锈油，热处理淬火油等相关工业介质产品的研发工作，推动创新和技术实现。工作内容： 制定研发战略和计划，确保技术方向与业务需求一致； 组建和管理研发团队，进行项目分配和协调； 监督研发项目的进展和质量，确保按时交付； 与其他部门合作，协调资源，解决技术难题； 评估新技术和创新性解决方案的可行性并推动实施。岗位要求： 硕士及以...,化学原料/化学制品,http://jobs.zhaopin.com/CCL1472370040J40829707602.htm,20-99人,2025-09-27 17:29:04,15000.0,20000.0,13.0
遮阳研发经理,南京,大连光华采光通风工程有限公司,本科,3-5年,,10000-20000,"1、负责门电动天窗、电动遮阳等新产品结构的创新与设计工作，保证新产品结构的合理性、可靠性、新颖性;2、负责新产品开发中各个阶段的评审、试模、试产及量产的组织、协调和跟进工作，并解决过程中出现的技术问题;3、负责样品试制、改模，并按照确定的改模方案出改模资料，保证改模效果的达成；4、负责编写新产品开发过程中的各种技术文件,包括门窗产品设计图、加工生产图、相关配件辅助件的图纸设计等、确保过程控制文件符...",建材,http://jobs.zhaopin.com/CC374839710J40796913907.htm,100-299人,2025-09-25 10:20:05,10000.0,20000.0,12.0
技术经理,南京,南京星邺汇捷网络科技有限公司,本科,5-10年,Java,15000-20000,岗位职责：1、参与项目的方案讨论、需求调研和架构设计；2、能指导开发人员根据需求完成设计和开发工作；3、领导开发团队完成系统开发和维护的各项工作。任职要求：1、本科及以上学历，五年以上软件开发经验； 2、有较强的团队管理经验和方法论；3、有良好的需求调研、挖掘、分析、引导和归纳能力；4、有调研报告和需求规格说明书编写能力；5、具备高度的责任心，团队合作精神。,计算机软件,http://jobs.zhaopin.com/CC307490988J90250033000.htm,300-499人,2025-09-19 00:05:22,15000.0,20000.0,12.0
智能体开发工程师,南京,北京南瑞普瑞用电技术有限公司,本科,3-5年,"智能体系统,智能体自动化",15000-20000,工作单位：用电公司一、岗位职责1、负责开发基于大模型的智能体系统，设计任务分解、记忆管理、工具调用等核心模块。2、负责开发智能体自动化工作流，能够设计并实现高效的智能体任务处理逻辑。3、负责对接公司各业务系统API、小模型、数据库等工具，扩展智能体功能边界，实现大模型能力和系统已有能力的整合。二、任职要求1、本科及以上学历（计算机、电气工程、数学、人工智能等相关专业），具有良好的沟通协调能力、逻辑...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CC152943610J40846879515.htm,100-299人,2025-09-15 17:21:26,15000.0,20000.0,12.0
后端开发负责人,南京,生兴防治,本科,5-10年,"Java,后端开发",10000-20000,职位描述1.主导后端开发团队的管理工作，负责部门基础设施搭建，确保系统的高性能，高可用，可扩展性；2.承接厅端业务功能的需求分析、架构设计、模块设计以及后续开发和维护；3.制定开发规范，保证系统设计和编码质量，推进项日管理进度，按时高质量完成产品的交付；4.优化现有系统的性能，解决系统中的关键问题和技术难题。职位要求1.统招本科及以上学历，计算机或其他相关专业，5年以上后端开发经验，2年以上团队管...,农/林/牧/渔,http://jobs.zhaopin.com/CC419321080J40782721609.htm,100-299人,2025-09-11 10:43:26,10000.0,20000.0,12.0
数据治理管理岗,南京,南京干部测评与高层人才服务中心,硕士,3-5年,"系统运维,Java,Python,数据治理",,招聘程序 （一）报名和网上资格审查（只接受网上报名，投递渠道已官网投递链接：https://www.njgcrc.gov.cn/ 此链接为准。） 1. 时间：2025年8月11日-2025年9月7日 2. 报名路径：在电脑端搜索网址：www.njgcrc.gov.cn（南京水务集团有限公司招聘公告），使用“我的南京”app扫码认证登录后，如实填写个人信息及完善简历，浏览查看职位详情，投递简历（每人...,社团/组织/社会保障,http://jobs.zhaopin.com/CC145910930J40705297706.htm,20-99人,2025-09-07 00:35:42,,,
副技术经理,南京,南京汇海交通科技有限公司,硕士,3-5年,"Java,CSS,HTML,JavaScript",11000-20000,岗位描述与职责：1、协助技术经理技术管理落地，参与担任核心技术开发与技术难点攻关； 2、协助技术经理处理日常管理事务和编写核心技术文档； 3、在技术经理缺位时，临时承担本项目团队统筹协调，参与突发事件应急处理，推动问题快速响应与解决。 具备技能及工作经验： 1. 精通 Java 编程语言及面向对象编程思想，熟练掌握 JDK 核心类库，具备扎实的多线程、IO、集合框架等底层知识。 2.深入理解 Sp...,计算机软件,http://jobs.zhaopin.com/CCL1265268360J40941352004.htm,100-299人,2025-08-14 10:00:14,11000.0,20000.0,12.0
大数据研发经理,南京,国基北盛(南京)科技发展有限公司,本科,5-10年,Java,15000-20000,"工作职麦1、负麦协助总经理开展公司数据中台的统一调度平台、为海量数据和业务系统提供可靠的业务能力支撑。2、协助管理公司云计算大数据产品的研发立项与技术开发工作，负责云计算大数据平台的基础工具和平台的研发和维护,3、负麦研究云计算大数据相关关键技术架构和解决方案，主导研发难点攻关，组织解决项目开发过程中的重大技术问题，参与并保证对客户需求的技术满足:4、完成云计算大数据产品更新后续的跟进，并组织相关...",计算机软件,http://jobs.zhaopin.com/CCL1251665420J40650838501.htm,100-299人,2025-02-17 10:51:09,15000.0,20000.0,12.0
大数据经理,南京,南京迈特望科技股份有限公司,本科,5-10年,"数据治理,数据建模,数据仓库",18000-19000,[岗位职责]:1、主导数据管理的实施，负责数据治理相关工作，包括元数据管理、数据标准管理、数据质量管理和数据资产管理等;家电2、负责数据资源梳理，构建数据标准、模型标准、数据目录、数据字典、数据地图等数据治理相关工作;3、负责抽象业务需求，对业务进行精准的分类、分级、分域，设计逻辑模型与物理模型，设计数据仓库层级架构，指导开发人员实施工作;4、负责数据仓库的整体规划设计，熟悉大数据管理概念，设计高...,计算机软件,http://jobs.zhaopin.com/CC142971790J40819660511.htm,1000-9999人,2026-01-10 01:34:15,18000.0,19000.0,12.0
技术经理,南京,南京汇海交通科技有限公司,本科,3-5年,"Java,CSS,HTML",12000-20000,岗位描述与职责：1、基础平台开发和对接，参与担任核心技术开发与技术难点攻关； 2、协助其他技术经理处理日常管理事务和编写核心技术文档； 3、在技术经理缺位时，参与突发事件应急处理，推动问题快速响应与解决。 具备技能及工作经验： 1. 精通 Java 编程语言及面向对象编程思想，熟练掌握 JDK 核心类库，具备扎实的多线程、IO、集合框架等底层知识。 2.深入理解 Spring 生态技术栈，包括 S...,计算机软件,http://jobs.zhaopin.com/CCL1265268360J40941376004.htm,100-299人,2025-08-14 09:59:56,12000.0,20000.0,12.0
数据模型技术经理,南京,南京顺亿科技有限公司,本科,5-10年,"数据建模,数据治理",15000-18000,学历：一本及以上学历。专业：数据工程、软件工程及相关专业。[岗位职责]:1、主导数据管理的实施，负责数据治理相关工作，包括元数据管理、数据标准管理、数据质量管理和数据资产管理等;家电2、负责数据资源梳理，构建数据标准、模型标准、数据目录、数据字典、数据地图等数据治理相关工作;3、负责抽象业务需求，对业务进行精准的分类、分级、分域，设计逻辑模型与物理模型，设计数据仓库层级架构，指导开发人员实施工作;...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CCL1272790570J40746118606.htm,20-99人,2026-01-10 01:17:30,15000.0,18000.0,12.0
技术经理（数据模型）,南京,南京迈特望科技股份有限公司,本科,3-5年,"数据治理,数据建模",18000-19000,部门：智能发电与海外部学历：统招一本及以上学历。专业：数据工程、软件工程及相关专业。[岗位职责]:1、主导数据管理的实施，负责数据治理相关工作，包括元数据管理、数据标准管理、数据质量管理和数据资产管理等;家电2、负责数据资源梳理，构建数据标准、模型标准、数据目录、数据字典、数据地图等数据治理相关工作;3、负责抽象业务需求，对业务进行精准的分类、分级、分域，设计逻辑模型与物理模型，设计数据仓库层级架...,计算机软件,http://jobs.zhaopin.com/CC142971790J40819616911.htm,1000-9999人,2026-01-10 01:34:15,18000.0,19000.0,12.0
BI数据开发工程师（常州、南京）,南京,上海森储科技有限公司,本科,5-10年,"Python,SQL,报表开发,数据清洗,数据治理,Kettle,FineReport",16000-18000,仔细看描述投简历哦 ！！！地址：上市公司总部在深圳，是常州、南京分公司需求， 签订灵活用工合同。甲方长期需求，工作表现好者，甲方会长期留下来。了解SAP顾问灵活用工模式合作者优先适合人群：30岁以前期望有大型制造业项目经验，对将来有规划进大企业上班具有更优越的竞争力。35岁以后，有各种大型项目经验，不甘于普通岗位低收入人群。工作经验：，有制造业行业相关系统开发经验，优先录用 工具使用： Kettl...,IT服务,http://jobs.zhaopin.com/CCL1504014780J40834002114.htm,20-99人,2026-01-08 01:38:52,16000.0,18000.0,12.0
ETL开发工程师（南京）(J15026),南京,先进数通,本科,3-5年,"SQL,Shell,DataStage,Informatica,Oracle,DB2,GaussDB,数据开发,报表开发,数仓开发,Hadoop",10000-18000,岗位职责:1、使用ETL(DataStage)对第三方信息系统数据进行提取、清洗、转换和整合；2、负责项目的ETL设计、实现以及优化;3、数据下发及供数下游系统使用;任职要求:1、计算机相关专业本科以上学历，熟悉数据分析与数据挖掘理论；2、熟练掌握DataStage、Kettle、Informatica等至少一种ETL工具的使用;3、熟练掌握Oracle、MySQL、DB2等至少两种主流数据库的使...,IT服务,http://jobs.zhaopin.com/CC000432190J40781172516.htm,1000-9999人,2025-12-16 10:30:33,10000.0,18000.0,12.0
