职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
数据治理管理岗,南京,南京干部测评与高层人才服务中心,硕士,3-5年,"系统运维,Java,Python,数据治理",,招聘程序 （一）报名和网上资格审查（只接受网上报名，投递渠道已官网投递链接：https://www.njgcrc.gov.cn/ 此链接为准。） 1. 时间：2025年8月11日-2025年9月7日 2. 报名路径：在电脑端搜索网址：www.njgcrc.gov.cn（南京水务集团有限公司招聘公告），使用“我的南京”app扫码认证登录后，如实填写个人信息及完善简历，浏览查看职位详情，投递简历（每人...,社团/组织/社会保障,http://jobs.zhaopin.com/CC145910930J40705297706.htm,20-99人,2025-09-07 00:35:42,,,
数据开发工程师,南京,软通动力信息技术(集团)股份有限公司,本科,5-10年,"数据仓库,Sql,Hadoop,Flink,Spark",13000-22000,岗位职责:1.设计并实施数据开发项目，确保数据质量与精确度；2.参与数据处理流程，优化数据存储和提取方法；3.与团队合作，进行数据分析和报告编制；4.持续改进数据处理技术和流程。任职要求：1.具备较强的数据开发和分析能力；2.熟练掌握数据处理和可视化工具；3.能够独立解决数据开发过程中的技术难题；4.具有良好的团队合作能力和沟通技巧；5.注重细节，有责任心，能够在紧迫的时间期限内完成高质量的工作。,互联网,http://jobs.zhaopin.com/CC000544460J40758797516.htm,10000人以上,2025-10-17 14:56:33,13000.0,22000.0,12.0
AI数据工程师,南京,江苏中源售电有限公司,本科,1-3年,"多模态算法,机器学习,大模型算法,PyTorch,Python,C++,Java",10000-20000,食堂免费提供，年终奖，免费停车，五险一金，团建活动，公司提供资源；岗位职责：1. 机器学习、运筹学领域的研发工作，包括但不限于数据降维、特征提取、分类聚类、线性/非线性回归，整数规划等；2. 时间序列数据的分析和预测相关工作；3. 电力交易的策略研究和回测系统的研发；任职要求：1.使用Python，熟悉机器学习方法，熟悉统计理论。 有电力，或者金融背景更优；有数学/计算机相关专业背景优先；2.具备...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CC603499330J40700269011.htm,100-299人,2025-07-30 13:46:23,10000.0,20000.0,12.0
数据分析师,南京,江苏裕星华禹投资管理有限公司,本科,经验不限,"Python,数据建模,报表开发",12000-20000,嘿，数据分析达人！我们正在找你，一起用数据解锁公司的潜力！你的工作将是收集、清洗、整合数据，让它们变得可视化和有意义。通过你的分析，我们将做出更明智的决策。如果你满足以下条件，就快来加入我们吧！ 本科及以上学历，学点统计学、数学什么的就更好了； 有几年数据分析经验，新手也没关系，我们带你飞； 熟练掌握Excel、R、Python等数据分析工具； 头脑灵活，善于沟通； 对数据有敏锐的洞察力。（一）岗...,投资/融资,http://jobs.zhaopin.com/CCL1485088450J40677414916.htm,20人以下,2025-04-25 19:16:13,12000.0,20000.0,13.0
数据开发工程师,南京,软通动力信息技术(集团)股份有限公司,大专,5-10年,"数据架构,数据库开发,Java,Sql,Python",15000-20000,岗位内容：1. 参与设计、实现和维护数据管道和 ETL 流程。2. 进行数据处理和分析，确保数据质量和完整性。3. 支持用户在数据仓库中制定与需求相符的报表或 Dashboard。4. 协助其他团队成员处理数据相关问题并解决疑难杂症。任职要求：1. 熟悉至少一种主流数据库（Java 后端 且 掌握多种数据库的mysql es neo4j MongoDB Tidb)及 SQL 语言。2. 了解基础的...,互联网,http://jobs.zhaopin.com/CC000544460J40786174116.htm,10000人以上,2026-01-08 10:37:45,15000.0,20000.0,12.0
大数据经理,南京,南京迈特望科技股份有限公司,本科,5-10年,"数据治理,数据建模,数据仓库",18000-19000,[岗位职责]:1、主导数据管理的实施，负责数据治理相关工作，包括元数据管理、数据标准管理、数据质量管理和数据资产管理等;家电2、负责数据资源梳理，构建数据标准、模型标准、数据目录、数据字典、数据地图等数据治理相关工作;3、负责抽象业务需求，对业务进行精准的分类、分级、分域，设计逻辑模型与物理模型，设计数据仓库层级架构，指导开发人员实施工作;4、负责数据仓库的整体规划设计，熟悉大数据管理概念，设计高...,计算机软件,http://jobs.zhaopin.com/CC142971790J40819660511.htm,1000-9999人,2026-01-10 01:34:15,18000.0,19000.0,12.0
数据模型技术经理,南京,南京顺亿科技有限公司,本科,5-10年,"数据建模,数据治理",15000-18000,学历：一本及以上学历。专业：数据工程、软件工程及相关专业。[岗位职责]:1、主导数据管理的实施，负责数据治理相关工作，包括元数据管理、数据标准管理、数据质量管理和数据资产管理等;家电2、负责数据资源梳理，构建数据标准、模型标准、数据目录、数据字典、数据地图等数据治理相关工作;3、负责抽象业务需求，对业务进行精准的分类、分级、分域，设计逻辑模型与物理模型，设计数据仓库层级架构，指导开发人员实施工作;...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CCL1272790570J40746118606.htm,20-99人,2026-01-10 01:17:30,15000.0,18000.0,12.0
数据开发工程师,南京,软通动力信息技术(集团)股份有限公司,本科,5-10年,"Java,数据开发,数据库开发,JAVA后端,数据库",12000-20000,1.参与多个传统/新能源汽车的数据项目研发；2.参与数据仓库架构设计与数据集市建设，通过数据+算法+工程化能力，处理和萃取数据，赋能业务与产品，建设EB级共享的数据平台；3.负责数据平台相关数据管理和管理工作，如研发规范、质量规范、保障规范的制定与推动实施落地，元数据管理、数据质量检查、数据分级管理等系统的设计、开发及应用，提升数据易用性、可用性及稳定性；4.快速输出并不断沉淀标准化的产品数据体系...,互联网,http://jobs.zhaopin.com/CC000544460J40785974116.htm,10000人以上,2026-01-07 15:13:05,12000.0,20000.0,12.0
技术经理（数据模型）,南京,南京迈特望科技股份有限公司,本科,3-5年,"数据治理,数据建模",18000-19000,部门：智能发电与海外部学历：统招一本及以上学历。专业：数据工程、软件工程及相关专业。[岗位职责]:1、主导数据管理的实施，负责数据治理相关工作，包括元数据管理、数据标准管理、数据质量管理和数据资产管理等;家电2、负责数据资源梳理，构建数据标准、模型标准、数据目录、数据字典、数据地图等数据治理相关工作;3、负责抽象业务需求，对业务进行精准的分类、分级、分域，设计逻辑模型与物理模型，设计数据仓库层级架...,计算机软件,http://jobs.zhaopin.com/CC142971790J40819616911.htm,1000-9999人,2026-01-10 01:34:15,18000.0,19000.0,12.0
python软件工程师（数据分析方向）,南京,江苏南大尚诚高科技实业有限公司,本科,1-3年,"Pandas,NumPy,机器学习",13000-18000,岗位职责：1.数据调研与分析：负责Python数据分析及相关领域热门及前沿技术的调研2.深入研究业务数据，挖掘数据背后的规律和趋势，为业务决策提供有力支持。数据分析与模型构建：岗位要求：1.本科以上学历，计算机相关专业；2.开发工作经验；3.有扎实的数据结构和算法基础，熟悉面向对象编程;4.熟练使用Python和相关的numpy、pandas、Matplotlib、requests等库；5.熟悉L...,互联网,http://jobs.zhaopin.com/CC191016310J40905296108.htm,20-99人,2026-01-09 01:21:25,13000.0,18000.0,13.0
数据开发,南京,软通动力信息技术(集团)股份有限公司,本科,5-10年,"Java,Python",15000-20000,岗位内容：1. 参与设计、实现和维护数据管道和 ETL 流程。2. 进行数据处理和分析，确保数据质量和完整性。3. 支持用户在数据仓库中制定与需求相符的报表或 Dashboard。4. 协助其他团队成员处理数据相关问题并解决疑难杂症。任职要求：1. 熟悉至少一种主流数据库（如 Oracle/MYSQL/SQL Server/PostgreSQL）及 SQL 语言。2. 了解基础的数据结构和算法，具...,互联网,http://jobs.zhaopin.com/CC000544460J40747198916.htm,10000人以上,2025-12-26 16:24:48,15000.0,20000.0,12.0
BI数据开发工程师（常州、南京）,南京,上海森储科技有限公司,本科,5-10年,"Python,SQL,报表开发,数据清洗,数据治理,Kettle,FineReport",16000-18000,仔细看描述投简历哦 ！！！地址：上市公司总部在深圳，是常州、南京分公司需求， 签订灵活用工合同。甲方长期需求，工作表现好者，甲方会长期留下来。了解SAP顾问灵活用工模式合作者优先适合人群：30岁以前期望有大型制造业项目经验，对将来有规划进大企业上班具有更优越的竞争力。35岁以后，有各种大型项目经验，不甘于普通岗位低收入人群。工作经验：，有制造业行业相关系统开发经验，优先录用 工具使用： Kettl...,IT服务,http://jobs.zhaopin.com/CCL1504014780J40834002114.htm,20-99人,2026-01-08 01:38:52,16000.0,18000.0,12.0
ETL开发工程师（南京）(J15026),南京,先进数通,本科,3-5年,"SQL,Shell,DataStage,Informatica,Oracle,DB2,GaussDB,数据开发,报表开发,数仓开发,Hadoop",10000-18000,岗位职责:1、使用ETL(DataStage)对第三方信息系统数据进行提取、清洗、转换和整合；2、负责项目的ETL设计、实现以及优化;3、数据下发及供数下游系统使用;任职要求:1、计算机相关专业本科以上学历，熟悉数据分析与数据挖掘理论；2、熟练掌握DataStage、Kettle、Informatica等至少一种ETL工具的使用;3、熟练掌握Oracle、MySQL、DB2等至少两种主流数据库的使...,IT服务,http://jobs.zhaopin.com/CC000432190J40781172516.htm,1000-9999人,2025-12-16 10:30:33,10000.0,18000.0,12.0
大数据开发-南京,南京,成都迈思信息技术有限公司,本科,3-5年,"数据中台开发,Java,Hadoop",13000-18000,岗位内容：1. 负责设计、开发和维护大型数据处理系统。2. 制定和执行数据编码、测试和部署策略。3. 维护现有的数据集成和 ETL 流程，并对其进行优化。4. 跟踪新技术和趋势，推动公司数据技术发展方向。任职要求：1. 至少三年以上数据领域相关的工作经验。2. 熟悉至少一种主流编程语言（如 Python/Java/Scala），有扎实的编码能力。3. 精通 Hadoop 生态系统中的工具和技术。4...,计算机软件,http://jobs.zhaopin.com/CC153170410J40822187402.htm,1000-9999人,2025-11-28 10:51:40,13000.0,18000.0,12.0
大数据开发-南京-外包,南京,北京银丰新融科技开发有限公司,硕士,3-5年,"数仓开发,Oracle,Flink",13000-18000,四年及以上的工作经验一、熟悉hadoop、hive、spark或kafka等大数据技术；二、熟悉Flink实时计算引擎；三、熟悉实时数仓理念，熟悉离线数仓、实时数据处理；四、熟悉Java、python或scala；五、熟悉redis、habse等数据库；,计算机软件,http://jobs.zhaopin.com/CC121069040J40841383313.htm,1000-9999人,2025-11-12 15:22:32,13000.0,18000.0,12.0
后端大数据开发工程师,南京,南京华飞数据技术有限公司,本科,3-5年,"Java,Hadoop,Flink",12000-18000,岗位职责： 1. 参与项目需求分析、设计工作，根据需求编写设计文档。 2. 负责项目中数据接入处理、存储组织、分析应用等后端环节的开发工作。 3. 对接项目上下游环节，完成接口设计开发，与团队中其他岗位同事协同合作完成项目交付。 4. 根据团队要求，按时完成上级安排的技术调研、文档编写、项目开发、测试运维等任务。 岗位要求： 1. 熟练使用Java，有良好的编程开发能力。 2. 掌握大数据相关技术...,计算机软件,http://jobs.zhaopin.com/CC650334030J40790376014.htm,300-499人,2025-10-17 00:27:02,12000.0,18000.0,12.0
大数据开发工程师（出差）,南京,软通动力信息技术(集团)股份有限公司,本科,10年以上,"数据建模,数据架构,数据治理,Shell",17000-18000,8-10年工作经验的，懂模型设计的大数据开发,互联网,http://jobs.zhaopin.com/CC000544460J40759891716.htm,10000人以上,2025-09-23 17:20:12,17000.0,18000.0,12.0
数据开发（南京，统本计算机）,南京,北京银丰新融科技开发有限公司,本科,3-5年,"Java,Python,Scala",13000-18000,一、熟悉hadoop、hive、spark或kafka等大数据技术；二、熟悉Flink实时计算引擎；三、熟悉实时数仓理念，熟悉离线数仓、实时数据处理；四、熟悉Java、python或scala；五、熟悉redis、habse等数据库；,计算机软件,http://jobs.zhaopin.com/CC121069040J40838858413.htm,1000-9999人,2025-11-04 10:12:07,13000.0,18000.0,12.0
数据分析师（规则向）,南京,南京莱斯网信技术研究院有限公司,本科,1-3年,"Python,NLP,MySQL",11000-17000,岗位职责1.技术调研与框架搭建：负责复杂规则（正则表达式、语义规则）扩充的前沿技术调研，完成技术选型，并搭建可扩展的检测基础框架。包括：o深入研究正则表达式进阶技巧与优化模式。o探索与尝试混合错误生成算法（如基于随机序列的编辑操作组合）。o调研并整合语义感知的检测方法与模型。2.工具开发与方案落地：o开发基于语义感知的易错点智能挖掘工具，提升规则发现效率。o实现能够处理复杂变体与错误模式的正则表达...,网络/信息安全,http://jobs.zhaopin.com/CC860406460J40741950706.htm,100-299人,2026-01-09 01:16:17,11000.0,17000.0,15.0
数据开发工程师,南京,软通动力信息技术(集团)股份有限公司,本科,3-5年,"数据架构,数据库开发,JAVA开发,Java,Sql,Hadoop,Flink,ES,Neo4j,MongoDB",14000-17000,岗位内容：1. 负责设计、开发和维护大型数据处理系统。2. 制定和执行数据编码、测试和部署策略。3. 维护现有的数据集成和 ETL 流程，并对其进行优化。任职要求：1. 至少三年以上数据领域相关的工作经验。2. 掌握Java编程语言及熟悉其他开发语言（如 Python/Scala），有扎实的编码能力。3. 精通 Hadoop 生态系统中的工具和技术。4. 熟悉云计算平台和容器化技术，并具备相关调试...,互联网,http://jobs.zhaopin.com/CC000544460J40781741916.htm,10000人以上,2025-12-17 15:57:40,14000.0,17000.0,12.0
大数据开发工程师,南京,深圳市睿服科技有限公司,本科,5-10年,"ETL,数据库开发,Java,Flink,Spark,Kafka",13000-17000,1、协助大数据的ETL开发工作，支持复杂逻辑的处理，研发数据产品；2、协助参与需求分析、数据模型的设计和优化，提升数据质量与计算性能；3. 持续优化现有的数据处理流程，提高系统的可靠性和可拓展性；4. 协助系统的设计与开发任务，协作与产品经理、测试、运维人员等进行项目需求讨论和问题解决。 任职要求 1. 精通Java核心技术、深入理解面向对象编程思想，熟悉主流开源应用框架，如Spring、Spri...,IT服务,http://jobs.zhaopin.com/CC603465980J40762170709.htm,1000-9999人,2025-11-22 09:04:38,13000.0,17000.0,12.0
ETL开发工程师,南京,青岛易联万家科技有限公司南京分公司,本科,1-3年,"Java,SQL,DataX,Oracle,MySQL,数仓开发,数据开发,Hive",13000-16000,"职位要求：ETL开发经验、SQL、PYTHON、JAVA、Hive、有数仓开发经验、会FineDatalink及FineReport1、学历专业：计算机科学、信息技术、统计或相关专业本科及以上学历。2、ETL开发：具备2年及以上数据开发或ETL开发经验，熟练掌握至少一种ETL工具（如 Kettle, DataX, Informatica 等）或具备使用 SQL、Python（Pandas）、She...",计算机软件,http://jobs.zhaopin.com/CC554551630J40799417507.htm,100-299人,2026-01-09 01:18:17,13000.0,16000.0,12.0
数据产品开发工程师,南京,南京宁卫医药集团有限公司,本科,3-5年,SQLite,13000-16000,职责描述1、梳理业务需求，将业务逻辑转化为数据模型规范，定义表结构、字段属性、主外键关系及索引 / 分区策略；2、协同/独立开发、数据分析团队，保障数据模型适配与后续用数需求及技术支持；3、优化现有模型性能（如查询效率、存储成本），跟进模型上线后的迭代维护，解决数据链路中的模型相关问题；4、协同团队解决数据处理中的技术难题，提升数据质量和系统稳定性。5、处理运维过程中出现的技术问题，及时优化系统配...,零售/批发,http://jobs.zhaopin.com/CC554835520J40849585103.htm,100-299人,2025-12-23 00:24:02,13000.0,16000.0,12.0
大数据开发工程师(现场面试）,南京,成都迈思信息技术有限公司,本科,3-5年,"Java,数据开发,Spark,Kafka",14000-16000,岗位职责： 1、协助大数据的ETL开发工作，支持复杂逻辑的处理，研发数据产品；2、协助参与需求分析、数据模型的设计和优化，提升数据质量与计算性能；3. 持续优化现有的数据处理流程，提高系统的可靠性和可拓展性；4. 协助系统的设计与开发任务，协作与产品经理、测试、运维人员等进行项目需求讨论和问题解决。任职资格: 1. 精通Java核心技术、深入理解面向对象编程思想，熟悉主流开源应用框架，如Sprin...,计算机软件,http://jobs.zhaopin.com/CC153170410J40779120902.htm,1000-9999人,2025-11-17 14:14:45,14000.0,16000.0,12.0
数据治理开发,南京,北京青麦科技有限公司,本科,5-10年,"数据治理,ETL,数据开发,Java,Python,Sql,Hadoop,hive,政务数据",12000-16000,学历及经验要求：（1）大学本科及以上学历，理工科等相关专业毕业；（2）具有5年及以上数据开发、数据治理经验。 技能要求：（1）熟悉大数据原理，熟练掌握Linux/Shell；精通标准数据库SQL语言，具备SQL优化、数据库性能调优能力；具备JAVA编程、接口开发能力；（2）熟悉hadoop生态圈，包括Hbase、Hive、Spark等大数据的技术，有大数据平台开发经验，能独立进行数据清洗、建模等数...,计算机软件,http://jobs.zhaopin.com/CC681087020J40901335815.htm,100-299人,2025-11-07 09:25:13,12000.0,16000.0,12.0
大数据开发工程师,南京,南京中创长天智能科技有限公司,本科,1-3年,"数据治理,Sql,Python,数据架构",12000-16000,岗位内容：1. 参与设计、实现和维护数据管道和 ETL 流程。2. 进行数据处理和分析，确保数据质量和完整性。3. 支持用户在数据仓库中制定与需求相符的报表或 Dashboard。4. 协助其他团队成员处理数据相关问题并解决疑难杂症。任职要求：1. 熟悉至少一种主流数据库（如 Oracle/MYSQL/SQL Server/PostgreSQL）及 SQL 语言。2. 了解基础的数据结构和算法，具...,计算机软件,http://jobs.zhaopin.com/CCL1337597170J40836340113.htm,100-299人,2025-10-25 11:19:28,12000.0,16000.0,13.0
大数据开发工程师,南京,成都迈思信息技术有限公司,本科,3-5年,"数据治理,数据架构,Sql,Hadoop,Spark",14000-16000,岗位职责： 1、协助梳理业务逻辑模型，管理和建设数据体系，根据数据进行业务分析。2、协助数据仓库及BI项目的建设需求调研、业务沟通、数据分析，整理需求说明书、数据调研报告、数据分析报告；3、协助设计数据仓库的模型结构、ETL流程及mapping逻辑，数据仓库及BI项目的系统与业务系统的接口设计和确认工作；4、协助对数据进行各个维度的分析和提取，最好有建模经验；5、参与数据仓库架构设计和ETL任务的...,计算机软件,http://jobs.zhaopin.com/CC153170410J40838659702.htm,1000-9999人,2025-11-17 10:46:50,14000.0,16000.0,12.0
数据开发（驻场银行）,南京,东华软件股份公司,本科,3-5年,"数据治理,ETL,Sql,Python,银行项目",,"招聘要求： 岗位：数据开发岗工作内容：大集中报送，east，一表通数据开发，1104等监管报送数据开发要求：1.熟悉hadoop,hive,spark,kafka等大数据平台技术2.熟悉离线数仓，数据开发流程3.熟悉linux基础操作命令，熟悉shell脚本编写，能独立进行大数据组件部署4.熟悉redis,hbase等数据存储技术7.有监管类报送数据库开发经验的优先。",计算机软件,http://jobs.zhaopin.com/CC193399810J40776176007.htm,1000-9999人,2026-01-11 00:50:01,,,
大数据开发工程师,南京,外企德科数字技术有限公司,本科,经验不限,"数据库开发,Java,C++,Python",10000-15000,岗位职责：1. 独立负责软件模块的设计、开发、测试与维护，确保系统稳定高效。2. 分析并解决现有业务中的技术难题，提供可靠的技术解决方案。3. 合理管理任务优先级，保障代码质量与项目进度，对最终产品体验负责。4. 参与技术讨论与团队协作，积极分享经验，共同提升团队技术水平。任职要求：1. 统招本科及以上学历，计算机相关专业优先。2. 精通 Java/Go/Python/C++ 中至少一门语言，具备...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40837069305.htm,10000人以上,2026-01-11 00:27:04,10000.0,15000.0,12.0
数据分析师,南京,南京答案智能科技中心(有限合伙),本科,经验不限,"Python,数据分析,Sql",,答案智能团队，专研于人工智能交易领域，由原华为工程师带队，组建于2019年8月，负责与投资相关的信息数据深挖及软件开发，后台技术支持，智能算法等等。由资深IT人员、资深私募行业人员合伙创立的立志于在人工智能交易领域为私募基金提供技术支持。 岗位职责： 1、负责收集、分析和处理各种交易数据，对数据进行回测评价、风险分析并给出产品化建议； 2、负责策略实盘跟踪、更新改进和数据统计分析； 3、负责相关信...,IT服务,http://jobs.zhaopin.com/CC834778370J40826481510.htm,20-99人,2026-01-10 01:31:00,,,
数据治理工程师,南京,国机数字科技有限公司,本科,3-5年,,,岗位职责:1.带领团队开展数据治理相关项目，负责从客户需求调研、现状分析、方案设计到落地交付的全流程管理；主导数据治理蓝图规划、实施方案制定及实施路线设计，指导客户数据战略制定与落地，保障各类数据治理项目高效协同与交付；2.负责数据治理体系搭建与专业方案设计，提供全流程技术与方法支持；牵头制定数据治理相关制度、管理办法、流程规范，推动制度落地与长效运作；主导数据标准、数据质量、数据安全等核心领域的...,计算机软件,http://jobs.zhaopin.com/CCL1472344680J40910838608.htm,300-499人,2026-01-09 10:42:23,,,
