职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
机器视觉算法工程师,厦门,厦门彼格科技有限公司,硕士,无经验,"图像识别产品,智能硬件,机器视觉检测设备,OpenCV,HALCON,Python,PyTorch,C++",1-1.8万·13薪,岗位职责：1、负责2D/3D视觉算法研发，包括缺陷检测、尺寸测量、定位识别等2、开展深度学习在视觉检测中的应用研究与工程落地3、完成算法优化、模型训练与部署，提升检测精度与速度4、编写技术文档，支持项目现场调试与问题解决任职要求：1、计算机、自动化、图像处理、机器学习、深度学习等方向2、精通Python/C++，掌握OpenCV、PyTorch/TensorFlow等框架,电子/半导体/集成电路,http://jobs.zhaopin.com/CC278744130J40904128308.htm,100-299人,2026-01-02 01:18:51
机器视觉应用工程师(AOI),厦门,达昊(厦门)制造有限公司,学历不限,经验不限,图像识别产品,1-1.8万,1、负责AOI和SPI编程和调试2、提高AOI和SPI检出能力，降低误判，提升产品直通率3、维护AOI和SPI设备的正常运转;4、参与设备AOI和SPI性能优化及操作流程改善工作;5、参与AOI和SPI设备的保养工作;,电子设备制造,http://jobs.zhaopin.com/CC445232680J40781926816.htm,10000人以上,2025-12-30 01:48:33
深度学习,厦门,厦门雅迅智联科技股份有限公司,本科,1-3年,"图像算法,智能驾驶,人工神经网络,Transformer,LSTM,PyTorch,Python,C++",1.2-1.8万·13薪,1、负责图像处理算法的嵌入式平台部署移植，以保证系统系统可以实时准确识别车辆前方的交通参与者、道路情况（车道线、路沿线及交通标识）及车内驾驶员状态；2、负责图像处理算法的持续迭代与改进，以确保能够满足自动驾驶系统的产品升级；3、负责部署和搭建图像算法的训练及性能测试平台，以确保图像识别的算法满足系统对环境感知的要求（分类、识别精度等）；4、与硬件及底软工程师紧密合作，确保算法在特定硬件上好的表现；...,物联网,http://jobs.zhaopin.com/CC138128960J40776109416.htm,1000-9999人,2025-12-25 01:47:21
AI应用开发工程师（厦门）,厦门,星网锐捷,本科,3-5年,"自然语言处理,机器视觉,深度学习,机器学习,AI AGENT",1.3-1.8万·13薪,【岗位职责】1、负责AI应用系统的设计、开发与优化，构建高效、可靠的AI产品；2、设计并实现AI agent 相关功能，开发具备自主决策、任务规划和动态适应能力的智能代理系统；3、基于 Python 技术栈进行核心功能开发，包括算法实现、模块集成和系统调试；4、与产品、算法团队紧密协作，将业务需求转化为技术方案并推动落地；5、持续关注AI领域前沿技术，引入创新解决方案，提升产品竞争力和技术壁垒。【...,运营商/增值服务,http://jobs.zhaopin.com/CC139189880J40819346605.htm,1000-9999人,2025-10-16 15:06:53
传统算法工程师,厦门,厦门思泰克智能科技股份有限公司,本科,3-5年,"图像算法,机器视觉,OpenCV,PyTorch,TensorFlow,C++",1-1.8万,工作职责：-负责SMT行业计算机视觉传统算法研发（非深度学习方向），实现产品快速迭代，满足业务产品需求。-研发方向主要为：缺陷识别，定位算法，量测功能，图像增强，3D成型等。-对现有算法进行评估、改进和优化，提高性能和鲁棒性。-与软件开发团队合作，将算法集成到产品和系统中。-跟踪最新的图像处理和计算机视觉技术，研究和应用新的算法和方法。职责要求：1、计算机、数字图像处理、模式识别，自动化等相关专业...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC436134330J40711594206.htm,100-299人,2025-10-11 13:50:10
光学与图像调试工程师（画质定义者）,厦门,理工睿视(北京)光电科技有限公司,大专,1-3年,"图像识别产品,人脸识别产品,CCD",8000-16000元,岗位四：光学与图像调试工程师（画质定义者）你将负责：1. 负责相机机芯的“镜头选型”、评估和光学系统搭建。2. 主导“图像质量（IQ）的调试与优化”，包括色彩、锐度、噪声、均匀性等。3. 建立和维护图像质量客观与主观评价体系。4. 与算法和FPGA工程师协作，将调试参数固化为产品标准。我们希望你：1. 光电、光学、电子等相关专业背景。2. 熟悉光学基础知识，了解镜头像差等特性。3. 对图像画质有热...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1513454610J40819893314.htm,20-99人,2025-12-12 16:38:08
AI智能体工程师,厦门,厦门雅迅智联科技股份有限公司,硕士,经验不限,大模型算法,1.5-1.6万,主要职责：1、将AI能力与具体业务场景深度融合，实现技术落地；2、参与AIGC内容平台相关AI模型的集成、应用开发与工程落地；3、解决AI模型在实际应用场景中遇到的技术问题；4、跟踪业界先进AI技术，探索其在业务中的应用创新。核心期望：1、所负责开发模块的按时交付率达到100%且主责严重Bug数≤2个/季度；2、所主导AI功能的性能提升率(如响应速度、准确率)≥10%。 任职要求：1、硕士(含)以...,物联网,http://jobs.zhaopin.com/CC138128960J40767129716.htm,1000-9999人,2025-10-21 11:38:04
视觉设计工程师,厦门,厦门荔信律和知识产权代理有限公司,本科,3-5年,C++,1-1.5万,岗位职责：1、负责新产品软件程序编写及方案的提供；2、负责公司产品软件程序更新升级及项目进度的跟踪；3、撰写新产品软件界面操作说明；4、做好新产品售后技术支持等。任职要求：1.熟悉视觉开发平台。2.懂的c#，c++语言，会上位机界面开发。,专利/商标/知识产权,http://jobs.zhaopin.com/CCL1365303210J40821424407.htm,20-99人,2026-01-10 01:20:37
应用算法工程师（校招）,厦门,微亚智能,硕士,经验不限,,1-1.5万,岗位职责：1、技术轮岗实践：在深度学习、目标检测、实例分割、异常检测等方向进行轮岗学习，熟练使用公司的视觉平台，掌握平台的使用与部署流程；2. 日常开发支持：主要完成数据清洗、特征工程、模型训练与评估，参与部分处理脚本的开发与测试；3. 项目协作参与：加入到公司的整线类、外观机类等项目组，协助现场算法负责人进行模型优化、过漏杀分析等工作，逐步承担标准化算法工程的设计开发与测试；4. 跨部门技术对接...,电气机械/电力设备,http://jobs.zhaopin.com/CC487186620J40876768402.htm,300-499人,2026-01-08 01:03:37
人工智能讲师,厦门,厦门美亚智盈人力资源服务有限公司,本科,5-10年,课程教授,1-1.5万·13薪,职责描述：1、课程设计：结合公司业务需求，设计人工智能相关的专业课程，包括但不限于大模型应用、提示词工程、数据标注、机器学习、深度学习、自然语言处理、计算机视觉等领域；2、教学资源开发：制作课程PPT、教学视频、案例练习等教学资源，确保教学内容丰富、生动、易于理解；3、培训授课：根据年底培训计划和课程安排，做好培训授课准备工作；4、实战支撑：参与实战任务支撑，提升实战技能，收集并整理案例素材；5、...,网络/信息安全,http://jobs.zhaopin.com/CCL1485610460J40761878210.htm,20人以下,2026-01-06 10:16:46
