职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
硬件工程师,厦门,同致电子科技(厦门)有限公司,硕士,3-5年,硬件测试,2-3万,岗位职责：1.负责项目开发过程的输入及输出的确认；2.根据客户需求.技术方案检讨，并将需求转化为公司内部的需求等；3.开展项目硬件开发.系统级的联合设计审查；4.负责开发过程中与客户进行技术和流程的交互；5.与产品系统关联件供应商进行技术和流程的交互；6.协助DV/PV验证（ENV/EMC/ELV）；7.负责产品功能和性能的实车测试及验收工作；8.负责各阶段工程试作.完成开发相关的流程；9.协助完...,汽车研发/制造,http://jobs.zhaopin.com/CC204092510J40807935812.htm,1000-9999人,2025-09-17 18:40:00
EMS测试工程师,厦门,厦门新能安科技有限公司,本科,3-5年,EMS,1.5-3万·18薪,岗位职责:1、负责EMS产品功能验证、性能验证，输出测试用例及测试结果2、搭建EMS软件测试验证方案（整机验证及单板模拟验证Hil）；3、负责识别光储充换电站系统异常诊断、运营分析、能量管理的算法等问题，并协助RD整改；4、支持研发EMS开发与调试，以及EMS相关设备的测试和验收5、搭建部门EMS 从软件、硬件、整机的测试能力6、承接其他软件测试（新能源类BMS，PCS，Hil） 任职要求:1、本...,新能源,http://jobs.zhaopin.com/CCL1409591300J40777737907.htm,1000-9999人,2025-07-28 11:33:29
高级硬件工程师,厦门,科华数据股份有限公司,本科,3-5年,硬件选型,1.6-3万·14薪,工作职责:1、负责UPS、高压直流、逆变器、储能、变流器、充电桩等产品硬件开发工作；2、负责完成ACDC、DCDC、DCAC等功率板的设计和调试；3、负责调试及优化ACDC控制板、功率板的硬件电路。任职要求:1、本科及以上学历，电气工程等相关专业；2、有三年以上开发经验，熟悉UPS、光伏逆变器、开关电源、充电桩等产品的行业国家及国际标准；3、熟悉三电平、双向LLC、Buck-Boost、VIENN...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC120788000J40465434304.htm,1000-9999人,2025-06-11 16:39:03
硬件工程师,厦门,同致电子科技(厦门)有限公司,本科,5-10年,"设计,PCB设计,EMC设计",2-3万,岗位职责： 1.负责项目开发过程的输入及输出的确认； 2.根据客户需求.技术方案检讨，并将需求转化为公司内部的需求等； 3.开展项目硬件开发.系统级的联合设计审查； 4.负责开发过程中与客户进行技术和流程的交互； 5.与产品系统关联件供应商进行技术和流程的交互； 6.协助DV/PV验证（ENV/EMC/ELV）； 7.负责产品功能和性能的实车测试及验收工作； 8.负责各阶段工程试作.完成开发相关的...,汽车研发/制造,http://jobs.zhaopin.com/CC204092510J40750724512.htm,1000-9999人,2025-05-29 10:51:30
BMS硬件开发工程师（ESS）,厦门,厦门新能安科技有限公司,本科,3-5年,"功能安全,汽车背景",1.6-3万·18薪,岗位职责:1、负责储能BMS产品硬件开发工作；2、负责电路分析，模拟电路，数字电路、器件参数特性选型及应用，设计计算书、产品规格书、可靠性预测等；3、协调白盒自测和EMC整改；4、协调PCB、结构、软件、工艺、采购等资源，确保开发计划执行；5、协助完成产品硬件测试、对软件开发、生产提供硬件技术支持。 任职要求:1、本科及以上学历，电力电子、电子信息、自动化专业，2年以上储能BMS或者汽车电子硬件开...,新能源,http://jobs.zhaopin.com/CCL1409591300J40630654607.htm,1000-9999人,2025-06-26 09:36:12
中级硬件产品经理(J11353),厦门,厦门星纵物联科技有限公司,本科,无经验,,2.5-3万·13薪,工作职责1.制定竞争对手、行业信息、产品信息等分析计划，开展相应的产品调研工作。2.分析总结产品信息，确定产品定位，为公司的总体战略制定提供相关依据。3.收集和分析产品市场信息，参与产品线新产品、产品生命周期及产品应用规划。4.独立负责新产品定义和产品功能应用设计。5.产品开发推进把控，产品价值提炼和产品化培训。任职资格1.计算机、电子相关专业，本科及以上学历（本一），2年以上产品工作经历。2.优...,IT服务,http://jobs.zhaopin.com/CCL1235720690J40768837508.htm,500-999人,2025-02-12 10:04:02
电子电力硬件工程师,厦门,爱维达电子,本科,3-5年,"硬件开发,电源系统开发,逆变器,电源",1.4-2.8万·13薪,【工作职责】1、负责储能PCS变换器硬件总体技术方案的设计；2、负责储能PCS变换器产品相关硬件技术开发；3、负责储能PCS变换器的EMC整改；。 【任职资格】:1、熟悉电力电子产品的开发流程和过程质量控制，2、具有大功率逆变器、UPS、光伏储能逆变器、双向DCDC、PFC领域硬件研发经验。3、熟悉电力电子领域EMC、安规的系统知识4、具有电源产品的控制和通信基础【培训】完善的培训体系：公司提供专...,专用设备制造,http://jobs.zhaopin.com/CC203849010J40531001809.htm,300-499人,2026-01-09 01:22:28
Linux操作系统资深测试工程师,厦门,厦门新能安科技有限公司,本科,3-5年,linux,1.5-3万·18薪,岗位职责:1.负责Linux操作系统的测试工作：包括功能、性能、稳定性、兼容性测试等，确保能够满足产品需求和质量标准。 2.负责嵌入式Linux系统整体性能评估，建立测试评价指标及体系。3. 主要任务：基于产品需求文档制定测试计划，编写测试用例，能编写脚本执行测试，输出测试报告、操作指南等文档，并做好缺陷管理。4. 测试工具与框架的研发与优化：根据测试需求，开发或优化测试工具与框架，提高测试效率和...,新能源,http://jobs.zhaopin.com/CCL1409591300J40733965907.htm,1000-9999人,2025-03-18 16:18:33
硬件工程师（应届生）,厦门,科华数据股份有限公司,硕士,无经验,"硬件开发,高端电源,新能源（光伏、储能）,开关电源",1.6-2.8万·14薪,岗位职责1、负责电力电子产品硬件开发工作；2、负责新产品原理图设计，电路仿真，器件选型与设计等；3、负责完成AC/DC、DC/DC、DC/AC等功率板的设计和调试；4、负责设计验证测试、测试问题解决、样机调试；5、配合软件工程师完成产品在不同工况下的性能优化。任职要求1本科及以上，电气工程、电力电子、自动化等相关专业；（优秀本科亦可）2、熟悉常见元器件（如电容、电阻、电感、磁性器件、IGBT、 M...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC120788000J40962848704.htm,1000-9999人,2026-01-09 01:09:44
软/硬件设计主管,厦门,大博医疗,本科,5-10年,"软件设计开发,硬件设计开发,管理经验",1.8-2.7万·15薪,【岗位职责】1、技术开发与管理：主导医疗设备/产品的硬件及嵌入式软件系统设计、开发与优化，确保符合医疗器械相关法规（如ISO 13485、FDA、CE等）。2、负责技术方案评审、原型开发、测试验证及产品转化全流程管理。3、解决研发过程中的关键技术问题，主导设计风险分析（如DFMEA）。4、团队管理：管理硬件/软件开发团队，制定技术路线和开发计划，协调跨部门（生产、质量、临床）协作。5、指导团队成员...,医疗设备/器械,http://jobs.zhaopin.com/CC203711210J40834483015.htm,1000-9999人,2025-04-15 13:49:23
储能系统测试资深工程师,厦门,厦门新能安科技有限公司,本科,5-10年,"软件测试,硬件测试,自动化测试,C,Python,C++",1.8-2.6万·18薪,岗位职责:1、ESS储能、逆变类产品测试的需求分析，制定测试计划、设计测试用例、开发测试脚本；﻿﻿2、负责生产测试的开发调试和维护；安规、功能等测试过程异常的失效分析，并能针对发现的问题提出有效改进方案并监督实施、闭环；﻿﻿3、负责编写测试相关文档，测试WI、SOP、PFMEA、TCA、DFT等4、﻿﻿负责测试设备开发导入、调试、验收；5、﻿﻿负责测试工装、夹具设计、制作、验收； 任职要求:1、本...,新能源,http://jobs.zhaopin.com/CCL1409591300J40802708507.htm,1000-9999人,2025-10-22 13:07:22
电子设计工程师&资深工程师&专家,厦门,中国航空技术国际控股有限公司,本科,5-10年,,1.5-2.5万·14薪,1.液晶显示模块的电路设计；2.按时按质完成模拟和数字电路的设计，仿真，调试和验证；3.设计技术文档的制作和更新；4.制定和完善部门的产品开发流程和规范；5.为公司各部门提供电子方面的技术支持。；6.指导及培训部门内新进员工；7.参与对客户和供应商拜访和沟通。 1、三年以上中尺寸电子产品开发经验，能独立负责电路设计及IC选型，对中尺寸行业的发展有深刻的认识，有LCD模组电子设计经验；2、具有FPG...,贸易/进出口,http://jobs.zhaopin.com/CC144916330J40927731004.htm,500-999人,2026-01-06 11:41:52
高级电源工程师,厦门,厦门亚锝电子科技有限公司,本科,5-10年,,1.5-2.5万·13薪,岗位职责：1.负责开关电源（用于紧急照明、出口指示灯）开发工作、设计，测试，试产问题的跟进与改善，以及旧产品的维护等电子部分的开发；2.原理图的整理，样机的调试测试，以及文件的整理，生产的指导；3.熟练掌握开关电源电路、应急转换电路、逆变电路等，数字及模拟电子电路知识，能够运用protel软件绘制电路，精通电路测试，能够对电路做出相应的调整及故障电路维修。任职要求：1.本科及以上学历，电子等相关专...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC665245720J40853759613.htm,500-999人,2026-01-06 10:55:01
高级硬件工程师,厦门,厦门著赫电子科技有限公司,大专,5-10年,"AD,PCB设计",1.5-2.5万,"岗位职责：1、主要工作负责控制板类产品硬件设计及调试；2、根据业务提供的客户信息及开发评审信息，拟定项目计划书准备设计；3、主导PCB LAYOUT,物料索样等开发工作；4、协助NPI进行PCB LAYOUT图生产制造工艺评审；5、负责产品EMC调试、雷击、脉冲群、高低温等各项电气性能实验确认；6、其他上级交办临时工作事宜。任职要求：1、电子信息工程、电子技术、物理应用等相关专业；2、熟练Auto...",电子/半导体/集成电路,http://jobs.zhaopin.com/CC629800320J40819653108.htm,500-999人,2025-10-27 10:48:51
硬件工程师(J10022),厦门,厦门汉印股份有限公司,本科,5-10年,硬件测试,1.2-2.4万,岗位职责: 1.公司产品的硬件概要设计，详细设计； 2.配合和指导PCB设计工程师完成PCB设计； 3.制定板级测试要求及按要求完成测试； 4.和软件、工程等周边部门配合进行调试和产品导入工作； 5.分析解决产品在试生产和量产过程中的异常。 任职要求: 1、本科及以上学历，通信、电子等相关专业； 2、具备良好的数字、模拟电路基础； 3、有电子类产品硬件开发经历，有打印机相关产品经验者优先； 4、熟...,电子设备制造,http://jobs.zhaopin.com/CC608178620J40896796202.htm,1000-9999人,2026-01-07 15:46:24
硬件工程师,厦门,厦门彼格科技有限公司,本科,3-5年,"设计,PCB设计,ARM研发,FPGA研发",1.2-2.4万·13薪,岗位职责：1.负责新品的硬件设计开发调试工作，确保满足功能、性能及可靠性要求；2.独立完成硬件需求分析、方案设计、元器件选型、原理图设计及相关的PCB LAYOUT工作(包含审核及调试优化工作)；3.配合团队人员的系统调试及产品优化，解决跨领域技术问题；4.主导硬件开发全流程，包含原型机测试、量产问题解决、设计文档编写及BOM的相关维护管理；5.协助制定硬件开发规范，参与部门技术评审及经验沉淀，提...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC278744130J40809560408.htm,100-299人,2026-01-07 01:19:29
电子设计工程师&资深工程师&专家,厦门,天马微电子,本科,3-5年,,1.2-2.4万·14薪,1.液晶显示模块的电路设计；2.按时按质完成模拟和数字电路的设计，仿真，调试和验证；3.设计技术文档的制作和更新；4.制定和完善部门的产品开发流程和规范；5.为公司各部门提供电子方面的技术支持。；6.指导及培训部门内新进员工；7.参与对客户和供应商拜访和沟通。 1、三年以上中尺寸电子产品开发经验，能独立负责电路设计及IC选型，对中尺寸行业的发展有深刻的认识，有LCD模组电子设计经验；2、具有FPG...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC611978020J40831879110.htm,1000-9999人,2026-01-06 13:21:58
电子设计岗,厦门,中国航空技术国际控股有限公司,本科,3-5年,"设计,研发",1.2-2.4万·14薪,工作职责：1、负责中大尺寸显示屏的项目评估、设计开发、软件调试、产品验证和优化；2、负责产品元器件选型，模拟/验证，以及相关性能测试评估和issue分析解决；3、综合产品性能/表现/生产和成本提出项目以及issue解决方案；4、参与中大尺寸资源库建立及拓展工作，包含新材料方案选型及验证工作；5、协助相关人员解决开发问题，总结技术经验/设计指导大纲并在团队内分享岗位要求1.本科及以上学历，电子相关专...,贸易/进出口,http://jobs.zhaopin.com/CC144916330J40907449004.htm,500-999人,2026-01-04 09:20:00
硬件高级工程师 厦门,厦门,福建利利普光电科技有限公司,本科,3-5年,,1.2-2.4万·14薪,1、新项目硬件平台的方案拟定与架构搭建；2、现有产品硬件维护与优化，layout与调试测试； 3、测试验证与问题攻坚； 4、生产支持与量产保障； 5、技术沉淀与团队赋能； 6、跨部门协作与项目推进。 要求： 1、电子信息工程、电气工程及其自动化、测控技术与仪器等相关专业，本科及以上学历（硕士学历优先，尤其针对高精度仪器仪表领域） 2、3~5 年及以上硬件开发经验。（仪器仪表行业优先） 职位福利：绩...,仪器仪表制造,http://jobs.zhaopin.com/CC289715330J40837537803.htm,100-299人,2025-10-14 18:40:32
解决方案经理(智能硬件）,厦门,厦门睿云联创新科技股份有限公司,本科,3-5年,售前支持,1.4-2.2万·13薪,【岗位职责】1、深度洞察负责区域门禁市场动态与行业趋势，精准挖掘细分赛道核心痛点与潜在机会；2、基于用户需求深度拆解与提炼，设计兼具竞争力与落地性的门禁产品解决方案，全程推动方案落地执行及市场化推广；3、统筹解决项目售前咨询、售中实施全流程关键问题，对解决方案的市场转化成效与最终商业成功全权负责；4、提供专业售前支撑，协助销售团队完成客户需求对接、方案汇报、招投标文件编制等工作。【任职要求】1、统...,计算机硬件,http://jobs.zhaopin.com/CC530673120J40811219001.htm,300-499人,2025-12-02 10:53:18
阵列设计资深工程师/专家（LCD业务）,厦门,中国航空技术国际控股有限公司,本科,3-5年,"电路设计,电子硬件开发,PCB工艺,手机,液晶显示器",1.2-2.4万·15薪,工作职责1. 新产品及新项目面板设计工作，其中包括但不限于产品设计，仿真，验证，撰写专利等工作；2. 产品相关问题原理性解析及报告；3. 根据产品开发实际情况，跟进并完成面板设计相关的实验，分析和报告；4. 完成各项培训和受训工作，努力学习新技术，提高自身技术水平；5. 指导培训新人，整理制定设计资料；6. 对其他部门提供面板设计相关的技术支持。任职要求1. 本科以上学历，具有半导体工艺、器件物理...,贸易/进出口,http://jobs.zhaopin.com/CC144916330J40359058704.htm,500-999人,2025-12-25 01:08:00
高级电子工程师,厦门,爱芯环保,本科,3-5年,"研发,设计,电路设计",1.5-2万,岗位职责：1、根据产品需求，开发产品电器系统方案，并进行元器件选型及评估；2、协助硬件电路及驱动设计开发和样机制作，包括元器件选型，布局，以及后续产品测试相关工作；3、了解掌握机电控制领域的产品设计；4、编写软硬件设计文档及其他相关文档；5、提供产品生产上的相关技术支持；6、协助完成整机的EMC、安规等产品相关认证测试工作；7、负责产品相关子系统和模块电子电气部分的设计与集成测试8、上级交办的其他...,环保,http://jobs.zhaopin.com/CC188900910J40502829904.htm,100-299人,2026-01-12 00:08:01
资深硬件工程师,厦门,厦门天吴海洋科技有限公司,本科,5-10年,"硬件测试,技术支持",1-2万,岗位职责一、 产品集成与测试验证主导将供应商提供的外购件/模块与自研硬件进行物理组装、电气连接与系统搭建。负责集成过程中的硬件调试，解决接口兼容性、信号完整性、电源完整性等基础问题。编写详细的组装作业指导书、BOM（物料清单）及集成工艺规范。制定软硬件一体产品的整机/系统级测试方案，包括功能测试、性能测试、环境适应性测试、可靠性测试等。搭建内部测试环境，执行测试用例，并详细记录测试数据与问题现象。...,通信/网络设备,http://jobs.zhaopin.com/CC858133810J40837337705.htm,100-299人,2026-01-11 01:12:48
硬件工程师,厦门,厦门澳仕达电子有限公司,本科,3-5年,"以太网,BCM,车载",1.1-2万·13薪,1、输出硬件设计核心文档，保持内网项目专区实时更新；2、原理图设计、PCB及拼板设计； 3、硬件测试及测试报告； 4、测具设备硬件设计制作； 5、委外测具设备验收； 6、系统台架测试、实车测试； 7、产品软件变更后，产线测具设备测试验证； 8、新物料导入前验证并编制验证报告； 9、物料变更，提前预警； 10、DV(含EMC)对接跟进试验室与整改方案提出； 11、开发P阶段：初物发行，产线B阶成品封...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC199456910J40781852116.htm,100-299人,2026-01-10 01:48:58
电子电路工程师,厦门,厦门乃尔电子有限公司,本科,3-5年,"模拟电路,数字电路",1-2万·13薪,职责描述:1.完成产品硬件部分总体方案及开发，基于模拟或数字电路，实现传感器后端信号处理；2.能够把握传感器行业技术发展趋势和业务发展方向，了解传感器技术发展潮流，对关键技术有独到见解，为新产品的开发提供合理建议；3.参与项目开发的评审、监督开发工作，负责产品设计开发各阶段的组织和协调管理工作；4.主持新产品项目所需的设备选型、试制、改进等工作；5.解决设计和调试中碰到的各种问题，对产品进行维护（...,仪器仪表制造,http://jobs.zhaopin.com/CC431082910J40277455910.htm,300-499人,2026-01-10 01:28:21
伺服驱动硬件工程师,厦门,福建富昌维控电子科技股份有限公司,本科,1-3年,嵌入式硬件开发,1-2万,岗位职责：1、硬件方案设计：根据项目需求制定硬件方案，包括电路原理图设计、PCB布局布线、元器件选型等；2、硬件开发与调试：使用EDA工具（如Altium Designer、Cadence）进行电路设计和仿真，完成硬件开发，并进行调试和系统联调；3、文档编写：编制设计手册或计算说明书、电路原理图、元器件清单（BOM）、测试报告等文档。任职要求：1、大学本科电子类相关专业2、从事硬件设计1~3年工作...,仪器仪表制造,http://jobs.zhaopin.com/CC291402110J40829638510.htm,300-499人,2026-01-09 01:28:19
电子工程师,厦门,厦门亚锝电子科技有限公司,本科,3-5年,,1.2-2万·13薪,"岗位职责：1.LED照明产品的驱动电源设计、调试、Bom表编制及维护，制定检验标准；2.负责应用产品的性能参数和可靠性实验的测试工作；3.合理控制产品项目的研发进度，确保研发任务按期完成；4.LED驱动电源成本考量与评估；5.产品的异常分析；6.负责降压、交流电、恒压电路等的设计。任职要求：1.电子类相关专业本科以上学历；2.有开关电源/LED驱动器、逆变器、充电桩的开发经验;熟悉恒压,恒流输出原...",电子/半导体/集成电路,http://jobs.zhaopin.com/CC665245720J40853766413.htm,500-999人,2026-01-08 01:36:25
硬件工程师,厦门,厦门大恒科技有限公司,本科,3-5年,"传感器,音响功放",1-2万,岗位职责：1、根据新产品项目计划安排及产品成本控制要求负责电子电路设计开发工作；2、参与所负责产品电子方面相关的其它工作，包括但不限于：设计、评审、整机调试，小批量试产、设计检讨会、新产品发布会、量产转移说明会等；3、负责对所设计的产品进行优化，通过改进设计方案，改进材料，增加零件的通用性控制成本；4、主导产品EMC问题根因分析，提供有效解决方案（滤波、屏蔽、接地等），推动设计改进。任职要求：1、...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC409206820J40736278906.htm,100-299人,2026-01-07 16:51:15
智慧电力-产品经理（智能硬件）,厦门,厦门四信,本科,3-5年,,1.2-2万,岗位职责： 1. 市场调研与分析：收集并分析产品、市场、行业及客户信息，挖掘客户需求，识别产品创新或改进机会。 2. 产品规划与设计：撰写产品开发/改进可行性报告，定义产品功能与规格，输出规范的产品需求规格说明书，管理产品生命周期并提出优化建议。 3. 研发过程管理 ：推动产品立项，监控产品研发进度，协调跨部门合作，组织所负责产品的各阶段评审并按要求审核、撰写相关报告。OEM产品评审及相关工作的协...,运营商/增值服务,http://jobs.zhaopin.com/CC245395610J40799514803.htm,500-999人,2026-01-07 01:05:15
硬件工程师,厦门,厦门奥普拓自控科技有限公司,本科,5-10年,,1.5-2万·14薪,任职要求：1、本科学历，通信、电子、自动化等相关专业，5年以上硬件工作经验；2、熟悉模拟电路、数字电路等知识，了解各种常用电子元器件及其特性，具备丰富的方案设计与器件选型经验，有独立的硬件设计能力；3、熟悉原理图及PCB设计工具、如Protel / Dxp；能够对电路进行仿真，如：matlab；4、熟练使用各种仪器，包括万用、示波器、信号发生器等仪器工具；5、熟悉至少一种电路设计软件，有丰富的原理...,计算机软件,http://jobs.zhaopin.com/CC540897520J40816132701.htm,20-99人,2026-01-07 01:02:17
电子工程师,厦门,厦门巨帮自动化科技有限公司,大专,3-5年,"研发,测试,嵌入式软件研发,嵌入式硬件研发",1-2万·13薪,一、岗位职责1. 产品全流程硬件开发◦ 主导或参与新产品硬件方案制定、关键芯片/元器件选型、可行性评估；◦ 独立完成原理图设计、PCB Layout（多层、高速、射频、电源、EMC 优化）、BOM 建立与维护；◦ 跟进打样、焊接、调试、性能测试、可靠性验证及失效分析，完成从原型到量产的全流程支持 。2. 测试与验证◦ 制定单元测试、系统测试、稳定性测试计划，搭建测试平台；◦ 对回片或样机进行 br...,工业自动化,http://jobs.zhaopin.com/CC377407030J40869341515.htm,20-99人,2026-01-06 17:39:20
OLED电路设计岗（光学设计/阵列设计/电路设计方向岗位）,厦门,天马微电子,本科,3-5年,"设计,测试,电路设计,版图设计,Layout设计,模拟电路",1-2万·14薪,工作职责：①产品光学指标评估，客户光学规格拆解②产品电路架构方案输出，timming及电压设定输出；③产品设计及显示不良分析，输出产品改善方案④产品视角色偏方案输出、MLP/CFOT 相关技术方案评估⑤OLED/TFT器件相关不良分析，器件指标输出任职资格：①2年以上OLED 相关行业工作经验②熟悉TFT、OLED器件及面板驱动原理③具备电路架构评估或光学性能评价能力④具备产品设计及显示类不良分析...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC611978020J40831640410.htm,1000-9999人,2026-01-05 13:28:43
