职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
发输电方向电气工程师,郑州,中讯邮电咨询设计院有限公司(上海)建筑能源分公司,本科,10年以上,"注册电气工程师（发输变电）证书,10年以上设计经历,主持中型项目3项、或大型项目1项",25000-40000,任职资格：一、学历要求：普通高等院校本科及以上学历二、专业要求：电气工程、自动化相关专业三、专业技能：1、具有10年以上设计经历，且主持过相应专业设计类型的中型项目工程设计不少于3项，或大型项目工程设计不少于1项。2、持有注册电气工程师（发输变电）证书3、具备研发供电系统及供配电设备的能力，优先考虑4、熟练使用WPS、CAD等办公软件5、具备良好的沟通能力、表达能力及团队协作能力>岗位职责：1、变...,通信/网络设备,http://jobs.zhaopin.com/CCL1503107450J40810158903.htm,100-299人,2026-01-09 11:28:57,25000.0,40000.0,12.0
MCU应用层软件工程师（base长沙，商用车主机厂）,郑州,三一集团有限公司,本科,3-5年,"VCU,MCU,永磁同步电机,应用层",25000-40000,岗位职责： 1、负责永磁同步电机的功能性能开发，需要根据电控的功能需求，完成基于MBD的软件开发工作； 2、负责电机电控功能模块的MIL和CIL测试； 3、负责功能模块的相关测试工作，并能完成相应的测试报告； 4、负责完成编制软件设计说明书； 5、负责电机台架标定、测试及验证，并完成电机电控的台架测试报告； 6、负责车辆的电机电控标定工作； 7、负责对电机电控的故障进行分析并对问题进行解决； 8，...,专用设备制造,http://jobs.zhaopin.com/CC134218700J40827742310.htm,10000人以上,2025-12-14 19:54:10,25000.0,40000.0,16.0
机电总工程师,郑州,河南豫水设计海外工程有限公司,大专,10年以上,"机电一体化,高级电气工程师,中级电气工程师",30000-35000,一、岗位职责： 1、 项目各机电施工方案编写； 2、项目各类永久机电设备（含污水泵、水锤罐、高低压柜、流量计、污泥脱水设备等涉及污 水处理厂及污水泵站的各类机电设备）的报批工作； 3、与咨询工程师的技术交流及对接； 4、与土建总工的交流及配合，在各个阶段（含报批阶段、土建施工阶段、机电安装阶段、调试运行阶段）能独立应对各项技术问题，与土建总工、项目现有机电团队密切配合，将机电工作向前推进。 二、岗...,工程施工,http://jobs.zhaopin.com/CC874996440J40223869104.htm,100-299人,2026-01-10 01:08:46,30000.0,35000.0,12.0
电气工程师,郑州,郑州帮聘信息科技有限公司,本科,5-10年,"设计,安装/调试,电气选型",20000-35000,工作职责1、负责 AGV/AMR 电气原理图、线束图、控制柜布局设计，编制物料清单（BOM）；2、电气元件选型、评估成本与性能，确保系统可靠性和安全性；3、现场调试并解决电气系统问题，如通信异常、电磁兼容性（EMC）问题。4、与机械、软件团队协作，完成 AGV 样机联调与量产交付；参与客户现场技术对接，提供系统安装指导、故障排查及培训；5、撰写电气系统说明书、操作系统、维护指南；制定电气设计规范和...,IT服务,http://jobs.zhaopin.com/CCL1304678110J40745620006.htm,20-99人,2026-01-06 09:35:40,20000.0,35000.0,12.0
电气专业-博士（央企）,郑州,智联猎头,博士,经验不限,研究员,25000-35000,35 岁以下1.专业方向：电气工程 / 电力系统 / 高压技术 / 电力电子 / 新能源 / 能源互联网等2.工作地点：河南待遇亮点1.薪资：面议+中长期激励2.福利：七险二金、人才公寓、职工食堂、带薪年休假、,互联网,http://jobs.zhaopin.com/CCL1318355140J40848277203.htm,10000人以上,2025-10-20 09:27:46,25000.0,35000.0,12.0
机电设计经理（大型购物中心）,郑州,河南正弘置业集团有限公司,本科,10年以上,,25000-35000,岗位职责：1. 负责街区商业综合体项目的机电设计工作，强电专业方向。2. 熟悉强电、弱电设计规范、配套流程和工程实施。岗位要求：1. 本科及以上学历，电气工程及相关专业。2. 具备10年以上大型商业综合体机电设计工作经验。3. 有街区式商业工作经验者优先。薪资待遇：月薪2-3万，五险一金,房地产开发,http://jobs.zhaopin.com/CC146618430J40805516410.htm,500-999人,2025-09-23 14:43:24,25000.0,35000.0,12.0
新能源汽车电气技术工程师,郑州,河南嘉晨智能控制股份有限公司,本科,5-10年,"设计,电路设计,高压电气,PDU,OBC",20000-30000,岗位职责： 1.负责叉车高低压电气原理图设计、电气线路设计，以及低压线束图纸设计; 2.负责叉车零部件（如PDU\线束\热管理等）进行设计、选型、匹配和计算，并参与供应商的技术评审和选择。负责或参与零部件的DV/PV测试; 3.技术支持：为生产、装配、售后提供技术支持，处理生产和售后过程中的技术质量问题; 4.技术跟踪：跟踪新技术、新工艺、新材料，并推动其在产品中的应用; 任职要求: 1.本科及以...,电子设备制造,http://jobs.zhaopin.com/CC309384810J40884162408.htm,300-499人,2026-01-04 15:08:28,20000.0,30000.0,12.0
电气类专业-博士应届生,郑州,某电力集团有限公司,博士,经验不限,,20000-30000,1、电气类、电子信息、机械类博士应届生2、国企背景薪资待遇福利优厚3、享人才引进补贴4、工作地点平顶山、郑州,互联网,http://jobs.zhaopin.com/CCL1318355140J40539235603.htm,500-999人,2026-01-05 01:04:43,20000.0,30000.0,12.0
电气工程师（AGV）,郑州,郑州帮聘信息科技有限公司,本科,5-10年,"AGV,工业机器人",20000-30000,岗位JD工作职责1、负责 AGV/AMR 电气原理图、线束图、控制柜布局设计，编制物料清单（BOM）；2、电气元件选型、评估成本与性能，确保系统可靠性和安全性；3、现场调试并解决电气系统问题，如通信异常、电磁兼容性（EMC）问题。4、与机械、软件团队协作，完成 AGV 样机联调与量产交付；参与客户现场技术对接，提供系统安装指导、故障排查及培训；5、撰写电气系统说明书、操作系统、维护指南；制定电气设...,IT服务,http://jobs.zhaopin.com/CCL1304678110J40742100206.htm,20-99人,2025-12-17 14:29:37,20000.0,30000.0,12.0
储能系统电气工程师,郑州,万睿新能源科技(鄂尔多斯)有限公司,本科,5-10年,"PCS,BMS,EMS,低压,高压,电气设计,设计,测试,研发,电路设计,储能电池,PACK",15000-30000,职位介绍1、负责储能系统储能柜/集装箱产品电气系统设计，电气原理图、接线图、线束图绘制;2、主导储能整体方案的设计，包括电气(含一二次)、储能电池族及相关配套软硬件(消防、散热:EMS、BMS等)，及整流器、变流器(PCS)等;3、负责储能系统中各类电气元器件及设备选型，与厂家技术沟通，指导安装接线和调试;4、储能产品市场调研、客户需求收集，参与储能产品规划和设计，承担储能产品研发设计进度管理、技...,专用设备制造,http://jobs.zhaopin.com/CCL1500553750J40818772609.htm,20人以下,2025-12-11 22:26:30,15000.0,30000.0,12.0
测控技术工程师,郑州,北京易盛泰和科技有限公司,硕士,5-10年,"设计,安装/调试,风洞,人工气候室",15000-30000,岗位职责：1、负责过程中监督电气、采集及主控等设备及管路的出厂、安装、调试及验收； 2、负责整体联合调试与校测； 3、参与验收与培训。 任职要求：1、具有 5 年以上从事测控设计工作经历，且至少 1人具有工程序列高级职称资格；2、具有至少 2 个风洞或人工气候室项目工程经验；3、硕士学历（硬性要求） ；4、有高级工程师证书（硬性要求）；5、能接受长期出差，一年至少半年；,专用设备制造,http://jobs.zhaopin.com/CC139627330J40811252711.htm,20-99人,2025-12-02 14:27:26,15000.0,30000.0,12.0
高级电子工程师,郑州,河南卓安电子科技有限公司,本科,5-10年,"电路设计,单片机,STM32,C语言,电子硬件开发,电子调试,ARM Cortex-M,Pads",15000-30000,岗位职责：1. 能够独立完成项目开发；2. 指导生产、调试人员完成技术转化；3. 独立完成单片机的相关开发任务；4. 独立完成嵌入式程序的编写；5. 能够独立完成原理图、PCB的设计；6. 能够独立完成芯片的选型；任职要求：1.有煤矿行业工作经验者优先； 2.有固定室气体检测报警器开发经验者优先； 3.3年以上嵌入式软件开发经验； 4. 电子、通信、计算机等相关专业； 5. 精通数电、模电、电源等...,仪器仪表制造,http://jobs.zhaopin.com/CC840229450J40249898405.htm,20人以下,2025-11-25 09:06:08,15000.0,30000.0,12.0
自动化设备维修工程师,郑州,河南东泉物业管理有限公司,大专,经验不限,维修/保养,15000-30000,"岗位详情：1.大专学历要求从事非标自动化设备开发或维护工作经验相关经验，本科及以上可放宽2.能操作AutoCAD,Solidwork或Pro/E，UG等，设计、加工和装配经验兼备者优先3.有手机或电子产品组装自动化设机构计经验者优先4.掌握伺服电机、丝杆、气动组件原理，并具备合理选型技能5.熟悉机械原理，常用材料特性及加工工艺知识;组立/调试能力强7.工作认真负责，有较强技术钻研能力，能够承受较大...",物业管理,http://jobs.zhaopin.com/CC831142240J40735102906.htm,20-99人,2025-11-21 09:58:57,15000.0,30000.0,12.0
建筑电气工程师,郑州,牧原股份,本科,经验不限,电气,15000-30000,岗位职责：1、 负责完成10kv以下的电气设计工作，包含高低压配电室的设计及末端用电设备的供配电设计;2、 参与研发项目，根据研发设备的用能情况，制定供配电方案；3、优化屠宰厂电气元器件选型，保证功能的安全与稳定 ；4、参与项目现场技术交底、施工配合及验收，提供技术支持；5、跟踪行业新技术、新规范，优化设计方案，推动绿色节能技术的应用；6、完成上级交办的其他设计任务。任职要求：1、本科及以上学历，...,农/林/牧/渔,http://jobs.zhaopin.com/CC495147320J40800406111.htm,10000人以上,2025-10-31 09:57:15,15000.0,30000.0,12.0
高级电气工程师（博士岗）,郑州,宇通集团,博士,经验不限,"充电桩,设计",15000-30000,岗位职责： 1.负责充电桩产品的电气系统研发与设计 2.承担新能源方向电气工程领域的技术攻关 3.解决充电桩研发过程中的电气技术问题 4.参与产品测试验证及技术文档编制 任职要求： 1.电气工程、自动化相关专业博士学历 2.具备新能源领域技术背景 3.有充电桩研发相关项目经验 4.熟悉电气系统设计开发流程,汽车研发/制造,http://jobs.zhaopin.com/CC000592000J40770169216.htm,10000人以上,2025-10-31 09:55:00,15000.0,30000.0,13.0
高级电气工程师,郑州,河南鼎为智能科技有限公司,本科,3-5年,"PCS,高压,控制柜,变频器",15000-25000,岗位职责： 1、负责公司锂电池储能产品工商储系统设计，包含系统方案、系统原理图等； 3、负责储能系统的电气设计，按项目进度完成产品电气一次、二次图纸设计和归档； 4、负责关键元器件、设备的选型和确定，负责电气和系统BOM的编制； 5、参与样品制作、测试验证等工作，解决样品制作和测试过程中的问题； 6、协助市场进行售前/售后支持，为客户提供售前解决方案，以公司现有技术引导客户需求。 岗位要求 ： 1...,新能源,http://jobs.zhaopin.com/CCL1298551860J40816139207.htm,100-299人,2026-01-06 00:06:00,15000.0,25000.0,12.0
高级电气工程师（常驻南阳）,郑州,牧原股份,本科,5-10年,"西门子,三菱,PLC,原理图,上位机,设计",15000-30000,岗位职责：1、自控项目相关PLC、WINCC、HMI等系统软件的编写，生产操作说明书编写；2、负责绘制电气原理图、电气元件选型、 PLC柜设计等电气设计工作；3、负责生产系统的调试交付，单机对点、仪表的安装、接线工作指导；生产人员投产培训及后期运维；4、研究行业最新技术与动态，开展饲料厂工艺创新和电控创新工作。任职要求：1、本科及以上学历，工作地点在总部河南南阳；2、电气工程及自动化、自动化、电子...,农/林/牧/渔,http://jobs.zhaopin.com/CC495147320J40778529411.htm,10000人以上,2025-09-01 15:28:10,15000.0,30000.0,12.0
电气专家,郑州,宇通集团,硕士,5-10年,,13000-26000,岗位职责：1、承担新能源充电桩电气专业领域的前瞻性技术研究及规划制定；2、负责充电桩产品的电气系统研发与设计；3、解决充电桩产品开发过程中的电气技术问题；4、负责推动充电桩项目开发进度，协调内外部资源确保项目准时、保质达成。任职要求：1、电气工程、自动化相关专业硕士以上学历；2、具备新能源领域五年以上相关项目开发经验；3、精通充电桩核心电气器件：充电模块、充电枪等，技术参数、工作原理、设计选型；4...,汽车研发/制造,http://jobs.zhaopin.com/CC000592000J40773037816.htm,10000人以上,2025-11-11 17:03:57,13000.0,26000.0,12.0
电气类专业-博士应届生,郑州,某央企集团有限公司,博士,经验不限,,20000-25000,1、电气类、电子信息类博士应届生 2、央企薪资待遇福利优厚 3、享人才引进补贴,互联网,http://jobs.zhaopin.com/CCL1318355140J40526104203.htm,500-999人,2026-01-05 01:04:43,20000.0,25000.0,12.0
电气一次设计工程师,郑州,中国电建集团河南工程有限公司,本科,5-10年,"电力设计,输变电工程,发电工程,注册电气工程师",13000-25000,工作职责：(1) 负责330kV及以下电压等级升压站（变电站）电气一次的设计工作，工作内容包含：可行性研究报告、初步设计、施工图、竣工图的电气一次专业的设计任务；(2) 完成光伏、风电、储能、地热站房等项目的电气一次设计工作；(3) 编制设备招标技术规范书、编制工程量清单、现场服务、竣工图编制；(4) 参加设计各阶段设计审查及设计联络会议；(5) 负责对项目规划、可研、初步设计及施工图阶段的技术方...,工程施工,http://jobs.zhaopin.com/CC818280730J40829843608.htm,1000-9999人,2025-12-19 15:47:25,13000.0,25000.0,12.0
储能系统工程师,郑州,万睿新能源科技(鄂尔多斯)有限公司,本科,3-5年,,15000-25000,1、基于客户需求设计储能方案，主导和参与研发系统级解决方案标准制定2、从系统层面梳理产品方案和项目需求3、项目技术支持，从需求调研开始，协助把握客户对储能系统的功能和可靠性需求转化为技术方案4、衔接内外部研发、供应商和履约交付，完成方案推进和解决技术问题5、整理各区域场景需求和竞品分析6、完成部门技术专题研究、标准方案书及工具制作7、关注行业电力电子、软件方向的技术趋势，以及国内外相关标准变化，协...,专用设备制造,http://jobs.zhaopin.com/CCL1500553750J40791034109.htm,20人以下,2025-11-25 14:45:35,15000.0,25000.0,12.0
自动化设计课长,郑州,河南乾德精密技术有限公司,本科,10年以上,"设计,自动化设计,机械设计,非标设备,机械设备",18000-25000,岗位职责： 1.独立进行非标自动化设备的方案规划、机构设计、功能优化等工作； 2.使用Solidworks、CAD等绘图软件，熟练应用工厂自动化常用零组件&标准件，熟悉材料及生产工艺知识； 3.负责处理自动机在设计审查、组装调试、生产现场量试中出现的设计问题； 4.指导工程师&助理工程师顺利开展工作。 任职要求： 1.本科及以上学历，5年以上自动机设计开发经验； 2.熟悉连接器或精密电子产品相关产...,电子设备制造,http://jobs.zhaopin.com/CC508444980J40813188512.htm,1000-9999人,2025-08-16 16:37:17,18000.0,25000.0,13.0
输电线路电气设计设总（广州、内蒙古）,郑州,河南大地电力勘察设计有限公司,大专,5-10年,"电力设计,电网工程,输变电工程,电气工程,强电工程",18000-25000,职位描述： 1、主要从事110kV及以上输电线路电气部分可研、初步设计、施工图设计及竣工图编制等工作； 2、参加所负责项目的现场踏勘、资料收集、承担所负责项目本专业的对外联系工作； 3、组织项目组人员制定设计进度计划，按时完成所承担的设计任务，认真研究设计基础资料，准确把握设计意图，熟练运用设计标准，做好所负责专业部分的设计，解决相关技术问题； 4、负责所承担的设计服务工作，参加本专业工程协调会，...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CC483740520J40674448012.htm,100-299人,2025-04-03 10:25:43,18000.0,25000.0,12.0
电气工程师,郑州,郑州恒达智控科技股份有限公司,本科,3-5年,,15000-25000,岗位职责：1.与客户对接项目，根据项目实际情况，编写项目实施方案；2.根据项目方案和客户的技术要求，进行项目的电气硬件选型、设计和开发电气设备和系统，绘制电气原理图、接线图等图纸工作；3.负责项目电气布局规划，设备装配指导和系统优化；4.参与现场配线，调试，并能处理电气故障，提出产品改进措施；5.负责与客户的技术沟通和产品推广；6.能独立完成工程项目输出资料的编制、更改、整理更新及归档。任职要求：...,仪器仪表制造,http://jobs.zhaopin.com/CC471530730J40605500510.htm,500-999人,2025-03-05 09:12:12,15000.0,25000.0,12.0
自动化设计工程师（薪资面议）,郑州,河南乾德精密技术有限公司,本科,5-10年,机械设备,13000-25000,岗位职责：1.独立进行非标自动化设备的方案规划、机构设计、功能优化等工作；2.使用Solidworks、CAD等绘图软件，熟练应用工厂自动化常用零组件&标准件，熟悉材料及生产工艺知识；3.负责处理自动机在设计审查、组装调试、生产现场量试中出现的设计问题；4.指导工程师&助理工程师顺利开展工作。任职要求：1.机械类专业本科及以上学历，5年以上自动机设计开发经验；2.熟悉汽车连接器相关产品制程；3.能...,电子设备制造,http://jobs.zhaopin.com/CC508444980J40734744212.htm,1000-9999人,2025-04-11 08:10:42,13000.0,25000.0,12.0
电气工程师（智能仓储设备）,郑州,青岛优锐企业管理咨询有限公司,本科,5-10年,"西门子,欧姆龙,施耐德,智能仓储设备",12000-24000,岗位职责：1. 负责仓储物流设备的电气控制系统设计，包括电气原理图绘制、PLC编程、HMI界面开发及硬件选型；2. 负责参与项目需求分析，制定电气技术方案、BOM清单及技术协议，确保符合CE/ISO等安全标准；3. 负责主导电气柜组装、设备现场调试及生产线联调，解决信号干扰、机电协同异常等问题；4. 负责快速定位并修复运行中的电气故障，优化控制参数以提升设备稳定性和效率；5. 负责与机械团队协作优...,人力资源服务,http://jobs.zhaopin.com/CC636075230J40818676111.htm,20-99人,2026-01-04 17:06:12,12000.0,24000.0,12.0
电子软件开发工程师 五险一金+双休,郑州,郑州思富特科技有限公司,大专,1-3年,"电路设计,PCB设计,C语言",12000-24000,"工作描述： 1、负责新产品开发的相关设计开发工作及对现有产品的优化改进设计工作； 2、负责参与产品开发的样品试制和批量生产时的技术支持工作； 3、参与技术评审、鉴定工作，指导工艺人员完成生产、调试、质检等相关工艺； 4、负责对新产品建立完整的产品设计开发文档； 5、对生产和售后人员提供技术支持； 任职要求： 1、大专及其以上学历，电子、自动化、计算机等相关专业； 2、有扎实的电子电路基础,熟练使用...",仪器仪表制造,http://jobs.zhaopin.com/CC545361420J40436341901.htm,20-99人,2025-12-24 00:01:41,12000.0,24000.0,12.0
自动化产线方案工程师,郑州,机械工业第六设计研究院有限公司,本科,3-5年,,12000-24000,岗位内容：1、按照客户要求进行自动化产线或非标设备的方案设计和机械设计；2、负责项目售前技术支持，完成客户的售前技术服务工作，包括现场勘查、收集用户需求、技术交流、设计方案图纸等工作；3、编写技术方案，核算项目成本，协助完成投标项目的相关事宜。任职要求：1、本科及以上学历；机械类相关专业，3年以上自动化产线方案设计工作经验；2、熟练使用SOLIDWORKS进行三维设计；3、熟练掌握液压、气动系统的...,科学技术推广,http://jobs.zhaopin.com/CC133648400J40779474416.htm,1000-9999人,2025-12-13 16:58:14,12000.0,24000.0,12.0
电气销售工程师（双休+上市公司+出差补贴）/优秀者不限专业,郑州,河南森源电气股份有限公司,本科,经验不限,"市场推广,市场拓展",12000-24000,任职资格：1.本科及以上学历，电气及其自动化、市场营销、机械设计制造及其自动化等相关专业优先，优秀者不限专业；2.需要对岗位有热情和激情，有1年及以上电气行业工作经验者优先；3.岗位培养体系与晋升体系完善，欢迎应往届有理想、肯学习、认同森源奋斗精神和文化的同学投递。岗位职责：1.负责区域内市场行情分析及调研；2.电力系统、大客户集团、国内外总包客户的开发和销售工作。福利待遇：年综合收入15-100...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CC263298510J40802388302.htm,1000-9999人,2025-08-27 10:06:03,12000.0,24000.0,12.0
电子研发工程师 五险一金+双休,郑州,郑州思富特科技有限公司,大专,1-3年,"C语言,电路设计,嵌入式硬件研发",12000-24000,"工作描述： 1、负责新产品开发的相关设计开发工作及对现有产品的优化改进设计工作； 2、负责参与产品开发的样品试制和批量生产时的技术支持工作； 3、参与技术评审、鉴定工作，指导工艺人员完成生产、调试、质检等相关工艺； 4、负责对新产品建立完整的产品设计开发文档； 5、对生产和售后人员提供技术支持； 任职要求： 1、大专及其以上学历，电子、自动化、计算机等相关专业； 2、有扎实的电子电路基础,熟练使用...",仪器仪表制造,http://jobs.zhaopin.com/CC545361420J40732101601.htm,20-99人,2025-12-19 00:01:41,12000.0,24000.0,12.0
精雕机电控工程师-时薪80/小时,郑州,河南华信企业信息服务有限公司,学历不限,5-10年,"非标设备,电气设备,精密设备,机构,电气,精雕机",20000-23000,"年龄要求：20-45周岁，5年以上请雕机电路安装调试及系统修复工作经验电控工程师工作内容：1.掌握精雕数控系统(50系统)的参数调试使用及PLC编程2.熟练数控参数调试3.热练掌握松下司服动器参数调试,同服电机故障诊断及处理4.热练使用工具千分,缅射干涉仪,球杆仪,动平冲等检测设备的几何补度(如直线度,重直度,平面度,反向间)薪资待遇：电控80元/H，具体考核定薪，工作满7天可预支工资",人力资源服务,http://jobs.zhaopin.com/CC213501410J40854853213.htm,100-299人,2026-01-12 10:17:44,20000.0,23000.0,12.0
机电工程师,郑州,河南豫水设计海外工程有限公司,大专,5-10年,"机电一体化,中级电气工程师",13000-23000,一、岗位职责： 主要负责污水厂项目现场机电设备的安装调试。 二、岗位要求： 1、机电类相关专业：机电一体化、电气自动化、设备安装与维修方向； 2、具有污水处理厂机电设备的安装经验，有基本的英语沟通能力 。,工程施工,http://jobs.zhaopin.com/CC874996440J40223880104.htm,100-299人,2026-01-09 01:07:31,13000.0,23000.0,12.0
电气技术经理,郑州,焦作华飞电子电器股份有限公司,本科,10年以上,"变频器,PLC设计,自动化设计,低压,高压,西门子,三菱,欧姆龙,设计,安装/调试",15000-23000,岗位内容： 1. 负责电气自动化控制系统的设计、测试、验证和维护工作并主导评审。2. 指导或协助其他部门，例如生产和销售等，处理电气方面的问题。3. 参与并主导制定产品电气方面的开发计划和需求分析。4. 支持和推进新技术、新材料的应用，并根据市场反馈持续改进产品的电气性能。任职要求： 1. 本科及以上学历，电气工程或相关专业背景，如有矿山电气经验优先。2. 10年以上电气领域相关工作经验，有电机控...,工业自动化,http://jobs.zhaopin.com/CC222068810J40922510204.htm,100-299人,2025-12-25 00:11:20,15000.0,23000.0,12.0
安装调试工程师(自动化方向),郑州,青岛优锐企业管理咨询有限公司,本科,5-10年,安装/调试,11000-22000,岗位职责1.负责项目具体技术管理工作，包含对接客户技术需求；2.负责有效控制技术层面成本，编制并签订技术协议；3.配合项目经理及采购进行项目采购相关工作；4.组织相应人员对技术疑难问题进行分析，制定并落实解决方案；5.负责管理并推动团队与供应商相互协作；6.负责有效管控整体进度，熟知项目按照调试流程；7.按时完成上级领导交办的其他工作任务。任职要求1.本科及以上学历，自动化相关专业优先，3年以上相...,人力资源服务,http://jobs.zhaopin.com/CC636075230J40818676911.htm,20-99人,2026-01-04 17:09:27,11000.0,22000.0,12.0
电气技术工程师,郑州,河南华腾科盛教育科技有限公司,本科,1-3年,"CAD,EPLAN,PLC,WinCC,PLC程序设计,运动控制系统,伺服系统,PLC系统",12000-22000,岗位职责：负责技术拓展工作：1. 项目实施：系统编程项目实施；2. 技术支持：对销售团队和客户的技术支持；3. 新行业开拓：协助销售进行区域的新行业开拓。任职资格：1.电气工程、自动化等相关专业本科及以上学历；2.熟练使用 CAD 、 EPLAN 等制图软件；3.熟练使用西门子 S7 200smart 、 1200 /1500 等 PLC 编程；4.熟悉欧姆龙、三菱、台达等 PLC;5.熟练使用 ...,工业自动化,http://jobs.zhaopin.com/CCL1383894140J40234134906.htm,20-99人,2025-12-22 06:44:58,12000.0,22000.0,12.0
非标设计自动化设计工程师,郑州,郑州宇航恒通智能装备有限公司,大专,3-5年,"自动化安装调试,伺服系统,控制系统,自动化系统,PLC系统,变频器,传感器,伺服驱动器",11000-22000,岗位职责：1.机械式样设计：包括机械图纸的设计2.参加现场改造的确认并提出改进措施3.非标设备的设计、制图、改进等4.完成领导安排的其他工作。 任职要求：1.专科及以上学历，机械设计、机电一体化相关专业。2.具有3年以上的相关行业经验（自动化控制、视觉检查等行业）。3.能够熟练使用AutoCAD、solidworks软件；梳理CAD或者SOLIDWORKS画图软件。4.具有非标自动化设备整机开发能...,金属制品业,http://jobs.zhaopin.com/CC699389880J40492898813.htm,20-99人,2025-05-28 10:07:29,11000.0,22000.0,12.0
电气工程师,郑州,河南天开图画信息技术有限公司,大专,3-5年,"设计,自动化设计,PLC设计,线路设计",16000-22000,"1、完成项目的电气原理图及线缆图，供电图等方案设计； 2、完成项目所需的电气部件选型和供应商沟通工作，完成型检及设备正常使用时的EMC设计和改造工作； 3、协助机械工程师完成项目的部件的合理化评估； 4、协助硬件工程师完成板件功能设计，产品硬件需求的转化工作； 5、团队有需要时协助其他工程师完成领导批准的相应紧急工作任务； 任职要求： 1、熟练地使用SolidWorks，EPLAN,AutoCAD...",专用设备制造,http://jobs.zhaopin.com/CCL1471520100J40712732816.htm,100-299人,2025-05-15 09:48:33,16000.0,22000.0,14.0
储能柜工程师,郑州,河南省恒华电力设备有限公司,学历不限,1-3年,"设计,配电柜,开关柜",16000-22000,"电气机械/电力设备岗位职责:1完成光伏+储能、风电+储能等项目储能柜设计及优化工作，项目技术交底等工作;2 负责完成储能柜、电池柜、充电产品机柜及配套产品结构设计，一次、二次生产图纸绘制,设备材料单编制。3 给予生产车间技术指导;年薪20万 ➕提成 五险一金",电气机械/电力设备,http://jobs.zhaopin.com/CCL1260806860J40598360506.htm,100-299人,2024-12-18 00:00:00,16000.0,22000.0,12.0
输变电线路电气设计工程师,郑州,中国电建集团河南工程有限公司,本科,5-10年,"电力设计,输变电工程",13000-21000,工作职责：(1) 负责330kV及以下电压等级输电线路工程线路电气的设计工作，工作内容包含：可行性研究报告、初步设计、施工图的线路电气专业的设计任务（含前期阶段的选线、路径方案选定、输电线路外业测量、交桩等）；(2) 完成光伏、风电、储能、输变电等项目高压输电线路部分的线路电气设计工作；(3) 编制设备招标技术规范书、编制工程量清单、现场服务、竣工图编制；(4) 参加设计各阶段设计审查及设计联络会...,工程施工,http://jobs.zhaopin.com/CC818280730J40829845208.htm,1000-9999人,2025-12-16 15:59:40,13000.0,21000.0,12.0
电力系统通信管理,郑州,郑州鲸海电力科技有限公司,本科,5-10年,"电力运维,输变电工程,可接受长期海外工作,英语流畅",14000-21000,1. 年龄: 26-50岁；2. 专业：电力系统自动化专业或相关专业；3. 学历：本科及以上学历；4. 具备5年以上 变电站相关信息管理经验，会使用AutoCAD，了解IEC或同等行业标准；5. 英语读写流利；熟悉变电站电力系统通信工作及并能熟练使用通信相关的软件；具备建立变电站后台数据库的能力；能够独立完成电力系统通信数据的收集、传输和更新工作。6. 熟练使用现场的安全用具和设备；7. 参加工厂...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CCL1468348850J40849271512.htm,20-99人,2025-11-28 16:12:10,14000.0,21000.0,12.0
项目设总,郑州,北京国庄国际经济技术咨询有限公司,本科,1-3年,"电力设计,风力发电,光伏发电,输变电工程",15000-21000,主要从事新能源及电网项目管理及设计相关工作，对项目进度、质量、回款及成本控制负责。对内组织协调各专业计划进度完成工作，对外与业主有效沟通。 任职资格：本科及以上学历，电气自动化、土建、结构相关专业；具有工程设计相关工作经历者优先。 其他：入职本公司需做背景调查,咨询服务,http://jobs.zhaopin.com/CC131442160J40394359202.htm,20-99人,2024-06-15 00:47:47,15000.0,21000.0,12.0
电气二次设计工程师,郑州,中国电建集团河南工程有限公司,本科,5-10年,"电力设计,发电工程,风力发电,光伏发电,火力发电,输变电工程,电网工程",13000-21000,1、职责描述(1) 负责变电站、配电网、新能源（风电、光伏、储能、地热）等项目的电气二次设计，工作内容包括系统可行性研究报告、初步设计、施工图设计及竣工图编制等设计认为；(2) 编制设备招标技术规范书、编制工程量清单、现场服务、竣工图编制；(3) 参加设计各阶段设计审查及设计联络会议；(4) 负责对项目规划、可研、初步设计及施工图阶段的技术方案进行审核及优化。2、任职资格(1) 初始学历为全日制本...,工程施工,http://jobs.zhaopin.com/CC818280730J40476434308.htm,1000-9999人,2025-12-16 15:59:32,13000.0,21000.0,12.0
电气集成工程师,郑州,郑州数耘工业技术有限公司,本科,5-10年,"安装/调试,设计,自动化设计,PLC设计,控制柜,线路设计,传感器,控制器,西门子,ABB,三菱",10000-20000,岗位职责：1.能独立完成非标设备的电气设计：包括EPLANP8电气图纸绘制、电气部件选型等；2.熟练使用电气设计软件系列PLCSTEP7.TIAV13V14（200smart30012001500.HMI编程TP系列，3.熟练应用扫描枪、拧紧枪、伺服、电缸、阀岛等设备；4.能配合公司项目要求，进行现场设备的调试、维护等；5.具有良好的团队合作精神，有上进心，工作努力。职位要求：1.电气自动化相关专...,工业自动化,http://jobs.zhaopin.com/CCL1271755360J40758523311.htm,100-299人,2026-01-11 00:37:00,10000.0,20000.0,13.0
