职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
架构师,郑州,牧原股份,本科,5-10年,Java,30000-50000,岗位职责：1、负责公司微服务平台系统整体的架构设计与研发， 重构及优化现有的技术架构；2、解决重要项目中的关键架构问题和技术难题，负责项目中关键技术难点的攻关和预研；3、对开发团队进行技术指导和培训，规范开发流程；4、保障物联网设备通信稳定，解决物联网设备技术问题等。任职要求：1、本科及以上学历，扎实的计算机专业基本功，5年以上从业经验；2、精通JAVA，JVM调优，精通Linux系统；3、精通常...,农/林/牧/渔,http://jobs.zhaopin.com/CC495147320J40819879411.htm,10000人以上,2026-01-11 01:28:33,30000.0,50000.0,12.0
大模型数据工程师,郑州,八六三软件,本科,5-10年,"数据治理,数据架构,数据挖掘",30000-50000,熟悉各类型数据特点，掌握数据分析与处理技术（SQL、Spark、Flink等）；熟悉图像、文本、结构化数据的清洗与ETL流程；掌握数据质量管理、数据探索分析和版本控制工具；掌握异构数据融合、格式标准化、标签处理等技术；了解数据安全、脱敏、权限控制机制；具备5年以上相关工作经验，主持过AI数据治理、数据平台或复杂多模态数据处理项目；持有大数据工程、云计算或数据安全相关认证者优先。,计算机软件,http://jobs.zhaopin.com/CC621497980J40818935509.htm,500-999人,2025-12-20 01:26:26,30000.0,50000.0,12.0
研发经理/总监（PDU/BDU）,郑州,长春捷翼汽车科技股份有限公司,本科,5-10年,"PDU,BDU,BUSBAR,结构设计",30000-50000,1. 战略与规划：- 制定并执行PDU/BDU产品线的中长期技术发展路线图与产品平台规划。- 洞察行业技术趋势和竞争对手动态，主导前瞻性技术（如新材料、新工艺、集成化、热管理技术等）的调研、引进与落地。- 参与公司级产品战略会议，为决策提供技术输入。2. 研发管理：- 全面负责PDU/BDU产品从概念设计、详细设计、样机试制、测试验证到量产导入的全过程研发管理。- 监督并评审关键设计方案，确保其满...,汽车研发/制造,http://jobs.zhaopin.com/CC601432520J40898495508.htm,1000-9999人,2025-11-06 14:08:56,30000.0,50000.0,12.0
软件架构师,郑州,出窝(郑州)科技服务有限公司,本科,5-10年,系统架构,30000-50000,岗位职责：1.参与软件产品的业务分析、系统分析； 2.指导开发人员进行产品开发； 3.负责主要功能和核心代码的编写和指导； 4.解决关键问题和技术难题；任职要求：1.计算机及相关专业本科及以上学历； 2.5年以上软件开发和系统架构经验； 3.熟练掌握java、C++等编程语言。 4.对数据结构、算法设计、系统架构设计等有较为深刻的理解； 5.对解决具有挑战性问题充满激情，具有良好的沟通能力和团队合...,互联网,http://jobs.zhaopin.com/CCL1241822070J00296662411.htm,20-99人,2025-07-26 14:52:02,30000.0,50000.0,13.0
研发经理,郑州,河南华鼎冷链仓配科技有限公司,本科,5-10年,"Java,PHP,JavaScript,微服务架构,全栈开发,SpringBoot,SpringCloud",25000-40000,岗位职责1. 团队管理①领导和管理涵盖后端、前端、移动端及桌面端的复合型研发团队，负责任务分配、进度控制与质量保证。②制定并推动团队的技术发展规划，确保技术栈的合理选型、更新与沉淀，构建稳定、高效、可扩展的技术体系。③建立和完善研发规范、代码评审、持续集成/持续交付流程，提升团队整体工程能力与交付质量。2. 系统交付与建设①深度理解公司业务，主导关键业务系统的架构设计、核心模块开发与全生命周期管理...,货运/物流/仓储,http://jobs.zhaopin.com/CCL1478830950J40835250514.htm,500-999人,2026-01-06 13:49:45,25000.0,40000.0,12.0
项目研发（数字冷钱包）负责人,郑州,郑州中科集成电路与系统应用研究院,硕士,3-5年,PCB 、（EMC）,20000-40000,岗位职责（一）技术研发与产品规划1.主导数字冷钱包核心技术架构设计，包括硬件选型、固件开发框架搭建、加密算法集成，确保产品具备高安全性、稳定性与易用性。2.制定数字冷钱包研发 roadmap，结合市场需求与行业安全标准，推动产品迭代升级。3.攻克数字冷钱包研发关键技术难题，如离线签名安全机制优化、硬件侧信道攻击防护、多链资产兼容适配、固件安全升级方案设计等，保障产品安全性能领先行业。（二）团队管理...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1242924060J40834675712.htm,100-299人,2025-12-27 00:42:01,20000.0,40000.0,12.0
JAVA架构师(A96449),郑州,捷安高科,本科,5-10年,"Java,微服务架构,平台架构",20000-35000,职位描述：职位描述1、架构设计与规划：主导公司核心业务系统的整体架构设计，包括技术选型、架构分层、模块划分及交互逻辑设计，输出高质量的架构文档（如架构图、技术方案说明书），确保架构具备高可用性、高扩展性与安全性，支撑业务长期发展。2、技术决策与落地：针对复杂业务场景制定技术解决方案，评估新技术（如微服务架构、云原生技术、AI 辅助开发工具）的适用性并推动落地，解决架构层面的关键技术难题，规避技术风...,计算机软件,http://jobs.zhaopin.com/CC219039210J40903580715.htm,500-999人,2026-01-10 01:45:49,20000.0,35000.0,12.0
ai架构师,郑州,河南百川畅银环保能源股份有限公司,本科,5-10年,,25000-35000,"【岗位职责】1. 架构设计与技术选型： 主导设计并实现面向能源设备监控、故障预测与运行优化的AI Agent系统架构。对LangChain, LlamaIndex等AI工程化框架有深刻理解，并能根据公司业务场景（高实时、高可靠、需与硬件交互）做出相应的技术选型。2. Agent工作流拆解： 拆解业务问题为感知、规划、执行、评估的Agent协作工作流，并定义清晰的技术接口与数据流。3. MCP协议与...",新能源,http://jobs.zhaopin.com/CC365634130J40897952802.htm,1000-9999人,2026-01-09 10:22:22,25000.0,35000.0,12.0
后量子密码算法研发部经理,郑州,郑州中科集成电路与系统应用研究院,硕士,3-5年,FPGA、ASIC,20000-40000,岗位职责： （一）团队管理与建设 负责后量子密码算法实现团队的组建、人才培养与梯队建设。 （二）技术研发与规划 1.主导后量子密码算法的工程化实现。 2.结合行业技术发展趋势与公司业务需求，制定后量子密码技术研发，推动技术成果转化为产品竞争力。 3.跟踪全球后量子密码标准化进展，为公司技术选型提供专业决策支持。 （三）项目管理与交付 负责后量子密码相关研发项目的全生命周期管理 （四）技术合作与行业...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1242924060J40834688712.htm,100-299人,2025-12-27 00:25:41,20000.0,40000.0,12.0
技术架构师,郑州,智联猎头,硕士,3-5年,,20000-35000,岗位职责： 1.结合应用架构规划，协助开展技术架构选型、技术规划方案设计工作； 2.参与需求分析及编制工作，包括参与项目需求讨论与受理，参与项目技术可行性分析、识别项目需求风险，参与项目需求分析说明书的编制与评审等； 3.牵头总体方案设计工作，包括参与项目总体方案编制与评审，对技术规范符合情况进行把关等；牵头负责设计评审工作，包括负责项目细化方案的编制与评审，落实技术规范的相关要求等； 4.负责非...,互联网,http://jobs.zhaopin.com/CCL1318355140J40833988103.htm,10000人以上,2025-09-04 11:53:35,20000.0,35000.0,12.0
数据挖掘工程师,郑州,牧原股份,本科,3-5年,SQL Server,15000-30000,岗位职责：1、构建全面的能反映服务业务线发展健康度的关键指标体系，并基于指标体系，及时发现与定位业务问题；2、通过专题分析，对关键业务问题进行深入分析，为集团管理者提供业务决策支持；3、针对集团层面跨业务场景，联动多方资源进行专题分析，站在集团角度提供决策依据；4、沉淀分析思路与框架，提炼数据产品需求，与相关团队协作并推动数据产品落地。任职要求：1、本科及以上学历，计算机科学、统计学、数学、机器学...,农/林/牧/渔,http://jobs.zhaopin.com/CC495147320J40502312911.htm,10000人以上,2026-01-09 01:28:57,15000.0,30000.0,12.0
数据中心技术负责人,郑州,华为技术有限公司,本科,5-10年,,,1.负责数据中心项目整体技术管理，主导暖通/配电/弱电等专业方案设计、交付实施及验收工作。2.制定数据中心基础设施（电力、空调、消防等）的技术标准、施工规范及运维优化方案。3.协调项目全周期管理，包括需求沟通、技术方案输出、风险控制及跨团队协作。4.跟踪前沿技术趋势，推动数据中心新技术、工艺及工具链的落地应用。,运营商/增值服务,http://jobs.zhaopin.com/CC000542940J40835017514.htm,10000人以上,2026-01-05 16:52:49,,,
系统架构技术支撑服务(专家级),郑州,北京昆达天合科技有限公司,本科,5-10年,,20000-30000,1.指导 AI 工程项目的系统整体架构设计，制定块划分与接口标准:2.设计数据流、模型流、服务流的交互机与部署拓扑;3.指导各技术团队的架构选型与落地实施，确保统一致性与扩展性4.评审关键技术方案与系统变更计划，识另普在系统风险;5.提供架构演进方案与未来技术规戈建议。1.精通企业级AI系统架构设计，具备大规模分布式系统设计与集成经验2.熟悉微服务架构、异步通信、服务编排等系统设计理念3.掌握数据...,电子商务,http://jobs.zhaopin.com/CCL1408189180J40851507513.htm,20-99人,2025-12-25 01:39:01,20000.0,30000.0,12.0
java系统架构师,郑州,汉询软件,本科,10年以上,"Java,多进程,容器技术,SpringBoot,SpringCloud,大数据架构,平台架构,SAAS/ERP,WMS/CRM,Spring",15000-30000,1.负责企业级应用系统的整体架构设计与技术选型 2.主导Java技术栈的核心框架搭建与性能优化 3.制定系统开发规范并推动技术落地实施 4.指导开发团队解决复杂技术难题 5.参与重大项目的技术方案评审与风险评估 6.参与核心代码开发任职要求：1.技术能力要求 8年以上Java开发经验，3年以上大型系统架构设计经验 2.精通Spring Boot/Cloud等主流框架，熟悉微服务架构设计与服务治理（...,计算机软件,http://jobs.zhaopin.com/CC340786110J40782710802.htm,20-99人,2025-12-24 16:12:36,15000.0,30000.0,12.0
传感器技术带头人,郑州,河南广电计量检测有限公司,博士,3-5年,,15000-30000,岗位职责：1、负责传感器在具身智能、量子科技、航空航天、新能源等行业测试应用的研发与落地：2、负责传感器测试、试验验证等价值挖掘、以及科研项目申报与攻关；3、负责传感器专业技术建设和预研工作；4、作为公司内部的传感器专家，提供相应技术咨询和解决方案，协助开拓市场；5、负责传感器技术团队的组建与培养。任职要求：1、博士学历，电子工程、自动化工程、机械工程、计算机科学与技术等专业；2、了解国内传感器产...,检测/认证,http://jobs.zhaopin.com/CC245744030J40771435816.htm,1000-9999人,2025-11-05 10:27:52,15000.0,30000.0,12.0
大数据开发工程师,郑州,牧原股份,本科,5-10年,"数据架构,ETL,数据仓库,Sql,Scala,Java,Hadoop,Kafka",20000-30000,【岗位职责】1、大数据平台构建与智能升级：基于 Dataworks 搭建分布式数据平台，负责数据集成、任务调度及全流程开发，保障高效运行。结合 AI 技术优化架构，引入智能调度算法提升资源利用率，推动平台向智能化演进，支撑业务数据需求。；2、数据架构设计与 AI 融合应用：主导数据架构规划，制定存储、处理及流通方案，确保与业务契合。运用 AI 技术优化数据建模，通过机器学习算法提升 ETL 效率与...,农/林/牧/渔,http://jobs.zhaopin.com/CC495147320J40779617911.htm,10000人以上,2025-09-04 15:10:51,20000.0,30000.0,12.0
架构师,郑州,河南安冉云网络科技有限公司,本科,5-10年,,20000-30000,岗位内容：1. 负责公司宏观架构规划，确保系统的高可扩展性和高性能。2. 基于业务需求制定系统技术方案，提供技术决策支持。3. 参与并负责复杂系统的设计和开发，包括架构设计、技术选型和方案设计。4. 为团队制定工作标准和流程，促进团队协作与沟通。5. 管理开发周期和进度计划，确保按时交付。任职要求：1. 统招双一流以上学历，计算机相关专业。2. 5年以上从业经验，有名企履历的可优先考虑，3. 精通...,IT服务,http://jobs.zhaopin.com/CC379091830J40811345703.htm,20-99人,2025-09-03 21:49:01,20000.0,30000.0,12.0
科技发展部部长,郑州,国机精工集团股份有限公司,硕士,5-10年,,20000-30000,岗位职责：1.负责科技管理体系建设；2.负责科技规划的制定和实施；3.负责各类科技项目管理；4.负责科技成果管理；5.负责公司重大项目研究开发和产业孵化；6.其他科技相关工作。任职要求：1.教育水平：硕士研究生及以上学历。2.学习专业：机械、材料、轴承、工磨具、工业工程等相关专业。3.工作经验：10 年及以上大中型企业科技管理工作经验。4.资格证书：具有高级工程师及以上专业技术职务任职资格。5.知...,新材料,http://jobs.zhaopin.com/CCL1476070270J40705359506.htm,1000-9999人,2025-08-15 09:47:05,20000.0,30000.0,12.0
架构师,郑州,河南省信息化集团有限公司,本科,经验不限,"架构设计,Java",15000-30000,工作描述： 1、负责公司自主产品的架构设计，研发，维护技术攻关；版本升级、迭代等方案及最终目标等内容的制定； 2、负责产品需求及技术解决方案的讨论，关键技术的可行性研究及相关的解决方案和demo编写； 3、负责产品的解决方案搭建、功能类库划分、文件结构组织、功能核心及主要模块的coding；相关的技术文档编写。 4、负责产品的进度管控跟踪，风险控制；代码review，从健壮性、稳定性、安全性；最优...,互联网,http://jobs.zhaopin.com/CC196605220J40216848013.htm,100-299人,2025-05-26 14:06:20,15000.0,30000.0,14.0
软件平台架构师,郑州,河南校信通教育科技有限公司,本科,5-10年,"Java,C语言,C#,Python,Go",20000-30000,岗位职责：1. 负责软件平台的架构设计和规划，分析业务需求，确定系统架构（包含系统架构、数据架构、应用架构等），确保架构设计满足性能、安全、可扩展性等方面的要求。 持续跟踪和评估软件平台的性能和安全性，制定优化和改进计划。 2. 负责软件平台的技术选型与模块划分，根据业务需求和现有技术条件，选择合适的技术框架、工具和平台及部署策略。将系统划分为若干模块，明确各模块的职责、接口和交互方式。3. 技术...,计算机软件,http://jobs.zhaopin.com/CC195800810J40764142508.htm,100-299人,2025-04-12 12:53:27,20000.0,30000.0,15.0
研发总监（畜牧业设备，双休),郑州,河南万华畜牧设备有限公司,本科,5-10年,,14000-28000,公司是做养鸡设备研产销一体的，产品有养鸡设备、环保设备-鸡粪风干机、数字化设备和机器人4种产品，招聘需求有环保或者机器人研发经验优先一、岗位职责1.研发规划与团队管理·参与制定研发战略规划，与公司整体战略契合;并根据市场需求和技术发展趋势，合理分配研发资源，包括人力、物力和财力，提高研发效率、提升研发质量。·打造一支充满活力、创造力的研发团队，激发潜能，提升团队凝聚力和战斗力。2.项目管理与技术革...,专用设备制造,http://jobs.zhaopin.com/CC465288280J40812597208.htm,300-499人,2025-08-25 17:03:18,14000.0,28000.0,12.0
