职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
产品经理（矿压数据分析）,郑州,郑州恒达智控科技股份有限公司,本科,5-10年,,25000-40000,岗位职责：1. 深入了解矿山矿压专业知识和相关标准、法规，熟悉当前可用技术和发展趋势，识别和发现可在矿山中增值的矿压新技术、新方法；2. 根据用户需求开展矿压类或安全类项目合作，完成现场调研、需求分析、技术路线和技术方案制定、项目过程管理、结项，并编制各阶段的技术文档；3. 具有一定的矿压类数据或安全类数据分析经验，参与过矿压类或安监类产品的现场实施；4. 与团队成员充分合作，解决工作中遇到的各种...,仪器仪表制造,http://jobs.zhaopin.com/CC471530730J40701361110.htm,500-999人,2025-04-24 00:05:03,25000.0,40000.0,12.0
商品定义总监-郑州日产Y,郑州,东风汽车,本科,3-5年,,20000-40000,岗位职责:*此岗位招聘单位为郑州日产汽车有限公司1、负责开展市场及用户调研，通过挖掘用户场景需求主导产品定义，确保产品符合目标用户需求，创造超越期待的产品体验；2、负责开展竞品对标工作，深度解析竞品及其体验创新点，挖掘其背后的定义逻辑；3、负责撰写用户需求定义文档，协同开展技术方案研讨，确保采用成本和体验最优平衡方案；4、跨职能团队沟通，拉通对齐研发各专业，参与各阶段虚拟及实物验收，实现产品需求的...,汽车研发/制造,http://jobs.zhaopin.com/CC679989880J40726950305.htm,10000人以上,2025-03-28 00:23:42,20000.0,40000.0,12.0
TMS软件产品专家,郑州,河南华鼎冷链仓配科技有限公司,本科,5-10年,B端产品,25000-40000,岗位职责：1、负责物流运力产品规划和设计；2、进行产品功能设计、原型设计、产品需求书等相关需求文档的编写，协助开发、测试团队理解和掌握需求，对产品需求方向负责。3、收集和判断用户以及市场的需求，进行竞争对手分析，结合公司业务当前发展状况，确定产品短期的改进目标并就长期的发展方向提出建议；4、对负责的产品线运营情况进行数据监控和分析，定期对自身产品、整体行业、竞争对手进行分析，提出产品优化方案；5、...,货运/物流/仓储,http://jobs.zhaopin.com/CCL1478830950J40791186814.htm,500-999人,2025-08-14 10:24:30,25000.0,40000.0,12.0
产品副总监-A5-J269232,郑州,鹿邑县澄明食品有限公司,大专,5-10年,"食品,调味品,需求调研,方案设计,成本核算",20000-35000,岗位职责：1、对销售目标负责，全面负责公司B端（含大客户定制）与C端产品线的规划与管理，制定差异化的产品与市场策略；2、产品全生命周期管理，主导从需求调研、方案设计、开发到上线运营的全流程；3、负责大客户定制项目的全程管理，从需求分析、风味定制、成本核算到生产协同，确保项目落地；4、洞察B端与C端市场趋势及竞品动态，推动产品创新，并协调研发、生产、供应链资源以满足不同端需求；5、负责产品团队管理、...,零售/批发,http://jobs.zhaopin.com/CCL1253004200J40856677012.htm,500-999人,2026-01-06 13:15:22,20000.0,35000.0,12.0
AGV产品经理,郑州,郑州帮聘信息科技有限公司,本科,5-10年,,30000-35000,1、 市场调研：分析行业趋势、竞品及客户需求，转化为产品需求文档（PRD）。2、 产品规划：定义AGV产品线（潜伏式、叉车式等）及调度系统功能、性能指标。3、 项目管理：跨部门协调研发，把控进度与质量，确保交付。4、 技术支持：售前方案支持，解决客户现场问题并推动优化。5、 迭代优化：根据反馈数据持续迭代产品。,IT服务,http://jobs.zhaopin.com/CCL1304678110J40745184706.htm,20-99人,2026-01-04 14:13:19,30000.0,35000.0,12.0
wms软件产品专家,郑州,河南华鼎冷链仓配科技有限公司,本科,5-10年,B端产品,25000-40000,岗位职责：1、调研产品需求，整理需求优先级，输出原型和PRD，配合推动UI设计和研发测试；2、协调开发、测试、实施人员，主导版本迭代，确保产品高效交付；3、对行业前沿技术有一定研究，能够推动创新方案落地；4、输出合理，清晰，详细的产品需求原型/文档，配合推进产品迭代；5、根据产品运营数据进行分析，持续完善和优化产品功能。6、推动WMS与其他业务系统集成，通过数据分析持续优化产品体验，降低运营成本。...,货运/物流/仓储,http://jobs.zhaopin.com/CCL1478830950J40791185614.htm,500-999人,2025-08-14 10:23:29,25000.0,40000.0,12.0
商业分析管培生（子公司经营方向）,郑州,牧原股份,本科,无经验,"经营分析,利润管理,产品定价,供应决策",20000-35000,公司介绍：牧原集团是全球领先的科技驱动型生猪产业公司，致力于让大众吃上放心猪肉你将获得什么：【高薪酬回报】1、岗位薪资 + 所负责子公司的月度经营利润提成，年度奖金50W+2、股权激励计划，让奋斗者共享发展成果。【“CEO式”培养与快速晋升】1、“业务扎根-轮岗带教-独立负责” 系统性培养：入职后深入核心岗位轮岗，高管亲自带教。2、学习机会多：国内外行业咨询专家交流学习，实现个人能力和经营管理水平...,农/林/牧/渔,http://jobs.zhaopin.com/CC495147320J40813869611.htm,10000人以上,2025-12-30 01:33:25,20000.0,35000.0,12.0
AI智能眼镜解决方案产品经理(A220566),郑州,捷安高科,本科,3-5年,"AR,VR",20000-35000,职位描述：岗位职责：1、 深入研究主流AR/AI眼镜厂商（如 Rokid、Xreal、Vuzix、TCL、RealWear、HoloLens 等）的产品特性、技术参数、SDK能力、供应链稳定性及商务政策；2、 基于公司目标行业（如工业质检、职业培训、安全检查等）的实际作业场景，制定智能眼镜选型标准（包括佩戴舒适性、续航、显示效果、语音/手势交互、防护等级、开放接口等）；3、 主导多款眼镜的横向评测...,计算机软件,http://jobs.zhaopin.com/CC219039210J40911011215.htm,500-999人,2025-12-18 10:19:50,20000.0,35000.0,14.0
产品经理,郑州,河南先利达化工有限公司,本科,3-5年,,18000-35000,岗位职责：1、负责药肥一体化产品全生命周期管理，基于市场调研挖掘种植户、渠道端核心需求，结合政策导向与竞品动态，制定产品线中长期规划及新品研发优先级。2、牵头新品定义与研发落地，组织农技、研发团队明确产品配方、药效肥效指标、适用作物及场景，输出产品需求文档；跟进田间试验、产品检测，推动完成农药、肥料双登记，确保合规上市。3、制定产品上市策略，涵盖定位、卖点提炼、包装设计、定价方案；协同销售、市场团...,农/林/牧/渔,http://jobs.zhaopin.com/CC824144650J40781178916.htm,500-999人,2025-12-16 10:36:06,18000.0,35000.0,12.0
产品总监,郑州,郑州埃文科技有限公司,本科,5-10年,"软件产品,AI产品,数据产品,数据治理产品,大数据产品,数据中台产品,知识图谱产品,大模型产品",30000-35000,一、岗位职责1.新产品线规划与设计：独立负责 2-3 条新产品线从 0 到 1 的全流程设计工作。深度研究市场趋势、行业动态以及用户需求，制定精准的产品定位与发展战略，明确产品核心功能与特性，确保产品具备市场竞争力与创新性。2.数据类产品把控：对人工智能、数据要素、隐私计算、数据中台等数据类产品有深入了解。能够将数据相关技术与产品理念相结合，在新产品线设计中融入数据驱动的思维，提升产品的数据处理能...,计算机软件,http://jobs.zhaopin.com/CC521610020J40753753410.htm,100-299人,2025-06-03 14:51:26,30000.0,35000.0,12.0
不打电话 只谈判+金融产品经理,郑州,河南玖橡咨询服务有限公司,学历不限,1-3年,,15000-30000,工作内容1.负责接待到访的客户，分析客户的资质，帮助客户匹配合适的银行产品2.帮助客户批款成功后收取服务费工作时间8：40-12：00 14：00-18:30 单双休 法定假日全休薪资待遇底薪4000+提成10-30% 提成上不封顶，月薪在1.5-3万其他福利缴纳五险一金、带薪休假、带薪国内外旅游、月度奖励、生日会、下午茶、不定期团建、聚餐春秋郊游、各种节假日福利仪式感等，拿到手软耶耶耶！！！,企业服务,http://jobs.zhaopin.com/CCL1470549300J40822774305.htm,100-299人,2026-01-12 01:12:04,15000.0,30000.0,12.0
产品经理（安全监测监控方向）(J10343),郑州,南京北路智控科技股份有限公司,本科,3-5年,硬件产品,18000-30000,岗位职责:1. 需求收集与分析：负责市场调研、竞品分析及需求统筹，搜集行业动态与政策，撰写新产品PRD文档。2. 产品规划：结合公司战略与用户需求，制定产品规划及迭代计划，定义产品标准，确定技术路线。3. 设计与研发管控：拆解需求并编制总体设计方案，提供原型/效果图；跟踪研发进度，解决产品问题；跟进小批量生产及实验问题，保障产品质量。4. 交付与发布：推进产品交付，确保研发资料按时完整交付，负责产...,物联网,http://jobs.zhaopin.com/CC204378620J40832673510.htm,1000-9999人,2026-01-09 14:43:46,18000.0,30000.0,12.0
产品经理（冻品）,郑州,鲜美来食品股份有限公司,大专,3-5年,"华东大区,国内市场,C端渠道,NKA渠道,电商渠道,KA渠道,新零售渠道",20000-30000,1、熟悉滑类商品在C端渠道的市场现状，并可以通过市场调研及数据分解方式深度理解目标用户的需求； 2、产品规划与战略制定，定义产品核心指标并可跟踪分析产品表现，驱动市场竞争； 3、结合产品销售及未来市场变化，对现有产品进行周期管理； 4、跨部门沟通协调，与公司内部相关团队协助，确保信息对齐与战略协同。 任职资格： 1、统招大专及以上学历，食品相关专业优先； 2、较好的数据观测分析分析能力，对市场变化...,快速消费品,http://jobs.zhaopin.com/CC222144720J40786422616.htm,500-999人,2026-01-09 10:02:59,20000.0,30000.0,12.0
产品经理,郑州,河北逐鹿企业管理咨询有限公司,大专,5-10年,"国内市场,厂家,经销商",20000-30000,岗位职责： 管理及服务，商务拓展，采销协同，，系内商业业务嫁接及协同，集团产品对接事宜。全面负责团队管理，搭建团队梯队人才建设，打造有战斗力的团队。 1、战略规划与执行2、产品统筹管理3、市场研究与分析4、大客户服务与管理5、内外部协同6、风险与合规管控 任职要求： 1、大专及以上学历，市场营销等相关专业优先，具备管理知识及财务知识 2、具备丰富的产品引进资源，优秀的统筹协调及资源整合的能力、团队...,培训/辅导服务,http://jobs.zhaopin.com/CC540484520J40978627804.htm,20-99人,2026-01-07 13:37:26,20000.0,30000.0,12.0
产品经理（大蒜素软胶囊/全国出差）,郑州,新奇康药业股份有限公司,大专,1-3年,"化学药,生物药,仿制药,新药,非处方药,处方药,消化科",20000-30000,岗位职责： 1、市场与需求分析：深入调研并分析医疗市场，了解目标患者群体的需求、医生偏好及行业发展趋势，为产品开发和改进提供市场依据。与销售团队、市场部门及客户紧密合作，收集并整理产品反馈，进行产品功能定位和需求优先级排序。 2、产品规划与设计：根据市场需求及公司战略，制定详细的产品规划方案，包括指南共识、产品推广策略、功能特性等。协同研发、设计等部门，确保产品方案落地实施，推动产品开发进程。 3...,医药制造,http://jobs.zhaopin.com/CC699907020J40862346103.htm,500-999人,2025-12-30 01:07:41,20000.0,30000.0,12.0
金融产品经理+底薪6500+五险一金,郑州,河南金佑财富企业管理有限公司,学历不限,经验不限,,15000-30000,寻找有能力的人才，与公司共同发展进步 薪资福利： 1.底薪5000-6500加高提成，平均薪资1.5w 到3w 无责底薪+绩效+提成+季度奖＋年终奖＋奖金=月入轻松过2-3万 上门奖、签单奖、季度奖、月度奖、13双薪，年底分红。 2.每个月有团建活动，聚餐、游玩。 3.公司环境好，团队氛围融洽，领导没架子。 上班时间： 8:30-12:00 13:30-18:00 单双休 法定假日正常休不打折。 ...,租赁/拍卖/典当/担保,http://jobs.zhaopin.com/CC388034330J40872118102.htm,20-99人,2025-12-30 01:03:54,15000.0,30000.0,12.0
产品经理,郑州,河南锅圈实业发展有限公司,大专,3-5年,食品产品,20000-30000,岗位职责一、新产品开发1、根据公司发展战略，开展市场调研，分析市场变化及销售、客户的需求，提报新产品开发提案。包括但不限于：市场数据收集与分析、行业趋势分析、开发品类、目标群体定位、策略等；2、负责新产品上市的全程推进和全链条管理，对进度和质量负责。包括但不限于：立项、研发、包装设计、产品打样、优化、生产资源匹配、上市前的产销协调等过程管理；3、新产品上市后执行问题的追踪，组织生产、市场、销售等部...,食品/饮料,http://jobs.zhaopin.com/CCL1478395550J40817711711.htm,10000人以上,2025-12-29 11:31:06,20000.0,30000.0,12.0
产品经理/项目经理（硬件产品）-按摩、个护、助行器,郑州,河南寰中网络科技有限公司,本科,3-5年,,20000-30000,大健康、个护、小家电、按摩、美容美发等电动设备及适老、助行等产品；职位描述：1：根据产品开发部门需求制定产品开发方案，分析产品前景，寻找具有畅销潜力产品，挖掘优质供应商，丰富产品线；2：对市场有敏锐洞察力，善于依据市场变化，对团队所开发产品价格、形态、供应链等及时做出优化和调整；3：审核新产品的成本和供应商，通过价格和质量的对比甄选出优质的产品供应商；4：负责产品开发流程，品牌打造流程，产品数据跟...,计算机软件,http://jobs.zhaopin.com/CC830809030J40819884209.htm,100-299人,2025-12-26 01:25:18,20000.0,30000.0,12.0
产品经理（AGV）,郑州,郑州帮聘信息科技有限公司,本科,3-5年,AGV,20000-30000,核心职责：1、 市场调研：分析行业趋势、竞品及客户需求，转化为产品需求文档（PRD）。2、 产品规划：定义AGV产品线（潜伏式、叉车式等）及调度系统功能、性能指标。3、 项目管理：跨部门协调研发，把控进度与质量，确保交付。4、 技术支持：售前方案支持，解决客户现场问题并推动优化。5、 迭代优化：根据反馈数据持续迭代产品。硬性要求：1、 本科+，机械/自动化/计算机等相关专业。2、 3年+产品经验，...,IT服务,http://jobs.zhaopin.com/CCL1304678110J40743447306.htm,20-99人,2025-12-24 11:24:48,20000.0,30000.0,12.0
产品经理,郑州,河南聚量信息技术有限公司,大专,3-5年,"市场调研,需求分析,产品规划,产品设计,小家电",20000-30000,一、岗位职责：1. 市场调研与用户洞察负责小家电行业（两季类、厨房电器、生活电器等）市场趋势分析，定期输出竞品报告（如美的、苏泊尔、九阳等品牌电商策略）；通过用户画像、电商平台数据（天猫/京东/拼多多等）、社交媒体反馈挖掘消费者需求，指导产品优化及新品开发。2. 产品规划与生命周期管理主导电商渠道专属产品线规划（如线上专供款、礼盒装等），差异化定位以提升竞争力；协同研发部门推动小家电产品（如电饭煲...,电子商务,http://jobs.zhaopin.com/CCL1289012670J40975658204.htm,1000-9999人,2025-12-23 14:38:52,20000.0,30000.0,12.0
产品经理,郑州,河南省宋河酒实业有限公司,大专,3-5年,,15000-30000,岗位职责：1、负责市场调研与用户洞察，精准捕捉消费趋势，提出新产品的概念、定位与开发需求。2、深度理解白酒：能从香型、口感、酒体、工艺、产区等专业角度，与技术、生产部门高效沟通，确保产品从“设想”到“实物”的精准落地。3、主导产品包装、文案等整体形象设计，确保其传递核心价值并吸引目标客群。4、成为公司的白酒品类专家，持续研究竞品动态与行业趋势，为产品策略提供洞察。5、构建产品的商业模型，负责成本分...,烟草/酒业,http://jobs.zhaopin.com/CC202447530J40911630315.htm,500-999人,2025-12-22 09:34:13,15000.0,30000.0,12.0
智能硬件小家电产品经理,郑州,河南科家科技研发有限公司,本科,5-10年,"智能硬件产品,需求分析,产品选品",15000-30000,岗位内容：1. 硬件产品规划和开发的项目管理以及技术实现2. 定义硬件产品的功能、规格与设计文档，对产品进行日常跟进并协调解决问题3. 向团队成员或其他部门经理提供技术支持和培训4. 跟踪市场趋势和竞争对手情况，制定相应的产品策略和计划任职要求：1. 本科以上学历，电子工程、物联网、自动化等相关专业2. 有5年以上硬件产品管理经验3. 熟悉产品开发流程、硬件/软件界面交互设计、机械结构设计、测试验...,电子商务,http://jobs.zhaopin.com/CCL1478430510J40809440414.htm,1000-9999人,2025-12-17 01:39:34,15000.0,30000.0,12.0
资深产品经理,郑州,优布劳(中国)精酿啤酒有限公司,大专,10年以上,,20000-30000,岗位职责：1. 深度挖掘即时零售客户在渠道、供应链、用户运营方面的需求；2. 规划渠道管理、门店数字化等产品；3. 为零售品牌商提供数字化解决方案；4. 优化 履约”链路（如配送时效）和提升线上线下一体化的用户体验应聘要求：3年以上即时零售行业产品经验。,快速消费品,http://jobs.zhaopin.com/CC625599320J40908103215.htm,500-999人,2025-12-05 09:03:51,20000.0,30000.0,12.0
食品产品经理,郑州,思念食品有限公司,本科,5-10年,,15000-30000,岗位职责：1、产品规划：根据公司战略，主导制定品类的年度规划和实施计划，通过产品上新和产品升级赋能渠道增长；2、市场洞察：过市场研究、竟品分析、消费者洞察、行业趋势预判等寻找新品机会点；3、新品开发及上市闭环：结合市场趋势，提出产品概念机会点，并跟进产品从0-1上市，包含：渠道定价及策略等全链路工作；4、产品全案策划与创意构思:主导产品全生命周期策划，从概念创意、功能规划到上线推广，制定详细策划方...,快速消费品,http://jobs.zhaopin.com/CC224513020J40811978901.htm,10000人以上,2025-12-04 15:33:21,15000.0,30000.0,12.0
产品经理,郑州,河南安冉云网络科技有限公司,本科,5-10年,,20000-30000,角色定位： 公司软件开发业务负责人，全面负责公司软件/系统（高校及公司数字化管理相关产品）的市场分析、设计、开发、部署、维护及开发团队管理工作。 岗位职责：1. 负责公司软件产品线的规划与管理，确保产品符合市场需求2. 制定产品策略、市场分析，对产品竞争力负责3. 监督产品开发进度，协调资源，确保产品按计划上市4. 负责产品用户体验设计，提升产品满意度5. 对产品运营数据进行分析，优化产品，提升产...,IT服务,http://jobs.zhaopin.com/CC379091830J40853896803.htm,20-99人,2025-11-27 11:18:19,20000.0,30000.0,12.0
产品经理,郑州,优布劳(中国)精酿啤酒有限公司,本科,5-10年,,20000-30000,岗位职责:1、产品策略制定：结合市场动态、竞争环境、消费洞察，挖掘自身优势及问题，制定产品策略；2、负责新产品的上市统筹，包括调研、立项、策划、设计、跨部门统筹；3、负责存量产品线梳理、利益链条、产品结构及利润结构的制定与调整工作；4、负责产品相关营销内容的策划与输出，包括但不限于：产品手册、产品推广活动、产品视频、海报等；5、与产品有关的其它工作。岗位要求：1.有5年以上知名快消品、酒水类或餐饮...,快速消费品,http://jobs.zhaopin.com/CC625599320J40908014315.htm,500-999人,2025-12-04 13:52:33,20000.0,30000.0,12.0
高级产品经理岗位,郑州,郑州意塑网络科技有限公司,学历不限,经验不限,电商产品,15000-30000,1.负责主品牌美国市场的一次性高端派对餐具项目的创新产品开发工作，对产品和品线的完整生命周期负责。主要是基于公司核心品线进行战略产品创新工作。 2.基于真实的市场情况和用户需求，分析受众市场的流行趋势和审美偏好，并能用专业的方法论洞察真实的用户需求，输出分析报告，并给到产品设计提出有效的产品定义和设计需求，实现产品的0-1开发。 3.与运营，市场，品牌，设计和供应链部门协同，确保产品的实际落地，并...,贸易/进出口,http://jobs.zhaopin.com/CCL1512883610J40858396903.htm,100-299人,2025-11-26 14:33:54,15000.0,30000.0,12.0
产品经理,郑州,河南省恒安智控技术有限公司,本科,5-10年,,15000-30000,1、担任公司软件产品的研发、运营的管理，包括市场调研、技术分析、产品规划、产品研发、产品发布等； 2、带领软件开发团队完成产品的需求分析，进行开发管理，负责产品开发各环节把控：系统设计、质量和进度把控、产品部署上线等； 3、负责产品开发环节每个阶段的需求沟通及确认，包括项目需求讨论、项目进度汇报、问题和风险反馈、后期需求规划等工作； 4、管控项目过程的关键环节：项目评审、产品测试、产品上线； 5、...,通信/网络设备,http://jobs.zhaopin.com/CCL1391305300J40557729509.htm,100-299人,2025-11-07 10:06:22,15000.0,30000.0,12.0
产品经理,郑州,河南科家科技研发有限公司,大专,3-5年,"硬件产品,电商产品",15000-30000,1.负责开发生活小家电品类产品，包括产品的定位，规划，设计和项目执行等相关工作；2.负责深入理解公司业务和发展方向，进行产品的深度市场调研以了解用户的需求和痛点，对用户进行精准画像及需求分析，掌握产品趋势和设计趋势，规划产品的定位.核心功能，并形成产品需求等；3.负责与公司相关团队（ID.结构.工艺.研发.市场.销售等）沟通协作，推动小家电产品选型.定义.实现，沟通并解决研发生产中可能产生的问题，...,电子商务,http://jobs.zhaopin.com/CCL1478430510J40749778914.htm,1000-9999人,2025-10-13 15:07:56,15000.0,30000.0,12.0
高级产品经理,郑州,郑州意塑网络科技有限公司,学历不限,3-5年,电商产品,15000-30000,岗位职责：1.负责主品牌美国市场的一次性高端派对餐具项目的创新产品开发工作，对产品和品线的完整生命周期负责。主要是基于公司核心品线进行战略产品创新工作。2.基于真实的市场情况和用户需求，分析受众市场的流行趋势和审美偏好，并能用专业的方法论洞察真实的用户需求，输出分析报告，并给到产品设计提出有效的产品定义和设计需求，实现产品的0-1开发。3.与运营，市场，品牌，设计和供应链部门协同，确保产品的实际落...,贸易/进出口,http://jobs.zhaopin.com/CCL1512883610J40858451803.htm,100-299人,2025-11-24 12:10:18,15000.0,30000.0,12.0
产品总监/软件业务部负责人,郑州,河南安冉云网络科技有限公司,本科,5-10年,"软件产品,AI产品,商业化产品",20000-30000,角色定位： 公司软件开发业务负责人，全面负责公司软件/系统（高校及公司数字化管理相关产品）的市场分析、设计、开发、部署、维护及开发团队管理工作。 岗位职责：1. 负责公司软件产品线的规划与管理，确保产品符合市场需求2. 制定产品策略、市场分析，对产品竞争力负责3. 监督产品开发进度，协调资源，确保产品按计划上市4. 负责产品用户体验设计，提升产品满意度5. 对产品运营数据进行分析，优化产品，提升产...,IT服务,http://jobs.zhaopin.com/CC379091830J40834927603.htm,20-99人,2025-09-08 15:25:22,20000.0,30000.0,12.0
